,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,num_lab_procedures,time_in_hospital
7,metformin,diabetesmed
8,number_emergency,number_inpatient
9,num_lab_procedures,num_medications
10,num_lab_procedures,a1cresult
11,change,num_medications
12,number_diagnoses,num_medications
13,number_inpatient,readmitted
14,number_diagnoses,time_in_hospital
15,glipizide,diabetesmed
16,pioglitazone,change
17,age,number_diagnoses
18,rosiglitazone,change
19,insulin,num_medications
20,glipizide,change
21,time_in_hospital,num_procedures
22,diabetesmed,num_medications
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,change,time_in_hospital
33,number_outpatient,number_inpatient
34,number_diagnoses,readmitted
35,a1cresult,change
36,number_emergency,readmitted
37,number_inpatient,number_diagnoses
38,insulin,time_in_hospital
39,a1cresult,insulin
40,age,time_in_hospital
41,metformin,rosiglitazone
42,number_outpatient,number_diagnoses
43,number_outpatient,number_emergency
44,diag_2,diag_3
45,number_diagnoses,insulin
46,diag_3,number_diagnoses
47,num_lab_procedures,insulin
48,diag_2,number_diagnoses
49,a1cresult,diabetesmed
50,number_outpatient,readmitted
51,metformin,glipizide
52,repaglinide,change
53,age,glyburide
54,number_inpatient,time_in_hospital
55,diag_1,diag_3
56,repaglinide,diabetesmed
57,readmitted,diabetesmed
58,metformin,num_medications
59,pioglitazone,num_medications
60,a1cresult,time_in_hospital
61,time_in_hospital,diabetesmed
62,diag_1,time_in_hospital
63,gender,num_procedures
64,number_inpatient,insulin
65,number_inpatient,num_medications
66,number_diagnoses,num_procedures
67,num_lab_procedures,change
68,num_lab_procedures,num_procedures
69,metformin,pioglitazone
70,glipizide,num_medications
71,number_emergency,number_diagnoses
72,nateglinide,change
73,number_diagnoses,change
74,diag_1,metformin
75,rosiglitazone,num_medications
76,a1cresult,metformin
77,readmitted,time_in_hospital
78,age,repaglinide
79,age,glipizide
80,number_emergency,insulin
81,glipizide,pioglitazone
82,number_outpatient,max_glu_serum
83,diag_2,time_in_hospital
84,nateglinide,diabetesmed
85,glyburide_metformin,diabetesmed
86,acarbose,change
87,glimepiride,pioglitazone
88,glimepiride,num_medications
89,diag_3,time_in_hospital
90,glyburide_metformin,change
91,glipizide,rosiglitazone
92,readmitted,change
93,metformin,glimepiride
94,readmitted,num_medications
95,number_emergency,change
96,number_outpatient,num_medications
97,glimepiride,rosiglitazone
98,num_lab_procedures,number_inpatient
99,number_diagnoses,repaglinide
100,num_lab_procedures,readmitted
101,race,a1cresult
102,diag_3,insulin
103,readmitted,insulin
104,glyburide,rosiglitazone
105,repaglinide,time_in_hospital
106,age,glimepiride
107,glyburide,num_medications
108,number_emergency,max_glu_serum
109,num_lab_procedures,diag_3
110,race,insulin
111,number_emergency,diag_3
112,num_lab_procedures,diabetesmed
113,number_inpatient,max_glu_serum
114,gender,glyburide
115,number_emergency,diag_2
116,glyburide_metformin,glipizide_metformin
117,glipizide,acarbose
118,acarbose,diabetesmed
119,max_glu_serum,time_in_hospital
120,gender,glipizide
121,a1cresult,repaglinide
122,number_inpatient,diabetesmed
123,pioglitazone,glyburide_metformin
124,number_emergency,diabetesmed
125,number_outpatient,change
126,number_diagnoses,diabetesmed
127,repaglinide,num_medications
