,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,num_lab_procedures,time_in_hospital
7,num_lab_procedures,num_medications
8,number_emergency,number_inpatient
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,change,num_medications
12,number_diagnoses,num_medications
13,number_inpatient,readmitted
14,number_diagnoses,time_in_hospital
15,glipizide,diabetesmed
16,age,number_diagnoses
17,pioglitazone,change
18,insulin,num_medications
19,rosiglitazone,change
20,glipizide,change
21,diabetesmed,num_medications
22,time_in_hospital,num_procedures
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_outpatient,number_inpatient
33,number_diagnoses,readmitted
34,age,time_in_hospital
35,a1cresult,change
36,number_emergency,readmitted
37,number_inpatient,number_diagnoses
38,change,time_in_hospital
39,a1cresult,insulin
40,insulin,time_in_hospital
41,metformin,rosiglitazone
42,number_outpatient,number_diagnoses
43,number_outpatient,number_emergency
44,diag_2,diag_3
45,num_lab_procedures,insulin
46,number_diagnoses,insulin
47,diag_3,number_diagnoses
48,diag_2,number_diagnoses
49,number_outpatient,readmitted
50,a1cresult,diabetesmed
51,metformin,glipizide
52,repaglinide,change
53,age,glyburide
54,metformin,num_medications
55,number_inpatient,time_in_hospital
56,diag_1,diag_3
57,repaglinide,diabetesmed
58,number_inpatient,num_medications
59,gender,num_procedures
60,a1cresult,time_in_hospital
61,diag_1,time_in_hospital
62,pioglitazone,num_medications
63,num_lab_procedures,change
64,number_inpatient,insulin
65,num_lab_procedures,num_procedures
66,number_diagnoses,num_procedures
67,metformin,pioglitazone
68,readmitted,diabetesmed
69,nateglinide,change
70,time_in_hospital,diabetesmed
71,number_emergency,number_diagnoses
72,number_diagnoses,change
73,glipizide,num_medications
74,diag_1,metformin
75,readmitted,time_in_hospital
76,a1cresult,metformin
77,rosiglitazone,num_medications
78,age,repaglinide
79,age,glipizide
80,diag_2,time_in_hospital
81,number_outpatient,num_medications
82,glipizide,pioglitazone
83,number_outpatient,max_glu_serum
84,nateglinide,diabetesmed
85,acarbose,change
86,glyburide_metformin,diabetesmed
87,number_emergency,insulin
88,glimepiride,pioglitazone
89,readmitted,change
90,glipizide,rosiglitazone
91,readmitted,num_medications
92,diag_3,time_in_hospital
93,metformin,glimepiride
94,glyburide_metformin,change
95,glyburide,num_medications
96,number_emergency,change
97,glimepiride,rosiglitazone
98,glimepiride,num_medications
99,readmitted,insulin
100,num_lab_procedures,number_inpatient
101,number_diagnoses,repaglinide
102,num_lab_procedures,readmitted
103,race,a1cresult
104,glyburide,rosiglitazone
105,age,glimepiride
106,repaglinide,time_in_hospital
107,number_emergency,max_glu_serum
108,num_lab_procedures,diag_3
109,diag_3,insulin
110,race,insulin
111,num_lab_procedures,diabetesmed
112,number_emergency,diag_3
113,number_inpatient,max_glu_serum
114,gender,glyburide
115,number_emergency,diag_2
116,glyburide_metformin,glipizide_metformin
117,acarbose,diabetesmed
118,glipizide,acarbose
119,max_glu_serum,time_in_hospital
120,a1cresult,num_medications
121,gender,glipizide
122,number_inpatient,change
123,a1cresult,repaglinide
124,pioglitazone,glyburide_metformin
125,repaglinide,num_medications
126,number_diagnoses,diabetesmed
127,number_outpatient,change
128,glyburide,time_in_hospital
