,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,metformin,change
5,num_procedures,num_medications
6,num_lab_procedures,time_in_hospital
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,number_emergency,number_inpatient
10,num_lab_procedures,a1cresult
11,change,num_medications
12,number_diagnoses,num_medications
13,number_inpatient,readmitted
14,number_diagnoses,time_in_hospital
15,glipizide,diabetesmed
16,age,number_diagnoses
17,rosiglitazone,change
18,glipizide,change
19,pioglitazone,change
20,time_in_hospital,num_procedures
21,glyburide,diabetesmed
22,glyburide,change
23,insulin,num_medications
24,pioglitazone,diabetesmed
25,num_lab_procedures,number_diagnoses
26,rosiglitazone,diabetesmed
27,metformin,glyburide
28,diag_1,diag_2
29,glimepiride,change
30,glimepiride,diabetesmed
31,diabetesmed,num_medications
32,a1cresult,insulin
33,a1cresult,change
34,number_outpatient,number_inpatient
35,number_diagnoses,readmitted
36,number_emergency,readmitted
37,number_inpatient,number_diagnoses
38,metformin,rosiglitazone
39,number_outpatient,number_diagnoses
40,number_outpatient,number_emergency
41,diag_2,diag_3
42,a1cresult,diabetesmed
43,insulin,num_procedures
44,age,time_in_hospital
45,diag_3,number_diagnoses
46,number_diagnoses,insulin
47,gender,num_procedures
48,num_lab_procedures,insulin
49,diag_2,number_diagnoses
50,number_outpatient,readmitted
51,repaglinide,change
52,metformin,glipizide
53,number_inpatient,insulin
54,time_in_hospital,diabetesmed
55,age,glyburide
56,diag_1,diag_3
57,repaglinide,diabetesmed
58,change,time_in_hospital
59,a1cresult,time_in_hospital
60,metformin,num_medications
61,insulin,time_in_hospital
62,number_inpatient,time_in_hospital
63,number_diagnoses,num_procedures
64,diag_1,time_in_hospital
65,nateglinide,change
66,num_lab_procedures,num_procedures
67,pioglitazone,num_medications
68,metformin,pioglitazone
69,number_inpatient,num_medications
70,readmitted,change
71,number_emergency,change
72,readmitted,time_in_hospital
73,number_emergency,number_diagnoses
74,number_emergency,insulin
75,readmitted,diabetesmed
76,diag_1,metformin
77,a1cresult,metformin
78,rosiglitazone,num_medications
79,readmitted,insulin
80,age,repaglinide
81,glipizide,num_medications
82,age,glipizide
83,glimepiride,num_medications
84,glipizide,pioglitazone
85,number_outpatient,max_glu_serum
86,nateglinide,diabetesmed
87,diag_3,insulin
88,num_lab_procedures,change
89,glimepiride,pioglitazone
90,diag_2,time_in_hospital
91,glyburide_metformin,diabetesmed
92,acarbose,change
93,readmitted,num_medications
94,glipizide,rosiglitazone
95,metformin,glimepiride
96,number_diagnoses,change
97,diag_3,time_in_hospital
98,race,insulin
99,glimepiride,rosiglitazone
100,num_lab_procedures,number_inpatient
101,number_diagnoses,repaglinide
102,number_outpatient,num_medications
103,num_lab_procedures,readmitted
104,glyburide_metformin,change
105,a1cresult,num_medications
106,race,a1cresult
107,glyburide,num_medications
108,repaglinide,num_medications
109,glyburide,rosiglitazone
110,age,num_medications
111,age,glimepiride
112,repaglinide,time_in_hospital
113,number_emergency,max_glu_serum
114,num_lab_procedures,diag_3
115,acarbose,num_medications
116,nateglinide,num_medications
117,number_inpatient,diabetesmed
118,number_emergency,diag_3
119,number_emergency,diabetesmed
120,number_inpatient,max_glu_serum
121,gender,glyburide
122,number_emergency,diag_2
123,number_inpatient,change
124,glyburide_metformin,glipizide_metformin
125,glimepiride,insulin
126,glipizide,acarbose
127,acarbose,diabetesmed
128,max_glu_serum,change
129,max_glu_serum,time_in_hospital
