,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,num_lab_procedures,time_in_hospital
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,number_emergency,number_inpatient
10,num_lab_procedures,a1cresult
11,number_diagnoses,num_medications
12,change,num_medications
13,number_inpatient,readmitted
14,glipizide,diabetesmed
15,number_diagnoses,time_in_hospital
16,insulin,num_medications
17,age,number_diagnoses
18,pioglitazone,change
19,time_in_hospital,num_procedures
20,glipizide,change
21,rosiglitazone,change
22,glyburide,diabetesmed
23,glyburide,change
24,diabetesmed,num_medications
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_outpatient,number_inpatient
33,number_diagnoses,readmitted
34,a1cresult,change
35,age,time_in_hospital
36,number_emergency,readmitted
37,number_inpatient,number_diagnoses
38,metformin,rosiglitazone
39,change,time_in_hospital
40,insulin,time_in_hospital
41,number_outpatient,number_diagnoses
42,number_outpatient,number_emergency
43,diag_2,diag_3
44,a1cresult,diabetesmed
45,a1cresult,insulin
46,number_diagnoses,insulin
47,diag_3,number_diagnoses
48,num_lab_procedures,insulin
49,time_in_hospital,diabetesmed
50,diag_2,number_diagnoses
51,number_outpatient,readmitted
52,metformin,glipizide
53,repaglinide,change
54,diag_1,time_in_hospital
55,number_inpatient,num_medications
56,age,glyburide
57,a1cresult,time_in_hospital
58,repaglinide,diabetesmed
59,number_inpatient,time_in_hospital
60,diag_1,diag_3
61,metformin,num_medications
62,pioglitazone,num_medications
63,number_inpatient,insulin
64,number_diagnoses,num_procedures
65,gender,num_procedures
66,glipizide,num_medications
67,nateglinide,change
68,number_emergency,insulin
69,metformin,pioglitazone
70,readmitted,diabetesmed
71,number_emergency,number_diagnoses
72,diag_2,time_in_hospital
73,number_emergency,change
74,num_lab_procedures,num_procedures
75,readmitted,change
76,diag_1,metformin
77,num_lab_procedures,change
78,number_diagnoses,change
79,a1cresult,metformin
80,readmitted,num_medications
81,rosiglitazone,num_medications
82,age,repaglinide
83,age,glipizide
84,glipizide,pioglitazone
85,number_outpatient,max_glu_serum
86,nateglinide,diabetesmed
87,glimepiride,pioglitazone
88,glyburide_metformin,diabetesmed
89,diag_3,insulin
90,readmitted,insulin
91,glipizide,rosiglitazone
92,race,insulin
93,metformin,glimepiride
94,glyburide_metformin,change
95,readmitted,time_in_hospital
96,acarbose,change
97,num_lab_procedures,diabetesmed
98,glimepiride,rosiglitazone
99,num_lab_procedures,number_inpatient
100,number_outpatient,num_medications
101,number_diagnoses,repaglinide
102,num_lab_procedures,readmitted
103,race,a1cresult
104,diag_3,time_in_hospital
105,glyburide,rosiglitazone
106,age,glimepiride
107,repaglinide,time_in_hospital
108,number_emergency,max_glu_serum
109,num_lab_procedures,diag_3
110,glyburide,num_medications
111,max_glu_serum,time_in_hospital
112,number_emergency,diag_3
113,number_inpatient,max_glu_serum
114,gender,glyburide
115,number_emergency,diag_2
116,acarbose,diabetesmed
117,glyburide_metformin,glipizide_metformin
118,glipizide,acarbose
119,glimepiride,num_medications
120,gender,glipizide
121,a1cresult,repaglinide
122,pioglitazone,glyburide_metformin
123,number_inpatient,change
124,age,num_medications
125,nateglinide,pioglitazone
126,diag_2,insulin
127,glyburide,time_in_hospital
128,diag_3,a1cresult
