,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,num_lab_procedures,time_in_hospital
7,num_lab_procedures,num_medications
8,number_emergency,number_inpatient
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,change,num_medications
12,number_diagnoses,num_medications
13,number_inpatient,readmitted
14,number_diagnoses,time_in_hospital
15,glipizide,diabetesmed
16,age,number_diagnoses
17,pioglitazone,change
18,glipizide,change
19,insulin,num_medications
20,time_in_hospital,num_procedures
21,rosiglitazone,change
22,diabetesmed,num_medications
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,glimepiride,change
28,rosiglitazone,diabetesmed
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,change,time_in_hospital
33,number_outpatient,number_inpatient
34,number_diagnoses,readmitted
35,number_emergency,readmitted
36,number_inpatient,number_diagnoses
37,a1cresult,change
38,a1cresult,insulin
39,insulin,time_in_hospital
40,metformin,rosiglitazone
41,age,time_in_hospital
42,number_outpatient,number_diagnoses
43,number_outpatient,number_emergency
44,diag_2,diag_3
45,diag_3,number_diagnoses
46,number_diagnoses,insulin
47,num_lab_procedures,insulin
48,diag_2,number_diagnoses
49,a1cresult,diabetesmed
50,number_outpatient,readmitted
51,metformin,glipizide
52,repaglinide,change
53,age,glyburide
54,diag_1,diag_3
55,repaglinide,diabetesmed
56,metformin,num_medications
57,number_inpatient,insulin
58,gender,num_procedures
59,time_in_hospital,diabetesmed
60,a1cresult,time_in_hospital
61,number_inpatient,time_in_hospital
62,pioglitazone,num_medications
63,diag_1,time_in_hospital
64,num_lab_procedures,num_procedures
65,num_lab_procedures,change
66,number_diagnoses,change
67,metformin,pioglitazone
68,readmitted,diabetesmed
69,number_diagnoses,num_procedures
70,diag_2,time_in_hospital
71,glipizide,num_medications
72,number_inpatient,num_medications
73,number_emergency,number_diagnoses
74,nateglinide,change
75,diag_1,metformin
76,readmitted,time_in_hospital
77,a1cresult,metformin
78,acarbose,change
79,readmitted,change
80,age,repaglinide
81,age,glipizide
82,diag_3,time_in_hospital
83,rosiglitazone,num_medications
84,glipizide,pioglitazone
85,number_outpatient,max_glu_serum
86,glyburide_metformin,diabetesmed
87,glyburide_metformin,change
88,nateglinide,diabetesmed
89,glimepiride,pioglitazone
90,glipizide,rosiglitazone
91,glimepiride,num_medications
92,diag_3,insulin
93,number_emergency,insulin
94,readmitted,num_medications
95,metformin,glimepiride
96,number_outpatient,num_medications
97,readmitted,insulin
98,glimepiride,rosiglitazone
99,num_lab_procedures,number_inpatient
100,number_diagnoses,repaglinide
101,num_lab_procedures,readmitted
102,race,a1cresult
103,race,insulin
104,num_lab_procedures,diabetesmed
105,glyburide,rosiglitazone
106,age,glimepiride
107,number_emergency,change
108,number_emergency,max_glu_serum
109,repaglinide,time_in_hospital
110,num_lab_procedures,diag_3
111,glyburide,num_medications
112,number_emergency,diag_3
113,number_inpatient,max_glu_serum
114,gender,glyburide
115,number_emergency,diag_2
116,glyburide_metformin,glipizide_metformin
117,glipizide,acarbose
118,acarbose,diabetesmed
119,max_glu_serum,time_in_hospital
120,number_diagnoses,diabetesmed
121,gender,glipizide
122,a1cresult,repaglinide
123,pioglitazone,glyburide_metformin
124,repaglinide,num_medications
125,nateglinide,pioglitazone
126,number_emergency,diabetesmed
127,a1cresult,num_medications
