,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,num_lab_procedures,time_in_hospital
6,metformin,change
7,num_lab_procedures,num_medications
8,number_emergency,number_inpatient
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,number_diagnoses,num_medications
12,change,num_medications
13,number_inpatient,readmitted
14,number_diagnoses,time_in_hospital
15,time_in_hospital,num_procedures
16,age,number_diagnoses
17,glipizide,diabetesmed
18,pioglitazone,change
19,insulin,num_medications
20,glipizide,change
21,diabetesmed,num_medications
22,rosiglitazone,change
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,a1cresult,change
33,number_outpatient,number_inpatient
34,number_diagnoses,readmitted
35,change,time_in_hospital
36,insulin,time_in_hospital
37,number_emergency,readmitted
38,number_inpatient,number_diagnoses
39,metformin,rosiglitazone
40,a1cresult,insulin
41,age,time_in_hospital
42,number_outpatient,number_diagnoses
43,number_outpatient,number_emergency
44,diag_2,diag_3
45,num_lab_procedures,insulin
46,diag_3,number_diagnoses
47,number_diagnoses,insulin
48,repaglinide,change
49,a1cresult,diabetesmed
50,diag_2,number_diagnoses
51,number_outpatient,readmitted
52,metformin,glipizide
53,number_inpatient,time_in_hospital
54,age,glyburide
55,time_in_hospital,diabetesmed
56,diag_1,diag_3
57,pioglitazone,num_medications
58,number_inpatient,num_medications
59,repaglinide,diabetesmed
60,metformin,num_medications
61,number_diagnoses,num_procedures
62,a1cresult,time_in_hospital
63,diag_1,time_in_hospital
64,num_lab_procedures,change
65,glipizide,num_medications
66,metformin,pioglitazone
67,num_lab_procedures,num_procedures
68,readmitted,diabetesmed
69,nateglinide,change
70,number_inpatient,insulin
71,number_emergency,number_diagnoses
72,number_diagnoses,change
73,gender,num_procedures
74,diag_1,metformin
75,rosiglitazone,num_medications
76,a1cresult,metformin
77,diag_3,time_in_hospital
78,glimepiride,num_medications
79,age,repaglinide
80,age,glipizide
81,readmitted,time_in_hospital
82,glipizide,pioglitazone
83,number_outpatient,max_glu_serum
84,diag_2,time_in_hospital
85,glyburide_metformin,diabetesmed
86,glyburide_metformin,change
87,nateglinide,diabetesmed
88,glimepiride,pioglitazone
89,glipizide,rosiglitazone
90,metformin,glimepiride
91,acarbose,change
92,readmitted,insulin
93,number_emergency,insulin
94,number_outpatient,num_medications
95,glimepiride,rosiglitazone
96,num_lab_procedures,number_inpatient
97,diag_3,insulin
98,repaglinide,time_in_hospital
99,readmitted,change
100,number_diagnoses,repaglinide
101,readmitted,num_medications
102,num_lab_procedures,readmitted
103,race,a1cresult
104,race,insulin
105,glyburide,rosiglitazone
106,number_emergency,change
107,age,glimepiride
108,number_emergency,max_glu_serum
109,num_lab_procedures,diag_3
110,number_diagnoses,diabetesmed
111,number_emergency,diag_3
112,number_inpatient,max_glu_serum
113,gender,glyburide
114,number_emergency,diag_2
115,glyburide_metformin,glipizide_metformin
116,glipizide,acarbose
117,glyburide,num_medications
118,number_inpatient,diabetesmed
119,acarbose,diabetesmed
120,gender,glipizide
121,num_lab_procedures,diabetesmed
122,number_outpatient,change
123,a1cresult,repaglinide
124,pioglitazone,glyburide_metformin
125,number_emergency,diabetesmed
126,nateglinide,num_medications
127,repaglinide,num_medications
128,nateglinide,pioglitazone
