,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,num_lab_procedures,time_in_hospital
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,number_emergency,number_inpatient
10,num_lab_procedures,a1cresult
11,number_diagnoses,num_medications
12,change,num_medications
13,number_diagnoses,time_in_hospital
14,number_inpatient,readmitted
15,diabetesmed,num_medications
16,time_in_hospital,num_procedures
17,pioglitazone,change
18,glipizide,diabetesmed
19,age,number_diagnoses
20,rosiglitazone,change
21,insulin,num_medications
22,glipizide,change
23,glyburide,diabetesmed
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,change,time_in_hospital
33,number_outpatient,number_inpatient
34,number_diagnoses,readmitted
35,number_emergency,readmitted
36,number_inpatient,number_diagnoses
37,insulin,time_in_hospital
38,a1cresult,insulin
39,metformin,rosiglitazone
40,a1cresult,change
41,number_outpatient,number_diagnoses
42,number_outpatient,number_emergency
43,diag_2,diag_3
44,num_lab_procedures,insulin
45,diag_3,number_diagnoses
46,age,time_in_hospital
47,number_diagnoses,insulin
48,diag_2,number_diagnoses
49,number_outpatient,readmitted
50,repaglinide,change
51,time_in_hospital,diabetesmed
52,a1cresult,diabetesmed
53,metformin,glipizide
54,age,glyburide
55,diag_1,diag_3
56,number_inpatient,num_medications
57,a1cresult,time_in_hospital
58,repaglinide,diabetesmed
59,num_lab_procedures,num_procedures
60,number_diagnoses,num_procedures
61,glipizide,num_medications
62,nateglinide,change
63,number_inpatient,time_in_hospital
64,diag_1,time_in_hospital
65,num_lab_procedures,change
66,pioglitazone,num_medications
67,metformin,pioglitazone
68,number_diagnoses,change
69,rosiglitazone,num_medications
70,number_emergency,number_diagnoses
71,number_inpatient,insulin
72,metformin,num_medications
73,gender,num_procedures
74,diag_1,metformin
75,readmitted,diabetesmed
76,a1cresult,metformin
77,age,repaglinide
78,age,glipizide
79,glimepiride,num_medications
80,glipizide,pioglitazone
81,number_outpatient,max_glu_serum
82,glyburide_metformin,diabetesmed
83,acarbose,change
84,readmitted,time_in_hospital
85,diag_2,time_in_hospital
86,number_emergency,insulin
87,readmitted,num_medications
88,glimepiride,pioglitazone
89,number_outpatient,num_medications
90,nateglinide,diabetesmed
91,glipizide,rosiglitazone
92,readmitted,insulin
93,number_emergency,change
94,metformin,glimepiride
95,glimepiride,rosiglitazone
96,num_lab_procedures,number_inpatient
97,readmitted,change
98,diag_3,time_in_hospital
99,number_diagnoses,repaglinide
100,num_lab_procedures,readmitted
101,glyburide_metformin,change
102,race,a1cresult
103,repaglinide,time_in_hospital
104,glyburide,rosiglitazone
105,age,glimepiride
106,num_lab_procedures,diabetesmed
107,number_emergency,max_glu_serum
108,num_lab_procedures,diag_3
109,number_inpatient,diabetesmed
110,number_emergency,diag_3
111,number_inpatient,max_glu_serum
112,gender,glyburide
113,race,insulin
114,diag_3,insulin
115,number_emergency,diag_2
116,glyburide_metformin,glipizide_metformin
117,acarbose,diabetesmed
118,max_glu_serum,time_in_hospital
119,glipizide,acarbose
120,glyburide,num_medications
121,gender,glipizide
122,change,num_procedures
123,a1cresult,repaglinide
124,pioglitazone,glyburide_metformin
125,repaglinide,num_medications
126,glyburide,time_in_hospital
127,number_diagnoses,diabetesmed
