,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,num_lab_procedures,time_in_hospital
6,metformin,change
7,metformin,diabetesmed
8,number_emergency,number_inpatient
9,num_lab_procedures,num_medications
10,num_lab_procedures,a1cresult
11,change,num_medications
12,number_diagnoses,num_medications
13,number_diagnoses,time_in_hospital
14,number_inpatient,readmitted
15,glipizide,diabetesmed
16,age,number_diagnoses
17,diabetesmed,num_medications
18,pioglitazone,change
19,glipizide,change
20,rosiglitazone,change
21,glyburide,diabetesmed
22,time_in_hospital,num_procedures
23,insulin,num_medications
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,change,time_in_hospital
33,a1cresult,change
34,number_outpatient,number_inpatient
35,number_diagnoses,readmitted
36,age,time_in_hospital
37,number_emergency,readmitted
38,number_inpatient,number_diagnoses
39,insulin,time_in_hospital
40,metformin,rosiglitazone
41,a1cresult,insulin
42,number_outpatient,number_diagnoses
43,number_outpatient,number_emergency
44,diag_2,diag_3
45,diag_3,number_diagnoses
46,num_lab_procedures,insulin
47,diag_2,number_diagnoses
48,number_outpatient,readmitted
49,number_inpatient,time_in_hospital
50,number_diagnoses,insulin
51,metformin,glipizide
52,a1cresult,diabetesmed
53,repaglinide,change
54,age,glyburide
55,pioglitazone,num_medications
56,number_inpatient,num_medications
57,diag_1,diag_3
58,repaglinide,diabetesmed
59,a1cresult,time_in_hospital
60,metformin,num_medications
61,number_inpatient,insulin
62,time_in_hospital,diabetesmed
63,glipizide,num_medications
64,num_lab_procedures,change
65,diag_1,time_in_hospital
66,gender,num_procedures
67,metformin,pioglitazone
68,number_diagnoses,change
69,nateglinide,change
70,num_lab_procedures,num_procedures
71,readmitted,diabetesmed
72,number_emergency,number_diagnoses
73,readmitted,num_medications
74,diag_1,metformin
75,a1cresult,metformin
76,age,repaglinide
77,number_diagnoses,num_procedures
78,age,glipizide
79,number_emergency,insulin
80,glipizide,pioglitazone
81,number_outpatient,max_glu_serum
82,nateglinide,diabetesmed
83,glyburide_metformin,diabetesmed
84,acarbose,change
85,number_outpatient,num_medications
86,glimepiride,num_medications
87,glimepiride,pioglitazone
88,diag_2,time_in_hospital
89,rosiglitazone,num_medications
90,glipizide,rosiglitazone
91,metformin,glimepiride
92,readmitted,time_in_hospital
93,glimepiride,rosiglitazone
94,num_lab_procedures,number_inpatient
95,glyburide_metformin,change
96,number_diagnoses,repaglinide
97,readmitted,insulin
98,num_lab_procedures,readmitted
99,race,a1cresult
100,num_lab_procedures,diabetesmed
101,diag_3,time_in_hospital
102,glyburide,rosiglitazone
103,age,glimepiride
104,readmitted,change
105,max_glu_serum,time_in_hospital
106,number_emergency,max_glu_serum
107,num_lab_procedures,diag_3
108,number_emergency,change
109,repaglinide,time_in_hospital
110,race,insulin
111,number_emergency,diag_3
112,number_inpatient,max_glu_serum
113,gender,glyburide
114,number_emergency,diag_2
115,glyburide_metformin,glipizide_metformin
116,number_inpatient,diabetesmed
117,diag_3,change
118,glyburide,time_in_hospital
119,glipizide,acarbose
120,repaglinide,num_medications
121,acarbose,diabetesmed
122,gender,glipizide
123,glyburide,num_medications
124,a1cresult,repaglinide
125,pioglitazone,glyburide_metformin
126,diag_3,insulin
127,number_diagnoses,diabetesmed
128,nateglinide,pioglitazone
