,level_0,level_1
0,change,diabetesmed
1,insulin,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,num_lab_procedures,time_in_hospital
7,change,num_medications
8,metformin,diabetesmed
9,number_emergency,number_inpatient
10,num_lab_procedures,num_medications
11,num_lab_procedures,a1cresult
12,number_diagnoses,num_medications
13,number_inpatient,readmitted
14,insulin,num_medications
15,diabetesmed,num_medications
16,glipizide,diabetesmed
17,number_diagnoses,time_in_hospital
18,age,number_diagnoses
19,rosiglitazone,change
20,glipizide,change
21,pioglitazone,change
22,glyburide,change
23,glyburide,diabetesmed
24,time_in_hospital,num_procedures
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_outpatient,number_inpatient
33,number_diagnoses,readmitted
34,a1cresult,change
35,number_emergency,readmitted
36,number_inpatient,number_diagnoses
37,time_in_hospital,diabetesmed
38,metformin,rosiglitazone
39,repaglinide,change
40,number_diagnoses,insulin
41,a1cresult,insulin
42,number_outpatient,number_diagnoses
43,number_outpatient,number_emergency
44,diag_2,diag_3
45,age,time_in_hospital
46,diag_3,number_diagnoses
47,change,time_in_hospital
48,diag_2,number_diagnoses
49,num_lab_procedures,insulin
50,number_outpatient,readmitted
51,metformin,glipizide
52,gender,num_procedures
53,age,glyburide
54,a1cresult,diabetesmed
55,num_lab_procedures,change
56,diag_1,diag_3
57,metformin,num_medications
58,a1cresult,time_in_hospital
59,num_lab_procedures,num_procedures
60,rosiglitazone,num_medications
61,diag_2,time_in_hospital
62,nateglinide,change
63,repaglinide,diabetesmed
64,readmitted,diabetesmed
65,diag_1,time_in_hospital
66,number_emergency,insulin
67,metformin,pioglitazone
68,readmitted,change
69,acarbose,change
70,pioglitazone,num_medications
71,insulin,time_in_hospital
72,number_emergency,number_diagnoses
73,number_inpatient,time_in_hospital
74,readmitted,time_in_hospital
75,diag_1,metformin
76,number_diagnoses,change
77,number_inpatient,num_medications
78,number_inpatient,insulin
79,a1cresult,metformin
80,glipizide,num_medications
81,age,repaglinide
82,age,glipizide
83,nateglinide,diabetesmed
84,glipizide,pioglitazone
85,number_outpatient,max_glu_serum
86,glyburide_metformin,diabetesmed
87,glimepiride,pioglitazone
88,glipizide,rosiglitazone
89,number_emergency,change
90,glyburide,num_medications
91,metformin,glimepiride
92,readmitted,insulin
93,diag_3,time_in_hospital
94,number_diagnoses,num_procedures
95,repaglinide,time_in_hospital
96,glimepiride,rosiglitazone
97,diag_3,insulin
98,num_lab_procedures,number_inpatient
99,glimepiride,num_medications
100,max_glu_serum,time_in_hospital
101,number_diagnoses,repaglinide
102,num_lab_procedures,readmitted
103,race,a1cresult
104,number_outpatient,num_medications
105,num_lab_procedures,diabetesmed
106,glyburide,rosiglitazone
107,glyburide_metformin,change
108,age,glimepiride
109,number_emergency,diabetesmed
110,number_inpatient,change
111,number_emergency,max_glu_serum
112,num_lab_procedures,diag_3
113,glyburide,time_in_hospital
114,number_emergency,diag_3
115,number_inpatient,max_glu_serum
116,number_outpatient,change
117,gender,glyburide
118,repaglinide,num_medications
119,acetohexamide,time_in_hospital
120,number_emergency,diag_2
121,glyburide_metformin,glipizide_metformin
122,glipizide,acarbose
123,gender,glipizide
124,race,insulin
125,a1cresult,repaglinide
126,acarbose,diabetesmed
127,pioglitazone,glyburide_metformin
128,miglitol,num_medications
129,rosiglitazone,num_procedures
130,nateglinide,pioglitazone
131,diag_3,a1cresult
132,glyburide,pioglitazone
133,a1cresult,glimepiride
134,a1cresult,num_medications
135,diag_3,change
136,age,readmitted
137,acarbose,num_medications
138,number_diagnoses,diabetesmed
139,max_glu_serum,insulin
140,number_outpatient,diag_2
141,race,change
142,diag_2,insulin
143,age,max_glu_serum
144,age,num_medications
145,gender,a1cresult
146,repaglinide,readmitted
147,race,number_emergency
148,readmitted,num_medications
149,number_inpatient,diabetesmed
150,number_inpatient,diag_2
151,glimepiride,num_procedures
152,glimepiride,miglitol
153,max_glu_serum,change
154,age,number_outpatient
155,glimepiride,insulin
156,repaglinide,pioglitazone
157,nateglinide,num_medications
158,number_outpatient,insulin
159,number_inpatient,diag_3
160,glimepiride,acarbose
161,glipizide,readmitted
162,number_emergency,num_medications
163,diag_2,metformin
164,max_glu_serum,readmitted
165,a1cresult,glipizide
166,metformin,nateglinide
167,age,nateglinide
168,repaglinide,insulin
169,age,num_lab_procedures
170,chlorpropamide,num_medications
171,glyburide_metformin,insulin
172,insulin,num_procedures
173,num_lab_procedures,diag_2
174,nateglinide,rosiglitazone
175,repaglinide,acarbose
176,number_diagnoses,nateglinide
177,acarbose,readmitted
178,chlorpropamide,diabetesmed
179,repaglinide,miglitol
180,num_lab_procedures,repaglinide
181,age,chlorpropamide
182,num_lab_procedures,glipizide
183,a1cresult,rosiglitazone
184,age,tolbutamide
185,tolbutamide,time_in_hospital
186,diag_1,pioglitazone
187,glyburide_metformin,num_medications
188,repaglinide,rosiglitazone
189,number_outpatient,acarbose
190,race,num_lab_procedures
191,pioglitazone,acarbose
192,gender,acarbose
193,a1cresult,glyburide
194,gender,rosiglitazone
195,number_inpatient,repaglinide
196,number_outpatient,diag_3
197,tolazamide,diabetesmed
198,pioglitazone,readmitted
199,number_outpatient,diag_1
200,number_outpatient,pioglitazone
201,gender,diabetesmed
202,rosiglitazone,readmitted
203,glyburide,acarbose
204,pioglitazone,metformin_pioglitazone
205,metformin,acarbose
206,glipizide_metformin,change
207,diag_1,glyburide_metformin
208,glipizide_metformin,diabetesmed
209,nateglinide,miglitol
210,troglitazone,num_medications
211,miglitol,num_procedures
212,age,miglitol
213,number_emergency,repaglinide
214,glyburide,glyburide_metformin
215,tolazamide,insulin
216,number_diagnoses,tolazamide
217,diag_3,glimepiride
218,metformin,chlorpropamide
219,gender,time_in_hospital
220,glimepiride,glyburide_metformin
221,troglitazone,num_procedures
222,glipizide_metformin,num_procedures
223,diag_3,pioglitazone
224,diag_1,change
225,race,num_procedures
226,number_inpatient,glyburide_metformin
227,number_diagnoses,glipizide
228,gender,number_outpatient
229,diag_3,chlorpropamide
230,number_outpatient,metformin
231,a1cresult,readmitted
