,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,num_lab_procedures,time_in_hospital
7,number_emergency,number_inpatient
8,metformin,diabetesmed
9,num_lab_procedures,num_medications
10,num_lab_procedures,a1cresult
11,change,num_medications
12,number_diagnoses,num_medications
13,number_inpatient,readmitted
14,number_diagnoses,time_in_hospital
15,age,number_diagnoses
16,glipizide,diabetesmed
17,pioglitazone,change
18,rosiglitazone,change
19,glipizide,change
20,diabetesmed,num_medications
21,insulin,num_medications
22,glyburide,diabetesmed
23,time_in_hospital,num_procedures
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,change,time_in_hospital
33,number_outpatient,number_inpatient
34,a1cresult,change
35,number_diagnoses,readmitted
36,insulin,time_in_hospital
37,number_emergency,readmitted
38,number_inpatient,number_diagnoses
39,a1cresult,insulin
40,age,time_in_hospital
41,metformin,rosiglitazone
42,number_outpatient,number_diagnoses
43,number_outpatient,number_emergency
44,number_diagnoses,insulin
45,diag_2,diag_3
46,num_lab_procedures,insulin
47,diag_3,number_diagnoses
48,diag_2,number_diagnoses
49,a1cresult,diabetesmed
50,number_outpatient,readmitted
51,number_inpatient,time_in_hospital
52,metformin,glipizide
53,repaglinide,change
54,age,glyburide
55,diag_1,diag_3
56,repaglinide,diabetesmed
57,metformin,num_medications
58,number_inpatient,insulin
59,a1cresult,time_in_hospital
60,pioglitazone,num_medications
61,diag_1,time_in_hospital
62,time_in_hospital,diabetesmed
63,gender,num_procedures
64,number_inpatient,num_medications
65,readmitted,diabetesmed
66,num_lab_procedures,change
67,num_lab_procedures,num_procedures
68,metformin,pioglitazone
69,number_diagnoses,num_procedures
70,readmitted,time_in_hospital
71,number_emergency,number_diagnoses
72,nateglinide,change
73,rosiglitazone,num_medications
74,diag_1,metformin
75,glipizide,num_medications
76,diag_2,time_in_hospital
77,a1cresult,metformin
78,number_emergency,insulin
79,age,repaglinide
80,age,glipizide
81,glipizide,pioglitazone
82,number_outpatient,max_glu_serum
83,readmitted,num_medications
84,number_diagnoses,change
85,nateglinide,diabetesmed
86,glyburide_metformin,diabetesmed
87,acarbose,change
88,glyburide_metformin,change
89,diag_3,time_in_hospital
90,glimepiride,pioglitazone
91,number_outpatient,num_medications
92,glimepiride,num_medications
93,glipizide,rosiglitazone
94,metformin,glimepiride
95,readmitted,change
96,readmitted,insulin
97,glimepiride,rosiglitazone
98,num_lab_procedures,number_inpatient
99,race,insulin
100,number_diagnoses,repaglinide
101,num_lab_procedures,readmitted
102,race,a1cresult
103,number_emergency,change
104,max_glu_serum,time_in_hospital
105,glyburide,rosiglitazone
106,age,glimepiride
107,repaglinide,time_in_hospital
108,number_emergency,max_glu_serum
109,num_lab_procedures,diag_3
110,num_lab_procedures,diabetesmed
111,number_diagnoses,diabetesmed
112,number_emergency,diag_3
113,number_inpatient,max_glu_serum
114,gender,glyburide
115,glyburide,time_in_hospital
116,number_emergency,diag_2
117,glyburide_metformin,glipizide_metformin
118,diag_3,insulin
119,glipizide,acarbose
120,acarbose,diabetesmed
121,glyburide,num_medications
122,acarbose,num_medications
123,a1cresult,num_medications
124,nateglinide,num_medications
125,gender,glipizide
126,a1cresult,repaglinide
127,pioglitazone,glyburide_metformin
128,number_emergency,diabetesmed
