,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,num_lab_procedures,time_in_hospital
7,metformin,diabetesmed
8,num_lab_procedures,num_medications
9,number_emergency,number_inpatient
10,num_lab_procedures,a1cresult
11,number_diagnoses,num_medications
12,change,num_medications
13,number_inpatient,readmitted
14,number_diagnoses,time_in_hospital
15,pioglitazone,change
16,glipizide,diabetesmed
17,age,number_diagnoses
18,time_in_hospital,num_procedures
19,diabetesmed,num_medications
20,glipizide,change
21,rosiglitazone,change
22,insulin,num_medications
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,change,time_in_hospital
33,number_outpatient,number_inpatient
34,number_diagnoses,readmitted
35,number_emergency,readmitted
36,a1cresult,insulin
37,number_inpatient,number_diagnoses
38,a1cresult,change
39,age,time_in_hospital
40,metformin,rosiglitazone
41,insulin,time_in_hospital
42,number_diagnoses,insulin
43,number_outpatient,number_diagnoses
44,number_outpatient,number_emergency
45,diag_2,diag_3
46,diag_3,number_diagnoses
47,num_lab_procedures,insulin
48,time_in_hospital,diabetesmed
49,diag_2,number_diagnoses
50,number_outpatient,readmitted
51,a1cresult,diabetesmed
52,metformin,glipizide
53,age,glyburide
54,repaglinide,change
55,number_inpatient,time_in_hospital
56,diag_1,diag_3
57,pioglitazone,num_medications
58,repaglinide,diabetesmed
59,metformin,num_medications
60,number_inpatient,insulin
61,a1cresult,time_in_hospital
62,number_inpatient,num_medications
63,gender,num_procedures
64,readmitted,diabetesmed
65,diag_1,time_in_hospital
66,num_lab_procedures,change
67,metformin,pioglitazone
68,glipizide,num_medications
69,nateglinide,change
70,rosiglitazone,num_medications
71,number_emergency,number_diagnoses
72,num_lab_procedures,num_procedures
73,diag_1,metformin
74,number_diagnoses,change
75,diag_2,time_in_hospital
76,a1cresult,metformin
77,age,repaglinide
78,age,glipizide
79,nateglinide,diabetesmed
80,diag_3,time_in_hospital
81,number_diagnoses,num_procedures
82,readmitted,time_in_hospital
83,number_emergency,insulin
84,glipizide,pioglitazone
85,number_outpatient,max_glu_serum
86,readmitted,num_medications
87,glyburide_metformin,diabetesmed
88,glimepiride,pioglitazone
89,glimepiride,num_medications
90,acarbose,change
91,glipizide,rosiglitazone
92,metformin,glimepiride
93,number_outpatient,num_medications
94,readmitted,change
95,glimepiride,rosiglitazone
96,num_lab_procedures,number_inpatient
97,glyburide,num_medications
98,glyburide_metformin,change
99,number_diagnoses,repaglinide
100,num_lab_procedures,readmitted
101,race,a1cresult
102,glyburide,rosiglitazone
103,age,glimepiride
104,repaglinide,time_in_hospital
105,number_emergency,max_glu_serum
106,number_emergency,change
107,num_lab_procedures,diag_3
108,diag_3,insulin
109,number_emergency,diag_3
110,number_inpatient,max_glu_serum
111,num_lab_procedures,diabetesmed
112,race,insulin
113,gender,glyburide
114,readmitted,insulin
115,number_emergency,diag_2
116,glyburide_metformin,glipizide_metformin
117,number_diagnoses,diabetesmed
118,glipizide,acarbose
119,number_outpatient,change
120,gender,glipizide
121,a1cresult,repaglinide
122,acarbose,diabetesmed
123,pioglitazone,glyburide_metformin
124,repaglinide,num_medications
125,nateglinide,pioglitazone
126,nateglinide,num_medications
127,max_glu_serum,time_in_hospital
128,diag_3,a1cresult
