,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,num_lab_procedures,time_in_hospital
7,num_lab_procedures,num_medications
8,number_emergency,number_inpatient
9,metformin,diabetesmed
10,change,num_medications
11,num_lab_procedures,a1cresult
12,number_diagnoses,num_medications
13,number_inpatient,readmitted
14,number_diagnoses,time_in_hospital
15,insulin,num_medications
16,glipizide,diabetesmed
17,pioglitazone,change
18,age,number_diagnoses
19,glipizide,change
20,diabetesmed,num_medications
21,rosiglitazone,change
22,glyburide,diabetesmed
23,glyburide,change
24,time_in_hospital,num_procedures
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,insulin,time_in_hospital
33,change,time_in_hospital
34,number_outpatient,number_inpatient
35,number_diagnoses,readmitted
36,number_emergency,readmitted
37,number_inpatient,number_diagnoses
38,a1cresult,change
39,metformin,rosiglitazone
40,age,time_in_hospital
41,number_diagnoses,insulin
42,number_outpatient,number_diagnoses
43,number_outpatient,number_emergency
44,diag_2,diag_3
45,a1cresult,insulin
46,diag_3,number_diagnoses
47,num_lab_procedures,insulin
48,diag_2,number_diagnoses
49,number_outpatient,readmitted
50,a1cresult,diabetesmed
51,metformin,glipizide
52,number_inpatient,time_in_hospital
53,time_in_hospital,diabetesmed
54,age,glyburide
55,diag_1,diag_3
56,repaglinide,diabetesmed
57,pioglitazone,num_medications
58,repaglinide,change
59,a1cresult,time_in_hospital
60,metformin,num_medications
61,number_inpatient,insulin
62,num_lab_procedures,change
63,number_inpatient,num_medications
64,diag_1,time_in_hospital
65,readmitted,diabetesmed
66,gender,num_procedures
67,metformin,pioglitazone
68,number_diagnoses,num_procedures
69,num_lab_procedures,num_procedures
70,number_diagnoses,change
71,number_emergency,number_diagnoses
72,glipizide,num_medications
73,readmitted,time_in_hospital
74,diag_1,metformin
75,diag_2,time_in_hospital
76,diag_3,time_in_hospital
77,a1cresult,metformin
78,age,repaglinide
79,age,glipizide
80,readmitted,change
81,nateglinide,change
82,glipizide,pioglitazone
83,number_outpatient,max_glu_serum
84,nateglinide,diabetesmed
85,acarbose,change
86,number_emergency,change
87,glyburide_metformin,diabetesmed
88,number_emergency,insulin
89,glimepiride,pioglitazone
90,glipizide,rosiglitazone
91,metformin,glimepiride
92,glimepiride,num_medications
93,rosiglitazone,num_medications
94,glyburide,num_medications
95,glimepiride,rosiglitazone
96,num_lab_procedures,number_inpatient
97,number_outpatient,num_medications
98,glyburide_metformin,change
99,number_diagnoses,repaglinide
100,readmitted,insulin
101,num_lab_procedures,readmitted
102,race,a1cresult
103,readmitted,num_medications
104,glyburide,rosiglitazone
105,max_glu_serum,time_in_hospital
106,age,glimepiride
107,number_emergency,max_glu_serum
108,num_lab_procedures,diag_3
109,glyburide,time_in_hospital
110,number_emergency,diag_3
111,number_inpatient,max_glu_serum
112,number_inpatient,diabetesmed
113,race,insulin
114,gender,glyburide
115,number_emergency,diag_2
116,glyburide_metformin,glipizide_metformin
117,acarbose,diabetesmed
118,diag_3,insulin
119,glipizide,acarbose
120,a1cresult,num_medications
121,num_lab_procedures,diabetesmed
122,gender,glipizide
123,a1cresult,repaglinide
124,pioglitazone,glyburide_metformin
125,number_outpatient,change
126,number_emergency,diabetesmed
127,nateglinide,pioglitazone
128,repaglinide,num_medications
