,level_0,level_1
0,time_in_hospital,num_medications
1,insulin,diabetesmed
2,number_emergency,number_inpatient
3,change,diabetesmed
4,insulin,change
5,num_procedures,num_medications
6,num_lab_procedures,num_medications
7,num_lab_procedures,a1cresult
8,time_in_hospital,num_lab_procedures
9,num_medications,change
10,pioglitazone,change
11,time_in_hospital,num_procedures
12,metformin,diabetesmed
13,num_medications,number_diagnoses
14,num_medications,insulin
15,metformin,change
16,num_medications,diabetesmed
17,glipizide,diabetesmed
18,age,number_diagnoses
19,time_in_hospital,diag_3
20,glyburide,change
21,number_outpatient,number_emergency
22,glyburide,diabetesmed
23,time_in_hospital,number_diagnoses
24,glipizide,change
25,num_procedures,chlorpropamide
26,number_inpatient,readmitted
27,rosiglitazone,change
28,pioglitazone,diabetesmed
29,glimepiride,pioglitazone
30,num_medications,glyburide
31,rosiglitazone,diabetesmed
32,number_diagnoses,readmitted
33,number_inpatient,max_glu_serum
34,diag_1,diag_2
35,diag_2,metformin
36,diag_3,number_diagnoses
37,age,glimepiride
38,acarbose,change
39,glimepiride,diabetesmed
40,number_inpatient,number_diagnoses
41,time_in_hospital,number_inpatient
42,num_lab_procedures,number_diagnoses
43,time_in_hospital,diag_2
44,time_in_hospital,insulin
45,number_outpatient,number_inpatient
46,num_medications,rosiglitazone
47,num_lab_procedures,diag_1
48,num_procedures,diag_2
49,num_medications,diag_1
50,age,tolazamide
51,age,a1cresult
52,num_procedures,diag_1
53,num_lab_procedures,max_glu_serum
