,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,num_procedures,num_medications
3,change,diabetesmed
4,insulin,change
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,metformin,change
8,num_lab_procedures,a1cresult
9,num_medications,number_diagnoses
10,time_in_hospital,number_diagnoses
11,metformin,diabetesmed
12,num_medications,insulin
13,age,number_diagnoses
14,num_medications,diabetesmed
15,time_in_hospital,num_procedures
16,num_medications,change
17,num_lab_procedures,number_diagnoses
18,glipizide,diabetesmed
19,glyburide,change
20,metformin,glyburide
21,number_inpatient,readmitted
22,glyburide,diabetesmed
23,rosiglitazone,change
24,number_emergency,number_inpatient
25,pioglitazone,diabetesmed
26,rosiglitazone,diabetesmed
27,glimepiride,change
28,glipizide,change
29,pioglitazone,change
30,glimepiride,diabetesmed
31,age,time_in_hospital
32,number_inpatient,number_diagnoses
33,diag_2,diag_3
34,number_outpatient,number_diagnoses
35,diag_1,diag_2
36,time_in_hospital,number_inpatient
37,num_lab_procedures,insulin
38,number_outpatient,number_inpatient
39,diag_3,number_diagnoses
40,number_diagnoses,readmitted
41,number_diagnoses,insulin
42,time_in_hospital,insulin
43,glimepiride,rosiglitazone
44,metformin,rosiglitazone
45,nateglinide,change
46,a1cresult,metformin
47,time_in_hospital,a1cresult
48,a1cresult,change
49,number_emergency,readmitted
50,metformin,glimepiride
51,num_medications,number_inpatient
52,number_outpatient,readmitted
53,metformin,glipizide
54,glimepiride,pioglitazone
55,time_in_hospital,change
56,number_outpatient,max_glu_serum
57,a1cresult,insulin
58,age,glyburide
59,time_in_hospital,diag_1
60,a1cresult,diabetesmed
61,diag_2,number_diagnoses
62,diag_1,diag_3
63,num_medications,glipizide
64,a1cresult,glipizide_metformin
65,repaglinide,readmitted
66,repaglinide,diabetesmed
67,pioglitazone,acarbose
68,number_inpatient,insulin
69,num_lab_procedures,change
70,glimepiride,miglitol
71,num_procedures,number_diagnoses
72,number_emergency,number_diagnoses
73,glipizide,pioglitazone
74,number_emergency,diag_1
75,diag_3,a1cresult
76,diag_3,insulin
77,num_medications,metformin
78,number_outpatient,number_emergency
79,time_in_hospital,diabetesmed
80,glyburide,rosiglitazone
81,diabetesmed,readmitted
82,age,num_procedures
83,num_procedures,max_glu_serum
84,diag_1,readmitted
85,num_lab_procedures,glyburide
86,num_procedures,diag_3
87,num_medications,diag_1
88,race,number_diagnoses
89,diag_1,a1cresult
90,num_medications,diag_3
91,glimepiride,glyburide
92,age,change
93,num_procedures,number_inpatient
94,pioglitazone,rosiglitazone
95,gender,diag_1
96,age,diag_2
97,glimepiride,glipizide
98,number_inpatient,a1cresult
99,num_procedures,number_emergency
100,number_inpatient,metformin
101,age,metformin
102,age,number_emergency
103,age,insulin
104,number_diagnoses,metformin_pioglitazone
105,number_diagnoses,metformin
106,glyburide,insulin
107,num_procedures,diag_2
108,num_procedures,diag_1
109,glipizide,glyburide
110,num_lab_procedures,diag_1
111,age,a1cresult
112,num_lab_procedures,max_glu_serum
113,age,diag_3
114,race,age
