,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,diabetesmed,change
3,insulin,change
4,num_medications,num_procedures
5,time_in_hospital,num_lab_procedures
6,num_medications,num_lab_procedures
7,metformin,change
8,a1cresult,num_lab_procedures
9,num_medications,number_diagnoses
10,metformin,diabetesmed
11,number_inpatient,number_emergency
12,time_in_hospital,number_diagnoses
13,num_medications,change
14,num_medications,insulin
15,age,number_diagnoses
16,diabetesmed,glipizide
17,time_in_hospital,num_procedures
18,num_medications,diabetesmed
19,pioglitazone,change
20,diabetesmed,glyburide
21,glipizide,change
22,number_inpatient,readmitted
23,rosiglitazone,change
24,glyburide,change
25,number_diagnoses,num_lab_procedures
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,diabetesmed,glimepiride
30,diag_1,diag_2
31,glimepiride,change
32,number_inpatient,number_outpatient
33,time_in_hospital,insulin
34,time_in_hospital,change
35,time_in_hospital,age
36,number_inpatient,number_diagnoses
37,diag_3,number_diagnoses
38,insulin,num_lab_procedures
39,insulin,a1cresult
40,readmitted,number_diagnoses
41,rosiglitazone,metformin
42,insulin,number_diagnoses
43,diag_2,diag_3
44,number_outpatient,number_diagnoses
45,a1cresult,change
46,number_outpatient,number_emergency
47,diag_2,number_diagnoses
48,readmitted,number_emergency
49,metformin,glipizide
50,diabetesmed,a1cresult
51,nateglinide,change
52,readmitted,number_outpatient
53,pioglitazone,num_medications
54,diabetesmed,repaglinide
55,age,glyburide
56,time_in_hospital,a1cresult
57,time_in_hospital,number_inpatient
58,glyburide_metformin,glipizide_metformin
59,time_in_hospital,diag_1
60,repaglinide,change
61,num_medications,metformin
62,num_medications,glipizide
63,num_procedures,num_lab_procedures
64,acarbose,change
65,gender,num_procedures
66,diag_1,diag_3
67,nateglinide,diabetesmed
68,glyburide_metformin,diabetesmed
69,pioglitazone,metformin
70,max_glu_serum,number_outpatient
71,change,num_lab_procedures
72,num_medications,number_inpatient
73,readmitted,diabetesmed
74,time_in_hospital,diabetesmed
75,repaglinide,age
76,max_glu_serum,number_emergency
77,miglitol,repaglinide
78,pioglitazone,glipizide
79,number_diagnoses,num_procedures
80,metformin,a1cresult
81,number_inpatient,insulin
82,number_diagnoses,change
83,number_diagnoses,number_emergency
84,num_medications,rosiglitazone
85,glyburide_metformin,change
86,race,a1cresult
87,diag_1,metformin
88,glipizide,age
89,metformin,glimepiride
90,time_in_hospital,diag_3
91,time_in_hospital,readmitted
92,max_glu_serum,age
93,num_medications,number_outpatient
94,number_inpatient,num_lab_procedures
95,pioglitazone,glimepiride
96,insulin,number_emergency
97,acarbose,glipizide
98,num_medications,glimepiride
99,time_in_hospital,diag_2
100,max_glu_serum,time_in_hospital
101,glyburide_metformin,pioglitazone
102,rosiglitazone,glipizide
103,insulin,diag_3
104,miglitol,glimepiride
105,readmitted,change
106,repaglinide,number_diagnoses
107,race,insulin
108,acarbose,diabetesmed
109,num_medications,readmitted
110,num_medications,glyburide
111,number_emergency,change
112,rosiglitazone,glimepiride
113,age,glimepiride
114,readmitted,num_lab_procedures
115,diag_3,num_lab_procedures
116,metformin_pioglitazone,pioglitazone
117,max_glu_serum,number_inpatient
118,rosiglitazone,glyburide
119,gender,glyburide
120,time_in_hospital,repaglinide
121,pioglitazone,glyburide
122,max_glu_serum,tolbutamide
123,diabetesmed,num_lab_procedures
124,nateglinide,pioglitazone
125,num_medications,a1cresult
126,diabetesmed,number_emergency
127,number_outpatient,age
128,nateglinide,num_medications
129,acarbose,repaglinide
130,gender,glipizide
131,diag_2,number_emergency
132,diag_3,a1cresult
133,chlorpropamide,age
134,time_in_hospital,glyburide
135,acarbose,metformin
136,num_medications,age
137,insulin,readmitted
138,a1cresult,gender
139,a1cresult,glimepiride
140,acarbose,glimepiride
141,acarbose,gender
142,nateglinide,age
143,diag_3,number_emergency
144,pioglitazone,num_procedures
145,insulin,diag_2
146,number_outpatient,change
147,chlorpropamide,num_procedures
148,diabetesmed,gender
149,race,number_emergency
150,number_inpatient,change
151,num_medications,repaglinide
152,readmitted,age
153,time_in_hospital,glimepiride
154,max_glu_serum,readmitted
155,insulin,num_procedures
156,max_glu_serum,change
157,nateglinide,number_diagnoses
158,diag_2,number_outpatient
159,acarbose,glyburide
160,diabetesmed,number_diagnoses
161,acarbose,num_medications
162,gender,change
163,glyburide_metformin,diag_1
164,rosiglitazone,a1cresult
165,a1cresult,glipizide
166,pioglitazone,repaglinide
167,number_inpatient,repaglinide
168,chlorpropamide,diabetesmed
169,glyburide_metformin,insulin
170,readmitted,repaglinide
171,race,diag_3
172,race,acarbose
173,pioglitazone,num_lab_procedures
174,rosiglitazone,number_diagnoses
175,number_outpatient,a1cresult
176,num_medications,gender
177,race,pioglitazone
178,number_outpatient,num_procedures
179,glyburide_metformin,num_lab_procedures
180,max_glu_serum,pioglitazone
181,race,glimepiride
182,readmitted,metformin
183,gender,number_emergency
184,chlorpropamide,insulin
185,diag_1,change
186,race,gender
187,diabetesmed,age
188,race,num_procedures
189,nateglinide,glipizide
190,number_inpatient,glipizide
191,race,diag_1
192,diag_1,glimepiride
193,diag_3,glipizide
194,diag_2,glimepiride
195,insulin,glipizide
196,max_glu_serum,diag_1
197,chlorpropamide,number_diagnoses
198,time_in_hospital,gender
199,insulin,metformin
200,repaglinide,glyburide
201,glyburide_metformin,number_inpatient
202,chlorpropamide,diag_3
203,nateglinide,glyburide
204,diag_3,glyburide
205,race,glyburide
206,max_glu_serum,nateglinide
207,diag_1,diabetesmed
208,pioglitazone,number_inpatient
209,glyburide_metformin,metformin
210,number_emergency,glyburide
211,race,readmitted
212,max_glu_serum,glyburide_metformin
213,race,max_glu_serum
214,max_glu_serum,metformin
215,diag_1,readmitted
216,number_emergency,num_procedures
217,age,change
218,diag_2,glyburide
219,number_diagnoses,glyburide
220,glyburide_metformin,glipizide
221,max_glu_serum,glimepiride
222,num_medications,diag_3
223,number_inpatient,glyburide
224,metformin,num_procedures
225,age,num_procedures
226,metformin,num_lab_procedures
227,readmitted,num_procedures
228,gender,age
229,diag_1,gender
230,diag_1,insulin
231,num_medications,diag_2
232,diag_1,num_medications
233,number_inpatient,age
234,number_inpatient,a1cresult
235,race,number_outpatient
236,diag_1,a1cresult
237,max_glu_serum,number_diagnoses
238,metformin,age
239,pioglitazone,rosiglitazone
240,diag_3,num_procedures
241,insulin,glyburide
242,max_glu_serum,a1cresult
243,insulin,age
244,glimepiride,glyburide
245,number_inpatient,metformin
246,diag_1,num_lab_procedures
247,number_inpatient,num_procedures
248,glipizide,glimepiride
249,metformin,number_diagnoses
250,race,num_medications
251,diag_2,age
252,diag_2,num_procedures
253,diag_3,age
254,diag_1,num_procedures
255,max_glu_serum,num_procedures
256,age,number_emergency
257,glipizide,glyburide
258,race,number_diagnoses
259,a1cresult,age
260,max_glu_serum,num_lab_procedures
261,race,age
