,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,number_emergency,number_inpatient
8,metformin,diabetesmed
9,num_lab_procedures,num_medications
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,num_medications,insulin
17,age,number_diagnoses
18,rosiglitazone,change
19,pioglitazone,change
20,glipizide,change
21,num_medications,diabetesmed
22,time_in_hospital,num_procedures
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,change
33,number_diagnoses,readmitted
34,number_outpatient,number_inpatient
35,number_emergency,readmitted
36,a1cresult,change
37,number_inpatient,number_diagnoses
38,time_in_hospital,insulin
39,a1cresult,insulin
40,age,time_in_hospital
41,metformin,rosiglitazone
42,number_diagnoses,insulin
43,number_outpatient,number_diagnoses
44,diag_2,diag_3
45,num_lab_procedures,insulin
46,number_outpatient,number_emergency
47,diag_3,number_diagnoses
48,metformin,glipizide
49,a1cresult,diabetesmed
50,diag_2,number_diagnoses
51,repaglinide,change
52,number_outpatient,readmitted
53,age,glyburide
54,time_in_hospital,number_inpatient
55,num_medications,metformin
56,diag_1,diag_3
57,diabetesmed,readmitted
58,repaglinide,diabetesmed
59,time_in_hospital,a1cresult
60,num_medications,pioglitazone
61,time_in_hospital,diag_1
62,num_lab_procedures,change
63,time_in_hospital,diabetesmed
64,num_procedures,number_diagnoses
65,num_lab_procedures,num_procedures
66,num_medications,number_inpatient
67,gender,num_procedures
68,metformin,pioglitazone
69,number_inpatient,insulin
70,num_medications,glipizide
71,diag_1,metformin
72,number_emergency,number_diagnoses
73,number_diagnoses,change
74,nateglinide,change
75,num_medications,rosiglitazone
76,a1cresult,metformin
77,age,repaglinide
78,age,glipizide
79,number_outpatient,max_glu_serum
80,acarbose,change
81,time_in_hospital,diag_3
82,time_in_hospital,readmitted
83,nateglinide,diabetesmed
84,glipizide,pioglitazone
85,glyburide_metformin,diabetesmed
86,glipizide,rosiglitazone
87,num_medications,glimepiride
88,change,readmitted
89,time_in_hospital,diag_2
90,num_lab_procedures,number_inpatient
91,num_medications,readmitted
92,glyburide_metformin,change
93,metformin,glimepiride
94,num_medications,glyburide
95,glimepiride,rosiglitazone
96,number_emergency,insulin
97,glimepiride,pioglitazone
98,num_medications,number_outpatient
99,number_emergency,max_glu_serum
100,number_inpatient,max_glu_serum
101,number_emergency,change
102,glyburide,rosiglitazone
103,race,a1cresult
104,number_diagnoses,repaglinide
105,num_lab_procedures,readmitted
106,diag_3,insulin
107,time_in_hospital,repaglinide
108,insulin,readmitted
109,number_emergency,diag_3
110,age,glimepiride
111,glipizide,acarbose
112,num_lab_procedures,diag_3
113,glyburide_metformin,glipizide_metformin
114,gender,glyburide
115,number_diagnoses,diabetesmed
116,number_emergency,diag_2
117,num_lab_procedures,diabetesmed
118,race,insulin
119,time_in_hospital,max_glu_serum
120,acarbose,diabetesmed
121,number_inpatient,diabetesmed
122,pioglitazone,glyburide_metformin
123,diag_3,a1cresult
124,number_emergency,diabetesmed
125,gender,glipizide
126,glyburide,pioglitazone
127,a1cresult,glimepiride
