,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,number_emergency,number_inpatient
7,metformin,change
8,metformin,diabetesmed
9,num_lab_procedures,num_medications
10,num_lab_procedures,a1cresult
11,num_medications,number_diagnoses
12,num_medications,change
13,age,number_diagnoses
14,glipizide,diabetesmed
15,number_inpatient,readmitted
16,num_medications,insulin
17,time_in_hospital,number_diagnoses
18,rosiglitazone,change
19,num_medications,diabetesmed
20,glyburide,diabetesmed
21,glipizide,change
22,pioglitazone,change
23,time_in_hospital,num_procedures
24,glyburide,change
25,pioglitazone,diabetesmed
26,rosiglitazone,diabetesmed
27,num_lab_procedures,number_diagnoses
28,diag_1,diag_2
29,glimepiride,change
30,glimepiride,diabetesmed
31,number_emergency,readmitted
32,number_diagnoses,readmitted
33,metformin,glyburide
34,number_inpatient,number_diagnoses
35,number_outpatient,number_inpatient
36,a1cresult,change
37,time_in_hospital,change
38,time_in_hospital,insulin
39,metformin,rosiglitazone
40,number_outpatient,number_diagnoses
41,number_outpatient,readmitted
42,number_diagnoses,insulin
43,diag_2,diag_3
44,a1cresult,insulin
45,number_outpatient,number_emergency
46,repaglinide,change
47,time_in_hospital,number_inpatient
48,age,glyburide
49,age,time_in_hospital
50,diag_3,number_diagnoses
51,num_lab_procedures,num_procedures
52,num_lab_procedures,insulin
53,number_emergency,number_diagnoses
54,diag_2,number_diagnoses
55,a1cresult,diabetesmed
56,gender,num_procedures
57,num_medications,number_inpatient
58,metformin,pioglitazone
59,time_in_hospital,diag_1
60,repaglinide,diabetesmed
61,metformin,glipizide
62,num_procedures,number_diagnoses
63,number_inpatient,insulin
64,num_medications,metformin
65,time_in_hospital,a1cresult
66,num_medications,pioglitazone
67,a1cresult,metformin
68,time_in_hospital,diag_2
69,diag_1,diag_3
70,diag_1,metformin
71,diabetesmed,readmitted
72,glimepiride,pioglitazone
73,num_lab_procedures,change
74,time_in_hospital,diabetesmed
75,time_in_hospital,diag_3
76,num_medications,rosiglitazone
77,nateglinide,change
78,number_outpatient,max_glu_serum
79,change,readmitted
80,num_medications,nateglinide
81,age,glipizide
82,num_lab_procedures,diabetesmed
83,num_medications,glipizide
84,nateglinide,diabetesmed
85,age,repaglinide
86,age,glimepiride
87,race,a1cresult
88,glipizide,rosiglitazone
89,glyburide_metformin,diabetesmed
90,num_medications,number_outpatient
91,num_lab_procedures,number_inpatient
92,metformin,glimepiride
93,acarbose,change
94,number_diagnoses,repaglinide
95,insulin,readmitted
96,diag_3,insulin
97,number_emergency,diag_2
98,gender,glipizide
99,number_diagnoses,diabetesmed
100,time_in_hospital,max_glu_serum
101,num_medications,glimepiride
102,num_lab_procedures,readmitted
103,gender,glyburide
104,metformin,nateglinide
105,number_emergency,change
106,glimepiride,rosiglitazone
107,glimepiride,miglitol
108,number_inpatient,max_glu_serum
109,diag_2,metformin
110,race,change
111,num_lab_procedures,diag_3
112,number_outpatient,diag_2
113,age,nateglinide
114,num_medications,readmitted
115,number_emergency,diag_3
116,number_inpatient,change
117,acarbose,diabetesmed
118,number_diagnoses,change
119,glyburide_metformin,change
120,number_outpatient,insulin
121,number_outpatient,change
122,num_medications,a1cresult
123,number_inpatient,diag_2
124,repaglinide,acarbose
125,pioglitazone,glyburide_metformin
126,num_medications,acarbose
127,number_outpatient,pioglitazone
128,glyburide,acarbose
129,time_in_hospital,readmitted
