,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,glimepiride,change
3,miglitol,metformin
4,glyburide_metformin,diag_2
5,glimepiride,diabetesmed
6,diabetesmed,change
7,insulin,change
8,num_medications,num_procedures
9,glipizide_metformin,readmitted
10,time_in_hospital,num_lab_procedures
11,a1cresult,num_lab_procedures
12,number_inpatient,number_emergency
13,repaglinide,glimepiride
14,glipizide_metformin,age
15,time_in_hospital,number_diagnoses
16,glyburide_metformin,diag_1
17,metformin,change
18,repaglinide,number_inpatient
19,num_medications,num_lab_procedures
20,num_medications,change
21,nateglinide,pioglitazone
22,num_medications,number_diagnoses
23,max_glu_serum,number_emergency
24,glimepiride,rosiglitazone
25,repaglinide,age
26,max_glu_serum,change
27,max_glu_serum,diag_3
28,metformin,diabetesmed
29,pioglitazone,change
30,glyburide,change
31,repaglinide,time_in_hospital
32,glimepiride,race
33,glimepiride,pioglitazone
34,number_diagnoses,num_lab_procedures
35,repaglinide,diabetesmed
36,gender,glyburide
37,gender,num_procedures
38,max_glu_serum,age
39,nateglinide,number_inpatient
40,diag_2,diag_3
41,time_in_hospital,num_procedures
42,glimepiride,num_medications
43,diabetesmed,glipizide
44,number_inpatient,readmitted
45,race,chlorpropamide
46,repaglinide,pioglitazone
47,gender,a1cresult
48,num_medications,diabetesmed
49,number_inpatient,number_outpatient
50,repaglinide,change
51,repaglinide,a1cresult
52,diabetesmed,glyburide
53,miglitol,insulin
54,age,number_diagnoses
55,repaglinide,number_diagnoses
56,glyburide_metformin,change
57,glimepiride,number_diagnoses
58,rosiglitazone,change
59,repaglinide,readmitted
60,acarbose,number_diagnoses
61,num_medications,insulin
62,nateglinide,glipizide
63,max_glu_serum,diag_2
64,glyburide_metformin,readmitted
65,max_glu_serum,number_outpatient
66,pioglitazone,diabetesmed
67,metformin,glyburide
68,diag_1,diag_2
69,rosiglitazone,diabetesmed
70,glyburide_metformin,race
71,repaglinide,num_lab_procedures
72,nateglinide,diabetesmed
73,glyburide_metformin,diabetesmed
74,insulin,a1cresult
75,max_glu_serum,glipizide
76,pioglitazone,glipizide
77,max_glu_serum,number_inpatient
78,max_glu_serum,diag_1
79,time_in_hospital,age
80,number_outpatient,number_diagnoses
81,rosiglitazone,metformin
82,glimepiride,time_in_hospital
83,miglitol,num_medications
84,time_in_hospital,insulin
85,acarbose,glyburide
86,max_glu_serum,insulin
87,diag_3,num_procedures
88,race,age
89,glimepiride,diag_3
90,glimepiride,acarbose
91,glipizide,glyburide
92,max_glu_serum,rosiglitazone
93,diag_2,glyburide
94,max_glu_serum,glimepiride
95,age,num_procedures
96,glyburide_metformin,metformin
97,tolbutamide,num_procedures
98,acarbose,readmitted
99,nateglinide,time_in_hospital
100,glimepiride,number_inpatient
101,max_glu_serum,acarbose
102,repaglinide,glyburide
103,glyburide_metformin,num_procedures
104,repaglinide,num_procedures
105,max_glu_serum,readmitted
106,glimepiride,glyburide_metformin
107,gender,nateglinide
108,nateglinide,glimepiride
109,nateglinide,diag_1
110,max_glu_serum,metformin
111,max_glu_serum,a1cresult
112,glyburide_metformin,time_in_hospital
113,max_glu_serum,num_lab_procedures
114,glimepiride,glyburide
115,max_glu_serum,nateglinide
116,gender,age
117,max_glu_serum,glyburide_metformin
118,gender,max_glu_serum
119,glimepiride,glipizide
120,gender,time_in_hospital
121,glimepiride,num_lab_procedures
122,max_glu_serum,repaglinide
123,gender,tolazamide
124,gender,repaglinide
125,gender,miglitol
126,gender,acarbose
