,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,number_emergency,number_inpatient
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,age,number_diagnoses
15,num_medications,insulin
16,time_in_hospital,number_diagnoses
17,glipizide,diabetesmed
18,glipizide,change
19,pioglitazone,change
20,num_medications,diabetesmed
21,rosiglitazone,change
22,glyburide,diabetesmed
23,num_lab_procedures,number_diagnoses
24,glyburide,change
25,time_in_hospital,num_procedures
26,pioglitazone,diabetesmed
27,glimepiride,change
28,rosiglitazone,diabetesmed
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_outpatient,number_diagnoses
33,number_inpatient,number_diagnoses
34,metformin,rosiglitazone
35,a1cresult,change
36,number_diagnoses,readmitted
37,number_outpatient,number_inpatient
38,time_in_hospital,number_inpatient
39,time_in_hospital,insulin
40,time_in_hospital,change
41,age,time_in_hospital
42,number_outpatient,number_emergency
43,number_diagnoses,insulin
44,num_lab_procedures,insulin
45,diag_2,diag_3
46,gender,num_procedures
47,a1cresult,diabetesmed
48,number_emergency,readmitted
49,diabetesmed,readmitted
50,a1cresult,insulin
51,age,glyburide
52,number_inpatient,insulin
53,num_medications,metformin
54,diag_2,number_diagnoses
55,repaglinide,change
56,diag_1,diag_3
57,metformin,glipizide
58,num_procedures,number_diagnoses
59,num_lab_procedures,num_procedures
60,num_lab_procedures,change
61,diag_3,number_diagnoses
62,num_medications,pioglitazone
63,number_outpatient,readmitted
64,time_in_hospital,a1cresult
65,repaglinide,diabetesmed
66,time_in_hospital,diag_1
67,nateglinide,change
68,num_medications,glipizide
69,change,readmitted
70,metformin,pioglitazone
71,number_emergency,number_diagnoses
72,num_lab_procedures,number_inpatient
73,insulin,readmitted
74,age,glipizide
75,glipizide,rosiglitazone
76,time_in_hospital,diabetesmed
77,time_in_hospital,readmitted
78,time_in_hospital,diag_2
79,number_outpatient,pioglitazone
80,num_medications,rosiglitazone
81,pioglitazone,glyburide_metformin
82,num_medications,number_inpatient
83,diag_1,metformin
84,a1cresult,repaglinide
85,age,glimepiride
86,number_emergency,insulin
87,a1cresult,metformin
88,time_in_hospital,diag_3
89,num_lab_procedures,diabetesmed
90,glyburide_metformin,diabetesmed
91,glimepiride,rosiglitazone
92,age,repaglinide
93,nateglinide,diabetesmed
94,num_lab_procedures,readmitted
95,glimepiride,acarbose
96,glipizide,pioglitazone
97,number_diagnoses,change
98,acarbose,change
99,number_emergency,diag_3
100,number_emergency,diag_2
101,number_diagnoses,repaglinide
102,glimepiride,pioglitazone
103,number_emergency,max_glu_serum
104,number_outpatient,max_glu_serum
105,number_emergency,change
106,time_in_hospital,repaglinide
107,num_medications,glyburide
108,num_medications,a1cresult
109,num_lab_procedures,diag_3
110,diag_3,insulin
111,race,a1cresult
112,age,number_outpatient
113,gender,glipizide
114,number_outpatient,diag_2
115,num_medications,readmitted
116,number_emergency,diabetesmed
117,time_in_hospital,max_glu_serum
118,num_medications,number_outpatient
119,num_medications,acarbose
120,a1cresult,glimepiride
121,number_inpatient,max_glu_serum
122,time_in_hospital,tolbutamide
123,gender,glyburide
124,glyburide,tolbutamide
125,repaglinide,readmitted
126,gender,rosiglitazone
127,race,insulin
128,num_procedures,chlorpropamide
