,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,metformin,diabetesmed
8,num_lab_procedures,num_medications
9,number_emergency,number_inpatient
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,age,number_diagnoses
17,rosiglitazone,change
18,num_medications,insulin
19,glipizide,change
20,pioglitazone,change
21,time_in_hospital,num_procedures
22,num_medications,diabetesmed
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,glimepiride,change
28,rosiglitazone,diabetesmed
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,change
33,time_in_hospital,insulin
34,number_diagnoses,readmitted
35,number_outpatient,number_inpatient
36,number_inpatient,number_diagnoses
37,metformin,rosiglitazone
38,number_emergency,readmitted
39,a1cresult,change
40,diag_2,diag_3
41,age,time_in_hospital
42,a1cresult,insulin
43,diag_3,number_diagnoses
44,number_outpatient,number_diagnoses
45,number_outpatient,number_emergency
46,num_lab_procedures,insulin
47,number_diagnoses,insulin
48,diag_2,number_diagnoses
49,number_outpatient,readmitted
50,a1cresult,diabetesmed
51,repaglinide,change
52,metformin,glipizide
53,age,glyburide
54,time_in_hospital,number_inpatient
55,diag_1,diag_3
56,num_medications,metformin
57,repaglinide,diabetesmed
58,time_in_hospital,a1cresult
59,diabetesmed,readmitted
60,num_lab_procedures,num_procedures
61,num_medications,pioglitazone
62,time_in_hospital,diabetesmed
63,num_lab_procedures,change
64,gender,num_procedures
65,num_procedures,number_diagnoses
66,num_medications,number_inpatient
67,time_in_hospital,diag_1
68,number_inpatient,insulin
69,number_diagnoses,change
70,metformin,pioglitazone
71,num_medications,rosiglitazone
72,num_medications,glipizide
73,number_emergency,number_diagnoses
74,nateglinide,change
75,diag_1,metformin
76,a1cresult,metformin
77,time_in_hospital,readmitted
78,age,repaglinide
79,glipizide,pioglitazone
80,metformin,glimepiride
81,change,readmitted
82,acarbose,change
83,glimepiride,rosiglitazone
84,number_outpatient,max_glu_serum
85,nateglinide,diabetesmed
86,glyburide_metformin,diabetesmed
87,glipizide,rosiglitazone
88,age,glipizide
89,time_in_hospital,diag_2
90,num_medications,glimepiride
91,number_emergency,insulin
92,num_medications,number_outpatient
93,glyburide_metformin,change
94,num_lab_procedures,number_inpatient
95,insulin,readmitted
96,num_medications,readmitted
97,number_emergency,change
98,time_in_hospital,diag_3
99,glimepiride,pioglitazone
100,race,a1cresult
101,diag_3,insulin
102,glyburide,rosiglitazone
103,num_lab_procedures,readmitted
104,time_in_hospital,repaglinide
105,number_emergency,max_glu_serum
106,race,insulin
107,number_diagnoses,repaglinide
108,number_inpatient,max_glu_serum
109,number_emergency,diag_3
110,num_medications,glyburide
111,acarbose,diabetesmed
112,num_lab_procedures,diag_3
113,num_medications,a1cresult
114,number_emergency,diag_2
115,age,glimepiride
116,gender,glyburide
117,num_lab_procedures,diabetesmed
118,number_diagnoses,diabetesmed
119,number_emergency,diabetesmed
120,gender,glipizide
121,pioglitazone,glyburide_metformin
122,glyburide,pioglitazone
123,a1cresult,glimepiride
124,number_inpatient,diabetesmed
125,nateglinide,pioglitazone
126,gender,a1cresult
127,repaglinide,miglitol
128,number_outpatient,diag_2
