,level_0,level_1
0,time_in_hospital,num_medications
1,insulin,diabetesmed
2,num_medications,num_procedures
3,insulin,change
4,diabetesmed,change
5,time_in_hospital,num_lab_procedures
6,num_medications,num_lab_procedures
7,number_inpatient,number_emergency
8,glipizide_metformin,glyburide_metformin
9,num_medications,number_diagnoses
10,max_glu_serum,chlorpropamide
11,a1cresult,num_lab_procedures
12,metformin,change
13,metformin,diabetesmed
14,time_in_hospital,number_diagnoses
15,num_medications,change
16,acarbose,glipizide
17,age,number_diagnoses
18,diabetesmed,glipizide
19,num_medications,insulin
20,num_medications,diabetesmed
21,time_in_hospital,num_procedures
22,rosiglitazone,change
23,diabetesmed,glyburide
24,gender,acarbose
25,number_inpatient,readmitted
26,glipizide,change
27,number_diagnoses,num_lab_procedures
28,repaglinide,diabetesmed
29,pioglitazone,diabetesmed
30,max_glu_serum,number_outpatient
31,pioglitazone,change
32,repaglinide,age
33,rosiglitazone,diabetesmed
34,repaglinide,change
35,tolbutamide,num_medications
36,gender,chlorpropamide
37,glimepiride,change
38,gender,num_procedures
39,diag_1,diag_2
40,repaglinide,pioglitazone
41,tolazamide,age
42,diabetesmed,glimepiride
43,time_in_hospital,age
44,nateglinide,change
45,nateglinide,diabetesmed
46,glyburide,change
47,repaglinide,time_in_hospital
48,time_in_hospital,number_inpatient
49,time_in_hospital,insulin
50,number_outpatient,number_diagnoses
51,number_inpatient,number_diagnoses
52,diag_2,diag_3
53,metformin,glyburide
54,acarbose,glyburide
55,diabetesmed,a1cresult
56,insulin,a1cresult
57,repaglinide,number_diagnoses
58,repaglinide,glyburide_metformin
59,number_inpatient,number_outpatient
60,gender,tolazamide
61,time_in_hospital,change
62,gender,tolbutamide
63,diag_2,number_diagnoses
64,tolazamide,num_lab_procedures
65,number_outpatient,number_emergency
66,readmitted,number_diagnoses
67,age,glyburide
68,diag_3,number_diagnoses
69,acarbose,change
70,tolbutamide,num_procedures
71,number_diagnoses,num_procedures
72,time_in_hospital,a1cresult
73,race,nateglinide
74,chlorpropamide,diag_1
75,nateglinide,diag_3
76,num_medications,glipizide
77,nateglinide,num_medications
78,time_in_hospital,diabetesmed
79,time_in_hospital,diag_2
80,num_medications,metformin
81,num_medications,readmitted
82,max_glu_serum,readmitted
83,max_glu_serum,number_inpatient
84,number_diagnoses,number_emergency
85,glyburide_metformin,change
86,insulin,num_lab_procedures
87,insulin,number_diagnoses
88,rosiglitazone,glipizide
89,num_medications,number_inpatient
90,repaglinide,num_medications
91,time_in_hospital,diag_1
92,readmitted,diabetesmed
93,readmitted,number_emergency
94,acarbose,diabetesmed
95,race,insulin
96,pioglitazone,num_medications
97,metformin,glimepiride
98,pioglitazone,glimepiride
99,time_in_hospital,diag_3
100,insulin,diag_3
101,miglitol,age
102,repaglinide,number_emergency
103,readmitted,change
104,glipizide_metformin,change
105,num_medications,glimepiride
106,num_procedures,num_lab_procedures
107,metformin,a1cresult
108,nateglinide,age
109,max_glu_serum,number_emergency
110,gender,readmitted
111,gender,glyburide
112,gender,metformin
113,diag_3,num_procedures
114,race,tolbutamide
115,max_glu_serum,num_medications
116,chlorpropamide,number_diagnoses
117,chlorpropamide,num_medications
118,metformin,age
119,diag_2,age
120,nateglinide,a1cresult
121,race,readmitted
122,diag_1,a1cresult
123,acarbose,number_diagnoses
124,max_glu_serum,acarbose
125,number_inpatient,num_procedures
126,chlorpropamide,time_in_hospital
127,insulin,glyburide
128,race,pioglitazone
129,pioglitazone,rosiglitazone
130,race,number_inpatient
131,diabetesmed,age
132,race,chlorpropamide
133,acarbose,insulin
134,chlorpropamide,insulin
135,age,number_emergency
136,race,tolazamide
137,race,number_outpatient
138,glimepiride,glyburide
139,glipizide,glimepiride
140,nateglinide,number_inpatient
141,miglitol,num_lab_procedures
142,nateglinide,glyburide
143,diag_1,insulin
144,gender,diag_2
145,tolbutamide,num_lab_procedures
146,race,repaglinide
147,gender,number_outpatient
148,diag_1,num_procedures
149,max_glu_serum,number_diagnoses
150,diag_3,age
151,gender,time_in_hospital
152,gender,diag_1
153,race,max_glu_serum
154,glipizide,glyburide
155,diag_2,num_procedures
156,metformin,number_diagnoses
157,max_glu_serum,nateglinide
158,max_glu_serum,metformin
159,gender,max_glu_serum
160,miglitol,insulin
161,insulin,age
162,a1cresult,age
163,max_glu_serum,repaglinide
164,gender,age
165,race,num_medications
166,max_glu_serum,a1cresult
167,max_glu_serum,num_procedures
168,race,gender
169,race,number_diagnoses
170,max_glu_serum,num_lab_procedures
171,race,age
