,level_0,level_1
0,change,diabetesmed
1,insulin,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,num_lab_procedures,a1cresult
8,metformin,diabetesmed
9,num_lab_procedures,num_medications
10,time_in_hospital,number_diagnoses
11,num_medications,change
12,num_medications,number_diagnoses
13,glyburide,change
14,pioglitazone,change
15,number_inpatient,readmitted
16,glipizide,diabetesmed
17,rosiglitazone,change
18,glyburide,diabetesmed
19,num_lab_procedures,number_diagnoses
20,age,number_diagnoses
21,diag_1,diag_2
22,num_medications,diabetesmed
23,race,chlorpropamide
24,time_in_hospital,num_procedures
25,num_medications,insulin
26,number_outpatient,number_inpatient
27,number_emergency,number_inpatient
28,glipizide,change
29,diag_2,diag_3
30,rosiglitazone,diabetesmed
31,a1cresult,insulin
32,pioglitazone,diabetesmed
33,glimepiride,change
34,glimepiride,diabetesmed
35,age,time_in_hospital
36,number_diagnoses,change
37,number_emergency,readmitted
38,metformin,glyburide
39,num_lab_procedures,number_inpatient
40,metformin,rosiglitazone
41,number_inpatient,number_diagnoses
42,num_medications,metformin
43,time_in_hospital,insulin
44,time_in_hospital,diabetesmed
45,number_emergency,diag_3
46,number_outpatient,number_emergency
47,number_outpatient,number_diagnoses
48,number_emergency,number_diagnoses
49,race,number_emergency
50,age,repaglinide
51,glipizide,pioglitazone
52,num_lab_procedures,num_procedures
53,diag_2,glyburide_metformin
54,num_medications,pioglitazone
55,diag_3,number_diagnoses
56,num_lab_procedures,insulin
57,num_medications,number_outpatient
58,num_lab_procedures,change
59,glimepiride,rosiglitazone
60,age,glipizide
61,number_emergency,insulin
62,num_procedures,number_diagnoses
63,gender,glyburide
64,max_glu_serum,change
65,age,glyburide
66,diag_1,glyburide_metformin
67,repaglinide,diabetesmed
68,number_diagnoses,insulin
69,number_inpatient,repaglinide
70,a1cresult,repaglinide
71,time_in_hospital,a1cresult
72,diabetesmed,readmitted
73,a1cresult,change
74,number_emergency,diag_1
75,num_medications,number_inpatient
76,number_diagnoses,readmitted
77,diag_2,metformin
78,time_in_hospital,repaglinide
79,age,max_glu_serum
80,diag_1,diag_3
81,race,glimepiride
82,metformin,miglitol
83,number_emergency,diabetesmed
84,number_emergency,a1cresult
85,num_medications,glyburide
86,metformin,glipizide
87,glyburide_metformin,change
88,gender,num_procedures
89,num_medications,glipizide
90,repaglinide,pioglitazone
91,nateglinide,pioglitazone
92,max_glu_serum,pioglitazone
93,repaglinide,change
94,diag_3,max_glu_serum
95,diag_3,change
96,race,metformin
97,rosiglitazone,insulin
98,time_in_hospital,diag_1
99,glipizide,rosiglitazone
100,number_outpatient,max_glu_serum
101,diag_3,insulin
102,number_diagnoses,repaglinide
103,num_procedures,change
104,pioglitazone,readmitted
105,number_emergency,max_glu_serum
106,age,num_medications
107,change,readmitted
108,number_emergency,change
109,diag_1,metformin
110,time_in_hospital,change
111,num_medications,glimepiride
112,metformin,pioglitazone
113,diag_2,chlorpropamide
114,race,insulin
115,number_diagnoses,acarbose
116,max_glu_serum,glipizide
117,a1cresult,diabetesmed
118,number_diagnoses,glimepiride
119,glyburide_metformin,readmitted
120,time_in_hospital,glimepiride
121,acarbose,diabetesmed
122,gender,a1cresult
123,time_in_hospital,glyburide
124,number_outpatient,diabetesmed
125,glimepiride,pioglitazone
126,nateglinide,diabetesmed
127,age,glipizide_metformin
128,glyburide,acarbose
129,num_lab_procedures,repaglinide
130,age,readmitted
131,diag_1,number_diagnoses
132,number_inpatient,diag_2
133,number_diagnoses,nateglinide
134,gender,change
135,diag_2,glipizide
136,nateglinide,glipizide
137,diag_1,max_glu_serum
138,glipizide_metformin,readmitted
139,num_lab_procedures,glipizide
140,num_procedures,insulin
141,time_in_hospital,number_inpatient
142,diag_3,readmitted
143,diag_2,number_diagnoses
144,num_lab_procedures,diag_2
145,number_inpatient,diabetesmed
146,metformin,repaglinide
147,acarbose,change
148,glyburide,rosiglitazone
149,number_inpatient,acarbose
150,glyburide_metformin,diabetesmed
151,age,diag_1
152,repaglinide,glimepiride
153,num_medications,nateglinide
154,diag_1,pioglitazone
155,age,glyburide_metformin
156,glipizide,readmitted
157,number_outpatient,insulin
158,diag_1,chlorpropamide
159,diag_3,metformin
160,num_lab_procedures,rosiglitazone
161,number_inpatient,max_glu_serum
162,number_outpatient,diag_3
163,miglitol,insulin
164,number_outpatient,repaglinide
165,race,pioglitazone
166,num_lab_procedures,number_outpatient
167,insulin,readmitted
168,num_medications,a1cresult
169,metformin,nateglinide
170,num_procedures,number_emergency
171,number_outpatient,glyburide
172,number_diagnoses,a1cresult
173,diag_2,max_glu_serum
174,num_medications,readmitted
175,nateglinide,change
176,num_lab_procedures,diabetesmed
177,race,glyburide_metformin
178,gender,num_lab_procedures
179,a1cresult,nateglinide
180,number_inpatient,change
181,chlorpropamide,diabetesmed
182,tolazamide,diabetesmed
183,number_outpatient,glimepiride
184,time_in_hospital,max_glu_serum
185,num_procedures,pioglitazone
186,num_medications,miglitol
187,num_procedures,acarbose
188,time_in_hospital,readmitted
189,glimepiride,insulin
190,gender,diabetesmed
191,num_medications,rosiglitazone
192,number_outpatient,diag_2
193,race,change
194,number_outpatient,readmitted
195,acarbose,insulin
196,gender,insulin
197,max_glu_serum,glyburide
198,number_diagnoses,rosiglitazone
199,time_in_hospital,acarbose
200,a1cresult,readmitted
201,repaglinide,readmitted
202,age,glimepiride
203,glimepiride,readmitted
204,repaglinide,insulin
205,num_lab_procedures,readmitted
206,nateglinide,insulin
207,diag_2,readmitted
208,number_diagnoses,diabetesmed
209,number_diagnoses,glipizide
210,gender,metformin
211,number_emergency,acarbose
212,glimepiride,acarbose
213,race,diag_1
214,max_glu_serum,glimepiride
215,chlorpropamide,glyburide
216,glipizide,tolazamide
217,chlorpropamide,glipizide
218,a1cresult,metformin
219,diag_3,glyburide_metformin
220,a1cresult,chlorpropamide
221,number_emergency,nateglinide
222,race,tolbutamide
223,num_lab_procedures,miglitol
224,num_procedures,glimepiride
225,race,max_glu_serum
226,max_glu_serum,acarbose
227,a1cresult,tolbutamide
228,diag_3,diabetesmed
229,a1cresult,glipizide_metformin
230,gender,num_medications
231,num_procedures,glyburide
