,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_lab_procedures,num_medications
8,number_emergency,number_inpatient
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,num_medications,number_diagnoses
12,num_medications,change
13,time_in_hospital,number_diagnoses
14,age,number_diagnoses
15,num_medications,insulin
16,glipizide,diabetesmed
17,time_in_hospital,num_procedures
18,number_inpatient,readmitted
19,pioglitazone,change
20,num_medications,diabetesmed
21,glyburide,diabetesmed
22,glipizide,change
23,rosiglitazone,change
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_outpatient,number_inpatient
33,time_in_hospital,insulin
34,time_in_hospital,change
35,number_inpatient,number_diagnoses
36,age,time_in_hospital
37,a1cresult,insulin
38,metformin,rosiglitazone
39,number_outpatient,number_diagnoses
40,diag_2,diag_3
41,number_emergency,readmitted
42,number_diagnoses,readmitted
43,number_outpatient,number_emergency
44,a1cresult,change
45,num_lab_procedures,insulin
46,diag_3,number_diagnoses
47,number_diagnoses,insulin
48,diag_2,number_diagnoses
49,metformin,glipizide
50,a1cresult,diabetesmed
51,age,glyburide
52,number_outpatient,readmitted
53,time_in_hospital,number_inpatient
54,repaglinide,change
55,num_medications,metformin
56,diag_1,diag_3
57,num_medications,pioglitazone
58,repaglinide,diabetesmed
59,time_in_hospital,diag_1
60,number_inpatient,insulin
61,time_in_hospital,a1cresult
62,time_in_hospital,diabetesmed
63,num_medications,number_inpatient
64,metformin,pioglitazone
65,num_procedures,number_diagnoses
66,num_medications,glipizide
67,num_lab_procedures,change
68,gender,num_procedures
69,a1cresult,metformin
70,num_lab_procedures,num_procedures
71,diabetesmed,readmitted
72,number_outpatient,max_glu_serum
73,age,repaglinide
74,age,glipizide
75,time_in_hospital,diag_2
76,number_emergency,number_diagnoses
77,nateglinide,change
78,diag_1,metformin
79,glipizide,pioglitazone
80,num_medications,rosiglitazone
81,number_diagnoses,change
82,glimepiride,rosiglitazone
83,glimepiride,pioglitazone
84,number_emergency,insulin
85,acarbose,change
86,nateglinide,diabetesmed
87,metformin,glimepiride
88,num_medications,readmitted
89,num_medications,glimepiride
90,glyburide_metformin,diabetesmed
91,glipizide,rosiglitazone
92,num_medications,number_outpatient
93,time_in_hospital,diag_3
94,change,readmitted
95,number_emergency,change
96,glyburide_metformin,change
97,num_lab_procedures,number_inpatient
98,number_diagnoses,repaglinide
99,time_in_hospital,readmitted
100,number_emergency,max_glu_serum
101,num_lab_procedures,readmitted
102,age,glimepiride
103,time_in_hospital,repaglinide
104,race,a1cresult
105,num_medications,glyburide
106,number_emergency,diag_2
107,diag_3,insulin
108,glyburide,rosiglitazone
109,num_lab_procedures,diag_3
110,acarbose,diabetesmed
111,time_in_hospital,max_glu_serum
112,number_inpatient,max_glu_serum
113,race,insulin
114,num_medications,nateglinide
115,nateglinide,pioglitazone
116,number_outpatient,diag_2
117,a1cresult,glimepiride
118,time_in_hospital,glyburide
119,insulin,readmitted
120,number_emergency,diabetesmed
121,gender,glyburide
122,glyburide,pioglitazone
123,num_lab_procedures,diabetesmed
124,diag_3,a1cresult
125,gender,glipizide
126,repaglinide,pioglitazone
127,number_inpatient,diabetesmed
128,number_emergency,diag_3
129,a1cresult,repaglinide
130,number_outpatient,change
131,repaglinide,miglitol
132,num_medications,a1cresult
133,num_medications,acarbose
134,repaglinide,readmitted
135,glimepiride,miglitol
136,diag_2,insulin
137,age,max_glu_serum
138,num_medications,repaglinide
139,number_diagnoses,diabetesmed
140,age,readmitted
141,glyburide_metformin,glipizide_metformin
142,diag_2,metformin
143,num_lab_procedures,diag_2
144,gender,acarbose
145,a1cresult,rosiglitazone
146,pioglitazone,metformin_pioglitazone
147,miglitol,change
148,race,number_emergency
149,pioglitazone,glyburide_metformin
150,gender,a1cresult
151,number_diagnoses,nateglinide
152,acarbose,miglitol
153,number_inpatient,diag_2
154,glipizide,acarbose
155,age,num_lab_procedures
156,glipizide_metformin,change
157,time_in_hospital,acetohexamide
158,number_inpatient,change
159,age,chlorpropamide
160,number_outpatient,insulin
161,num_lab_procedures,glipizide
162,repaglinide,rosiglitazone
163,age,tolbutamide
164,age,num_medications
165,age,number_outpatient
166,number_inpatient,diag_3
167,time_in_hospital,glipizide
168,chlorpropamide,diabetesmed
169,metformin,nateglinide
170,time_in_hospital,glimepiride
171,diag_1,glyburide_metformin
172,num_procedures,insulin
173,gender,change
174,number_outpatient,diabetesmed
175,gender,diabetesmed
176,age,nateglinide
177,race,num_lab_procedures
178,diag_3,pioglitazone
179,race,diag_1
180,gender,diag_2
181,race,num_procedures
182,number_inpatient,glimepiride
183,gender,readmitted
184,gender,number_emergency
185,diag_2,glipizide
186,number_diagnoses,rosiglitazone
187,max_glu_serum,repaglinide
188,max_glu_serum,glyburide_metformin
189,repaglinide,glipizide
190,race,max_glu_serum
191,max_glu_serum,nateglinide
192,diag_3,glipizide
193,diag_3,glimepiride
194,diag_1,change
195,num_lab_procedures,pioglitazone
196,time_in_hospital,number_outpatient
197,age,diag_1
198,max_glu_serum,metformin
199,chlorpropamide,insulin
200,metformin,insulin
201,nateglinide,glyburide
202,race,readmitted
203,max_glu_serum,pioglitazone
204,number_outpatient,a1cresult
205,number_inpatient,rosiglitazone
206,metformin,readmitted
207,gender,num_medications
208,age,diabetesmed
209,race,gender
210,diag_2,glyburide
211,metformin,glyburide_metformin
212,race,glyburide
213,diag_1,diabetesmed
214,diag_3,glyburide
215,gender,time_in_hospital
216,num_procedures,number_outpatient
217,number_inpatient,pioglitazone
218,repaglinide,glyburide
219,number_inpatient,glipizide
220,number_diagnoses,glyburide
221,glipizide,insulin
222,glipizide,glyburide_metformin
223,max_glu_serum,glimepiride
224,number_emergency,glyburide
225,number_inpatient,glyburide
226,num_medications,diag_3
227,num_procedures,metformin
228,num_procedures,number_emergency
229,race,number_outpatient
230,diag_1,readmitted
231,age,change
232,num_lab_procedures,metformin
233,num_procedures,readmitted
234,age,num_procedures
235,gender,diag_1
236,number_diagnoses,max_glu_serum
237,max_glu_serum,a1cresult
238,diag_1,insulin
239,gender,age
240,num_medications,diag_1
241,num_medications,diag_2
242,number_inpatient,a1cresult
243,age,number_inpatient
244,race,num_medications
245,num_procedures,diag_3
246,pioglitazone,rosiglitazone
247,age,metformin
248,num_procedures,number_inpatient
249,age,diag_2
250,glimepiride,glyburide
251,glyburide,insulin
252,number_inpatient,metformin
253,num_procedures,max_glu_serum
254,diag_1,a1cresult
255,glimepiride,glipizide
256,age,insulin
257,num_lab_procedures,diag_1
258,number_diagnoses,metformin
259,race,number_diagnoses
260,age,diag_3
261,num_procedures,diag_2
262,age,number_emergency
263,num_procedures,diag_1
264,glipizide,glyburide
265,age,a1cresult
266,num_lab_procedures,max_glu_serum
267,race,age
