,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,num_lab_procedures,a1cresult
10,num_medications,change
11,num_medications,number_diagnoses
12,number_emergency,number_inpatient
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,rosiglitazone,change
17,age,number_diagnoses
18,glipizide,change
19,num_medications,insulin
20,pioglitazone,change
21,num_medications,diabetesmed
22,glyburide,diabetesmed
23,glyburide,change
24,time_in_hospital,num_procedures
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,metformin,glyburide
28,glimepiride,change
29,rosiglitazone,diabetesmed
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,change
33,number_outpatient,number_inpatient
34,age,time_in_hospital
35,a1cresult,change
36,number_diagnoses,readmitted
37,number_emergency,readmitted
38,metformin,rosiglitazone
39,diag_2,diag_3
40,time_in_hospital,insulin
41,a1cresult,insulin
42,number_inpatient,number_diagnoses
43,number_outpatient,number_diagnoses
44,diag_3,number_diagnoses
45,num_lab_procedures,insulin
46,number_outpatient,number_emergency
47,number_diagnoses,insulin
48,a1cresult,diabetesmed
49,repaglinide,change
50,diag_2,number_diagnoses
51,diag_1,diag_3
52,number_outpatient,readmitted
53,time_in_hospital,number_inpatient
54,time_in_hospital,diag_1
55,repaglinide,diabetesmed
56,time_in_hospital,a1cresult
57,metformin,glipizide
58,age,glyburide
59,num_medications,metformin
60,num_lab_procedures,change
61,number_diagnoses,change
62,num_medications,number_inpatient
63,num_medications,pioglitazone
64,diabetesmed,readmitted
65,nateglinide,change
66,gender,num_procedures
67,num_medications,glipizide
68,number_inpatient,insulin
69,diag_1,metformin
70,time_in_hospital,diabetesmed
71,time_in_hospital,diag_2
72,num_lab_procedures,num_procedures
73,change,readmitted
74,number_emergency,number_diagnoses
75,glipizide,pioglitazone
76,age,repaglinide
77,num_lab_procedures,number_inpatient
78,acarbose,change
79,num_procedures,number_diagnoses
80,age,glipizide
81,glimepiride,pioglitazone
82,metformin,pioglitazone
83,time_in_hospital,readmitted
84,number_outpatient,max_glu_serum
85,nateglinide,diabetesmed
86,glyburide_metformin,diabetesmed
87,num_medications,rosiglitazone
88,a1cresult,metformin
89,glimepiride,rosiglitazone
90,time_in_hospital,diag_3
91,number_emergency,insulin
92,num_medications,readmitted
93,num_medications,number_outpatient
94,glyburide_metformin,change
95,glipizide,rosiglitazone
96,race,a1cresult
97,gender,glipizide
98,number_diagnoses,repaglinide
99,metformin,glimepiride
100,num_medications,glimepiride
101,num_lab_procedures,diabetesmed
102,num_lab_procedures,diag_3
103,age,glimepiride
104,num_lab_procedures,readmitted
105,number_emergency,change
106,number_outpatient,change
107,glyburide,rosiglitazone
108,time_in_hospital,repaglinide
109,number_emergency,max_glu_serum
110,glyburide_metformin,glipizide_metformin
111,a1cresult,repaglinide
112,number_emergency,diag_3
113,number_emergency,diag_2
114,acarbose,diabetesmed
115,number_inpatient,max_glu_serum
116,num_medications,glyburide
117,race,insulin
118,diag_3,insulin
119,glipizide,acarbose
120,insulin,readmitted
121,age,num_medications
122,number_diagnoses,diabetesmed
123,metformin,nateglinide
124,repaglinide,acarbose
125,pioglitazone,glyburide_metformin
126,number_outpatient,insulin
127,diag_3,change
128,num_medications,a1cresult
129,glimepiride,acarbose
