,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,num_lab_procedures,a1cresult
10,num_medications,change
11,num_medications,number_diagnoses
12,number_emergency,number_inpatient
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,pioglitazone,change
17,num_medications,insulin
18,age,number_diagnoses
19,rosiglitazone,change
20,num_medications,diabetesmed
21,glipizide,change
22,glyburide,diabetesmed
23,glyburide,change
24,time_in_hospital,num_procedures
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,metformin,glyburide
28,glimepiride,change
29,rosiglitazone,diabetesmed
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_diagnoses,readmitted
33,number_outpatient,number_inpatient
34,time_in_hospital,change
35,number_inpatient,number_diagnoses
36,time_in_hospital,insulin
37,number_emergency,readmitted
38,age,time_in_hospital
39,a1cresult,insulin
40,a1cresult,change
41,number_diagnoses,insulin
42,metformin,rosiglitazone
43,diag_2,diag_3
44,number_outpatient,number_emergency
45,repaglinide,change
46,num_lab_procedures,insulin
47,diag_2,number_diagnoses
48,a1cresult,diabetesmed
49,number_outpatient,number_diagnoses
50,diag_3,number_diagnoses
51,diag_1,diag_3
52,number_outpatient,readmitted
53,metformin,glipizide
54,age,glyburide
55,number_emergency,number_diagnoses
56,diag_1,metformin
57,glyburide_metformin,glipizide_metformin
58,time_in_hospital,diag_1
59,glipizide,pioglitazone
60,num_medications,number_inpatient
61,num_lab_procedures,change
62,number_inpatient,insulin
63,repaglinide,diabetesmed
64,metformin,pioglitazone
65,num_lab_procedures,num_procedures
66,diabetesmed,readmitted
67,time_in_hospital,diabetesmed
68,time_in_hospital,a1cresult
69,time_in_hospital,number_inpatient
70,num_procedures,number_diagnoses
71,num_medications,metformin
72,gender,num_procedures
73,number_diagnoses,change
74,num_medications,glipizide
75,number_inpatient,max_glu_serum
76,num_medications,rosiglitazone
77,num_medications,pioglitazone
78,time_in_hospital,diag_3
79,glimepiride,acarbose
80,time_in_hospital,readmitted
81,number_emergency,insulin
82,age,glipizide
83,glyburide_metformin,diabetesmed
84,nateglinide,change
85,nateglinide,diabetesmed
86,a1cresult,metformin
87,number_emergency,change
88,acarbose,change
89,glimepiride,rosiglitazone
90,change,readmitted
91,glimepiride,pioglitazone
92,metformin,glimepiride
93,gender,glyburide
94,pioglitazone,glyburide_metformin
95,number_outpatient,max_glu_serum
96,insulin,readmitted
97,glyburide,pioglitazone
98,glipizide,acarbose
99,time_in_hospital,repaglinide
100,time_in_hospital,diag_2
101,num_medications,acarbose
102,race,a1cresult
103,num_lab_procedures,readmitted
104,num_medications,glimepiride
105,age,repaglinide
106,a1cresult,glimepiride
107,age,glimepiride
108,number_emergency,diag_3
109,race,insulin
110,glipizide,rosiglitazone
111,a1cresult,repaglinide
112,num_medications,number_outpatient
113,number_diagnoses,repaglinide
114,num_medications,readmitted
115,num_lab_procedures,diabetesmed
116,number_emergency,diag_2
117,num_medications,a1cresult
118,number_outpatient,diag_2
119,number_inpatient,change
120,time_in_hospital,max_glu_serum
121,num_medications,glyburide
122,diag_3,insulin
123,acarbose,diabetesmed
124,max_glu_serum,tolbutamide
125,number_emergency,max_glu_serum
126,num_medications,repaglinide
127,glyburide_metformin,change
128,race,number_emergency
129,age,max_glu_serum
