,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,number_emergency,number_inpatient
6,metformin,change
7,time_in_hospital,num_lab_procedures
8,metformin,diabetesmed
9,num_medications,number_diagnoses
10,num_lab_procedures,num_medications
11,num_lab_procedures,a1cresult
12,num_medications,change
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,time_in_hospital,num_procedures
16,age,number_diagnoses
17,glipizide,diabetesmed
18,rosiglitazone,change
19,num_medications,diabetesmed
20,num_medications,insulin
21,pioglitazone,change
22,glipizide,change
23,glyburide,diabetesmed
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,diag_1,diag_2
29,glimepiride,change
30,metformin,glyburide
31,glimepiride,diabetesmed
32,number_emergency,readmitted
33,number_outpatient,number_inpatient
34,number_diagnoses,readmitted
35,time_in_hospital,change
36,age,time_in_hospital
37,metformin,rosiglitazone
38,a1cresult,insulin
39,num_lab_procedures,insulin
40,number_outpatient,readmitted
41,time_in_hospital,insulin
42,number_diagnoses,insulin
43,diag_3,number_diagnoses
44,number_inpatient,number_diagnoses
45,number_outpatient,number_diagnoses
46,a1cresult,change
47,diag_2,number_diagnoses
48,time_in_hospital,diag_1
49,number_outpatient,number_emergency
50,diag_2,diag_3
51,time_in_hospital,number_inpatient
52,num_medications,glipizide
53,repaglinide,change
54,age,glyburide
55,a1cresult,diabetesmed
56,num_medications,metformin
57,glyburide_metformin,glipizide_metformin
58,num_medications,number_inpatient
59,repaglinide,diabetesmed
60,time_in_hospital,diabetesmed
61,num_procedures,number_diagnoses
62,time_in_hospital,a1cresult
63,diabetesmed,readmitted
64,num_medications,pioglitazone
65,number_inpatient,insulin
66,metformin,glipizide
67,age,glipizide
68,num_medications,rosiglitazone
69,gender,num_procedures
70,glimepiride,pioglitazone
71,a1cresult,metformin
72,diag_1,metformin
73,num_lab_procedures,num_procedures
74,metformin,pioglitazone
75,acarbose,change
76,time_in_hospital,diag_3
77,time_in_hospital,readmitted
78,diag_1,diag_3
79,num_lab_procedures,change
80,nateglinide,change
81,time_in_hospital,diag_2
82,glipizide,pioglitazone
83,num_medications,number_outpatient
84,glyburide_metformin,diabetesmed
85,glyburide_metformin,change
86,number_emergency,number_diagnoses
87,change,readmitted
88,glimepiride,miglitol
89,number_emergency,change
90,number_emergency,insulin
91,nateglinide,diabetesmed
92,number_emergency,diabetesmed
93,metformin,glimepiride
94,age,repaglinide
95,insulin,readmitted
96,glipizide,rosiglitazone
97,glyburide,rosiglitazone
98,number_diagnoses,repaglinide
99,num_medications,glimepiride
100,num_lab_procedures,diabetesmed
101,num_medications,glyburide
102,number_diagnoses,change
103,num_medications,a1cresult
104,diag_3,insulin
105,nateglinide,pioglitazone
106,num_lab_procedures,number_inpatient
107,a1cresult,repaglinide
108,number_emergency,max_glu_serum
109,race,a1cresult
110,gender,glyburide
111,glimepiride,rosiglitazone
112,num_lab_procedures,repaglinide
113,number_outpatient,max_glu_serum
114,number_inpatient,diabetesmed
115,gender,a1cresult
116,age,number_outpatient
117,age,glimepiride
118,diag_3,a1cresult
119,race,insulin
120,acarbose,diabetesmed
121,max_glu_serum,tolbutamide
122,glimepiride,acarbose
123,time_in_hospital,repaglinide
124,number_diagnoses,glimepiride
125,metformin,miglitol
126,number_outpatient,diag_2
127,nateglinide,rosiglitazone
128,diag_3,change
