,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,number_emergency,number_inpatient
8,metformin,diabetesmed
9,num_lab_procedures,num_medications
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,rosiglitazone,change
17,num_medications,insulin
18,glipizide,change
19,pioglitazone,change
20,time_in_hospital,num_procedures
21,age,number_diagnoses
22,num_medications,diabetesmed
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,glimepiride,change
28,rosiglitazone,diabetesmed
29,diag_1,diag_2
30,metformin,glyburide
31,glimepiride,diabetesmed
32,number_emergency,readmitted
33,number_outpatient,number_emergency
34,number_diagnoses,readmitted
35,number_outpatient,number_inpatient
36,time_in_hospital,change
37,number_inpatient,number_diagnoses
38,a1cresult,change
39,metformin,rosiglitazone
40,age,time_in_hospital
41,time_in_hospital,insulin
42,diag_3,number_diagnoses
43,diag_2,diag_3
44,number_outpatient,number_diagnoses
45,a1cresult,insulin
46,metformin,glipizide
47,a1cresult,diabetesmed
48,num_lab_procedures,insulin
49,number_diagnoses,insulin
50,number_outpatient,readmitted
51,diag_2,number_diagnoses
52,diag_1,diag_3
53,glyburide_metformin,glipizide_metformin
54,repaglinide,change
55,repaglinide,diabetesmed
56,num_medications,metformin
57,age,glyburide
58,time_in_hospital,number_inpatient
59,time_in_hospital,diabetesmed
60,number_inpatient,insulin
61,time_in_hospital,a1cresult
62,time_in_hospital,diag_1
63,num_lab_procedures,change
64,num_medications,pioglitazone
65,metformin,glimepiride
66,gender,num_procedures
67,nateglinide,change
68,number_emergency,number_diagnoses
69,num_medications,number_inpatient
70,metformin,pioglitazone
71,num_medications,rosiglitazone
72,num_procedures,number_diagnoses
73,age,repaglinide
74,diabetesmed,readmitted
75,time_in_hospital,diag_2
76,num_lab_procedures,num_procedures
77,number_emergency,insulin
78,num_medications,glipizide
79,acarbose,change
80,diag_1,metformin
81,change,readmitted
82,number_outpatient,max_glu_serum
83,age,glipizide
84,glyburide_metformin,change
85,time_in_hospital,diag_3
86,number_diagnoses,change
87,num_lab_procedures,readmitted
88,num_medications,glimepiride
89,number_inpatient,max_glu_serum
90,time_in_hospital,readmitted
91,glimepiride,pioglitazone
92,glimepiride,rosiglitazone
93,glipizide,pioglitazone
94,number_emergency,max_glu_serum
95,num_medications,number_outpatient
96,nateglinide,diabetesmed
97,race,a1cresult
98,glyburide_metformin,diabetesmed
99,insulin,readmitted
100,glipizide,rosiglitazone
101,number_emergency,change
102,gender,glyburide
103,pioglitazone,glyburide_metformin
104,num_medications,glyburide
105,age,glimepiride
106,a1cresult,metformin
107,number_diagnoses,repaglinide
108,number_emergency,diag_3
109,num_medications,readmitted
110,gender,glipizide
111,num_lab_procedures,diag_3
112,race,number_emergency
113,glyburide,rosiglitazone
114,num_lab_procedures,number_inpatient
115,age,readmitted
116,number_diagnoses,diabetesmed
117,time_in_hospital,max_glu_serum
118,diag_3,insulin
119,a1cresult,repaglinide
120,acarbose,diabetesmed
121,race,insulin
122,glipizide,acarbose
123,num_lab_procedures,diabetesmed
124,number_inpatient,change
125,glyburide,pioglitazone
126,number_emergency,diag_2
127,time_in_hospital,repaglinide
128,num_medications,acarbose
