,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,number_emergency,number_inpatient
8,num_lab_procedures,num_medications
9,num_lab_procedures,a1cresult
10,metformin,diabetesmed
11,num_medications,number_diagnoses
12,num_medications,change
13,time_in_hospital,number_diagnoses
14,age,number_diagnoses
15,num_medications,insulin
16,glipizide,diabetesmed
17,time_in_hospital,num_procedures
18,number_inpatient,readmitted
19,pioglitazone,change
20,rosiglitazone,change
21,num_medications,diabetesmed
22,glyburide,diabetesmed
23,glipizide,change
24,num_lab_procedures,number_diagnoses
25,glyburide,change
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,glimepiride,diabetesmed
31,diag_1,diag_2
32,number_outpatient,number_inpatient
33,time_in_hospital,insulin
34,number_inpatient,number_diagnoses
35,metformin,rosiglitazone
36,number_diagnoses,readmitted
37,number_outpatient,number_emergency
38,age,time_in_hospital
39,number_outpatient,number_diagnoses
40,time_in_hospital,change
41,a1cresult,insulin
42,number_emergency,readmitted
43,a1cresult,change
44,num_lab_procedures,insulin
45,number_diagnoses,insulin
46,diag_2,number_diagnoses
47,diag_3,number_diagnoses
48,diag_2,diag_3
49,repaglinide,change
50,metformin,glipizide
51,age,glyburide
52,a1cresult,diabetesmed
53,time_in_hospital,number_inpatient
54,number_outpatient,readmitted
55,diag_1,diag_3
56,repaglinide,diabetesmed
57,number_inpatient,insulin
58,num_medications,pioglitazone
59,num_medications,metformin
60,time_in_hospital,a1cresult
61,num_medications,number_inpatient
62,num_procedures,number_diagnoses
63,num_medications,glipizide
64,time_in_hospital,diag_1
65,num_lab_procedures,change
66,number_emergency,number_diagnoses
67,num_medications,rosiglitazone
68,gender,num_procedures
69,time_in_hospital,diabetesmed
70,metformin,pioglitazone
71,num_lab_procedures,num_procedures
72,a1cresult,metformin
73,diabetesmed,readmitted
74,age,glipizide
75,time_in_hospital,diag_2
76,number_outpatient,max_glu_serum
77,time_in_hospital,diag_3
78,number_diagnoses,change
79,number_emergency,insulin
80,diag_1,metformin
81,glyburide_metformin,glipizide_metformin
82,nateglinide,change
83,age,repaglinide
84,acarbose,change
85,num_medications,glimepiride
86,metformin,glimepiride
87,glyburide_metformin,diabetesmed
88,nateglinide,diabetesmed
89,time_in_hospital,readmitted
90,glyburide,rosiglitazone
91,glipizide,rosiglitazone
92,glimepiride,pioglitazone
93,num_lab_procedures,number_inpatient
94,glipizide,pioglitazone
95,glipizide,acarbose
96,num_medications,number_outpatient
97,race,a1cresult
98,change,readmitted
99,num_lab_procedures,diag_3
100,glimepiride,rosiglitazone
101,number_emergency,change
102,num_medications,readmitted
103,glyburide_metformin,change
104,num_medications,glyburide
105,diag_3,insulin
106,number_diagnoses,repaglinide
107,insulin,readmitted
108,age,glimepiride
109,time_in_hospital,repaglinide
110,num_lab_procedures,readmitted
111,race,insulin
112,number_emergency,diag_3
113,pioglitazone,glyburide_metformin
114,number_emergency,max_glu_serum
115,number_inpatient,max_glu_serum
116,time_in_hospital,max_glu_serum
117,number_emergency,diabetesmed
118,a1cresult,repaglinide
119,number_emergency,diag_2
120,acarbose,diabetesmed
121,num_lab_procedures,diabetesmed
122,nateglinide,pioglitazone
123,gender,glipizide
124,diag_3,a1cresult
125,number_diagnoses,diabetesmed
126,num_medications,a1cresult
127,a1cresult,glimepiride
128,num_medications,repaglinide
129,gender,glyburide
130,glyburide,pioglitazone
131,number_inpatient,change
132,diag_2,metformin
133,time_in_hospital,glyburide
134,diag_3,change
135,num_medications,nateglinide
136,number_inpatient,diabetesmed
137,gender,a1cresult
138,acarbose,miglitol
139,num_procedures,insulin
140,number_outpatient,diag_2
141,metformin,nateglinide
142,pioglitazone,metformin_pioglitazone
143,glimepiride,miglitol
144,diag_2,insulin
145,number_inpatient,diag_2
146,number_outpatient,diabetesmed
147,age,readmitted
148,number_outpatient,insulin
149,age,max_glu_serum
150,age,num_lab_procedures
151,repaglinide,readmitted
152,num_medications,acarbose
153,diag_1,pioglitazone
154,number_inpatient,diag_3
155,glipizide,readmitted
156,age,num_medications
157,age,tolbutamide
158,num_lab_procedures,diag_2
159,diag_2,change
160,age,nateglinide
161,a1cresult,rosiglitazone
162,chlorpropamide,diabetesmed
163,time_in_hospital,glimepiride
164,time_in_hospital,glipizide
165,number_outpatient,change
166,race,number_emergency
167,num_medications,number_emergency
168,miglitol,change
169,number_outpatient,diag_1
170,a1cresult,glyburide
171,gender,diag_3
172,nateglinide,glipizide
173,gender,number_inpatient
174,diag_2,glipizide
175,number_emergency,metformin
176,gender,number_outpatient
177,gender,diag_2
178,number_outpatient,glimepiride
179,gender,number_emergency
180,race,pioglitazone
181,max_glu_serum,pioglitazone
182,gender,num_medications
183,max_glu_serum,nateglinide
184,max_glu_serum,glyburide_metformin
185,number_diagnoses,chlorpropamide
186,gender,readmitted
187,race,max_glu_serum
188,number_inpatient,rosiglitazone
189,nateglinide,glyburide
190,chlorpropamide,insulin
191,number_outpatient,a1cresult
192,max_glu_serum,repaglinide
193,max_glu_serum,metformin
194,age,diag_1
195,diag_1,change
196,race,gender
197,glipizide,insulin
198,metformin,insulin
199,race,glyburide
200,diag_3,glipizide
201,metformin,glyburide_metformin
202,gender,time_in_hospital
203,race,readmitted
204,age,diabetesmed
205,diag_1,diabetesmed
206,number_inpatient,pioglitazone
207,metformin,readmitted
208,diag_3,glyburide
209,repaglinide,glyburide
210,number_emergency,glyburide
211,num_procedures,number_outpatient
212,number_inpatient,glipizide
213,glipizide,glyburide_metformin
214,max_glu_serum,glimepiride
215,diag_2,glyburide
216,num_medications,diag_3
217,number_diagnoses,glyburide
218,diag_1,readmitted
219,race,number_outpatient
220,num_procedures,number_emergency
221,number_inpatient,glyburide
222,age,change
223,num_lab_procedures,metformin
224,num_procedures,metformin
225,num_procedures,readmitted
226,number_diagnoses,max_glu_serum
227,age,num_procedures
228,race,num_medications
229,diag_1,insulin
230,num_medications,diag_1
231,max_glu_serum,a1cresult
232,gender,diag_1
233,age,number_inpatient
234,gender,age
235,num_medications,diag_2
236,number_inpatient,a1cresult
237,num_procedures,diag_3
238,pioglitazone,rosiglitazone
239,num_procedures,number_inpatient
240,number_inpatient,metformin
241,num_procedures,max_glu_serum
242,age,metformin
243,glimepiride,glyburide
244,num_lab_procedures,diag_1
245,glyburide,insulin
246,number_diagnoses,metformin
247,glimepiride,glipizide
248,diag_1,a1cresult
249,age,insulin
250,race,number_diagnoses
251,age,diag_2
252,num_procedures,diag_2
253,age,number_emergency
254,age,diag_3
255,num_procedures,diag_1
256,glipizide,glyburide
257,age,a1cresult
258,num_lab_procedures,max_glu_serum
259,race,age
