,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,diabetesmed,change
3,insulin,change
4,num_medications,num_procedures
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_medications,num_lab_procedures
8,number_inpatient,number_emergency
9,a1cresult,num_lab_procedures
10,num_medications,number_diagnoses
11,metformin,diabetesmed
12,time_in_hospital,number_diagnoses
13,num_medications,change
14,age,number_diagnoses
15,num_medications,insulin
16,diabetesmed,glipizide
17,time_in_hospital,num_procedures
18,num_medications,diabetesmed
19,number_inpatient,readmitted
20,rosiglitazone,change
21,pioglitazone,change
22,diabetesmed,glyburide
23,glipizide,change
24,glyburide,change
25,number_diagnoses,num_lab_procedures
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,diag_1,diag_2
30,diabetesmed,glimepiride
31,glimepiride,change
32,diag_3,diag_2
33,diag_3,number_diagnoses
34,number_inpatient,number_outpatient
35,number_inpatient,number_diagnoses
36,insulin,num_lab_procedures
37,number_outpatient,number_emergency
38,time_in_hospital,age
39,time_in_hospital,insulin
40,repaglinide,change
41,rosiglitazone,metformin
42,readmitted,number_emergency
43,number_outpatient,number_diagnoses
44,time_in_hospital,change
45,insulin,a1cresult
46,diag_3,diag_1
47,insulin,number_diagnoses
48,readmitted,number_diagnoses
49,a1cresult,change
50,repaglinide,diabetesmed
51,diag_2,number_diagnoses
52,diabetesmed,a1cresult
53,gender,num_procedures
54,time_in_hospital,number_inpatient
55,metformin,glipizide
56,age,glyburide
57,repaglinide,age
58,number_inpatient,insulin
59,nateglinide,change
60,num_medications,metformin
61,readmitted,number_outpatient
62,time_in_hospital,a1cresult
63,pioglitazone,num_medications
64,time_in_hospital,diabetesmed
65,num_medications,number_inpatient
66,number_diagnoses,number_emergency
67,num_medications,glipizide
68,max_glu_serum,number_outpatient
69,repaglinide,number_diagnoses
70,pioglitazone,metformin
71,num_procedures,num_lab_procedures
72,acarbose,change
73,nateglinide,diabetesmed
74,number_diagnoses,num_procedures
75,glyburide_metformin,diabetesmed
76,time_in_hospital,diag_1
77,diag_3,time_in_hospital
78,num_medications,glimepiride
79,time_in_hospital,diag_2
80,repaglinide,miglitol
81,change,num_lab_procedures
82,glyburide_metformin,change
83,num_medications,rosiglitazone
84,race,insulin
85,diag_1,metformin
86,pioglitazone,glimepiride
87,readmitted,diabetesmed
88,max_glu_serum,number_inpatient
89,diag_3,num_lab_procedures
90,insulin,number_emergency
91,number_diagnoses,change
92,glipizide,age
93,glyburide_metformin,pioglitazone
94,race,a1cresult
95,metformin,glimepiride
96,repaglinide,time_in_hospital
97,repaglinide,acarbose
98,diag_3,insulin
99,max_glu_serum,time_in_hospital
100,metformin,a1cresult
101,max_glu_serum,number_emergency
102,acarbose,miglitol
103,rosiglitazone,glimepiride
104,pioglitazone,glipizide
105,gender,glyburide
106,acarbose,diabetesmed
107,number_inpatient,num_lab_procedures
108,rosiglitazone,glipizide
109,number_emergency,change
110,num_medications,readmitted
111,num_medications,number_outpatient
112,repaglinide,a1cresult
113,race,number_emergency
114,time_in_hospital,readmitted
115,diag_3,number_emergency
116,diabetesmed,num_lab_procedures
117,repaglinide,readmitted
118,readmitted,change
119,gender,glipizide
120,repaglinide,num_medications
121,rosiglitazone,glyburide
122,readmitted,num_lab_procedures
123,age,glimepiride
124,diag_2,number_emergency
125,insulin,readmitted
126,diabetesmed,number_diagnoses
127,race,num_lab_procedures
128,number_inpatient,diabetesmed
129,max_glu_serum,age
130,diabetesmed,number_emergency
131,acarbose,glipizide
132,repaglinide,pioglitazone
133,race,change
134,nateglinide,num_medications
135,miglitol,glimepiride
136,nateglinide,pioglitazone
137,pioglitazone,glyburide
138,acarbose,pioglitazone
139,acarbose,metformin
140,num_medications,glyburide
141,diag_3,a1cresult
142,max_glu_serum,change
143,gender,miglitol
144,acarbose,readmitted
145,gender,diabetesmed
146,number_outpatient,age
147,nateglinide,miglitol
148,diabetesmed,number_outpatient
149,acarbose,time_in_hospital
150,number_inpatient,diag_2
151,insulin,number_outpatient
152,time_in_hospital,glyburide
153,diag_3,max_glu_serum
154,miglitol,rosiglitazone
155,gender,rosiglitazone
156,chlorpropamide,age
157,a1cresult,glimepiride
158,max_glu_serum,acarbose
159,glyburide_metformin,diag_1
160,gender,a1cresult
161,nateglinide,metformin
162,gender,change
163,acetohexamide,num_medications
164,nateglinide,age
165,gender,acarbose
166,glipizide_metformin,pioglitazone
167,number_outpatient,change
168,diag_2,num_lab_procedures
169,miglitol,readmitted
170,chlorpropamide,diabetesmed
171,num_medications,a1cresult
172,repaglinide,number_inpatient
173,diag_3,number_inpatient
174,acarbose,glimepiride
175,nateglinide,glimepiride
176,a1cresult,glipizide
177,tolbutamide,num_medications
178,max_glu_serum,readmitted
179,acarbose,num_medications
180,repaglinide,rosiglitazone
181,diag_2,metformin
182,age,num_lab_procedures
183,readmitted,age
184,rosiglitazone,a1cresult
185,miglitol,num_lab_procedures
186,tolazamide,insulin
187,readmitted,diag_2
188,glimepiride_pioglitazone,number_diagnoses
189,number_outpatient,glimepiride
190,glyburide_metformin,glyburide
191,diag_3,rosiglitazone
192,diag_1,age
193,race,diag_1
194,diag_3,glimepiride
195,repaglinide,diag_2
196,race,pioglitazone
197,diag_1,change
198,readmitted,metformin
199,diabetesmed,age
200,number_outpatient,num_lab_procedures
201,max_glu_serum,glyburide_metformin
202,insulin,metformin
203,number_outpatient,a1cresult
204,diag_1,diabetesmed
205,race,acarbose
206,tolazamide,number_diagnoses
207,repaglinide,glyburide
208,max_glu_serum,pioglitazone
209,rosiglitazone,number_inpatient
210,number_inpatient,glipizide
211,race,glyburide
212,diag_3,pioglitazone
213,repaglinide,glipizide
214,glyburide_metformin,metformin
215,diag_3,glipizide
216,race,glimepiride
217,nateglinide,glipizide
218,pioglitazone,number_inpatient
219,gender,num_medications
220,number_outpatient,num_procedures
221,max_glu_serum,nateglinide
222,race,readmitted
223,max_glu_serum,diag_1
224,gender,diag_2
225,diag_2,glyburide
226,number_emergency,glyburide
227,max_glu_serum,metformin
228,nateglinide,glyburide
229,insulin,glipizide
230,chlorpropamide,number_diagnoses
231,gender,time_in_hospital
232,gender,number_emergency
233,number_diagnoses,glyburide
234,diag_1,readmitted
235,age,change
236,number_inpatient,glyburide
237,race,max_glu_serum
238,metformin,num_procedures
239,glyburide_metformin,glipizide
240,number_emergency,num_procedures
241,max_glu_serum,glimepiride
242,diag_3,glyburide
243,diag_3,num_medications
244,readmitted,num_procedures
245,metformin,num_lab_procedures
246,number_inpatient,age
247,diag_1,insulin
248,number_inpatient,a1cresult
249,age,num_procedures
250,race,number_outpatient
251,race,gender
252,num_medications,diag_2
253,max_glu_serum,number_diagnoses
254,insulin,glyburide
255,diag_1,num_medications
256,race,num_medications
257,pioglitazone,rosiglitazone
258,insulin,age
259,number_inpatient,metformin
260,diag_1,a1cresult
261,diag_2,age
262,max_glu_serum,a1cresult
263,metformin,age
264,gender,age
265,glimepiride,glyburide
266,number_inpatient,num_procedures
267,glipizide,glimepiride
268,diag_1,num_lab_procedures
269,metformin,number_diagnoses
270,gender,diag_1
271,diag_2,num_procedures
272,diag_3,num_procedures
273,diag_1,num_procedures
274,max_glu_serum,num_procedures
275,age,number_emergency
276,glipizide,glyburide
277,race,number_diagnoses
278,diag_3,age
279,a1cresult,age
280,max_glu_serum,num_lab_procedures
281,race,age
