,level_0,level_1
0,diabetesmed,insulin
1,time_in_hospital,num_medications
2,diabetesmed,change
3,insulin,change
4,num_procedures,num_medications
5,diag_1,diag_2
6,time_in_hospital,num_lab_procedures
7,glyburide,diabetesmed
8,num_medications,num_lab_procedures
9,metformin,change
10,number_emergency,number_inpatient
11,a1cresult,num_lab_procedures
12,rosiglitazone,change
13,diag_2,diag_3
14,glyburide,metformin
15,metformin,diabetesmed
16,glyburide,change
17,rosiglitazone,diabetesmed
18,number_diagnoses,num_medications
19,num_medications,insulin
20,num_medications,change
21,glimepiride,diabetesmed
22,diabetesmed,glipizide
23,time_in_hospital,num_procedures
24,num_medications,diabetesmed
25,time_in_hospital,number_diagnoses
26,age,number_diagnoses
27,pioglitazone,change
28,diag_1,diag_3
29,number_outpatient,number_emergency
30,number_inpatient,readmitted
31,glipizide,change
32,glimepiride,change
33,pioglitazone,diabetesmed
34,glyburide,age
35,glyburide,rosiglitazone
36,rosiglitazone,metformin
37,number_outpatient,number_inpatient
38,number_outpatient,number_diagnoses
39,number_diagnoses,num_lab_procedures
40,diag_3,number_diagnoses
41,gender,num_procedures
42,repaglinide,change
43,number_outpatient,max_glu_serum
44,time_in_hospital,insulin
45,repaglinide,diabetesmed
46,number_emergency,readmitted
47,time_in_hospital,change
48,glimepiride,rosiglitazone
49,diag_1,time_in_hospital
50,gender,glyburide
51,rosiglitazone,num_medications
52,glimepiride,miglitol
53,age,time_in_hospital
54,number_outpatient,readmitted
55,diag_2,number_diagnoses
56,insulin,num_lab_procedures
57,diag_1,metformin
58,glimepiride,num_medications
59,number_outpatient,num_medications
60,diag_2,time_in_hospital
61,rosiglitazone,troglitazone
62,a1cresult,insulin
63,nateglinide,miglitol
64,number_diagnoses,readmitted
65,a1cresult,change
66,number_diagnoses,number_inpatient
67,nateglinide,change
68,repaglinide,time_in_hospital
69,repaglinide,age
70,glyburide,num_medications
71,race,insulin
72,pioglitazone,num_medications
73,number_inpatient,insulin
74,nateglinide,diabetesmed
75,glimepiride,metformin
76,time_in_hospital,number_inpatient
77,glimepiride,age
78,glyburide_metformin,diabetesmed
79,diag_2,number_emergency
80,a1cresult,diabetesmed
81,glimepiride,acarbose
82,metformin,glipizide
83,number_outpatient,diag_3
84,time_in_hospital,diabetesmed
85,num_procedures,num_lab_procedures
86,number_outpatient,diag_2
87,number_diagnoses,insulin
88,acarbose,change
89,repaglinide,pioglitazone
90,time_in_hospital,readmitted
91,diag_3,time_in_hospital
92,repaglinide,number_diagnoses
93,gender,rosiglitazone
94,rosiglitazone,glipizide
95,change,num_lab_procedures
96,pioglitazone,metformin
97,nateglinide,rosiglitazone
98,metformin,num_medications
99,num_medications,number_inpatient
100,nateglinide,pioglitazone
101,acarbose,num_medications
102,gender,glipizide
103,gender,acarbose
104,glyburide_metformin,change
105,diag_3,insulin
106,glimepiride,pioglitazone
107,acarbose,glipizide
108,repaglinide,num_lab_procedures
109,num_medications,glipizide
110,max_glu_serum,number_emergency
111,age,glipizide
112,diabetesmed,readmitted
113,acarbose,diabetesmed
114,number_emergency,change
115,number_diagnoses,num_procedures
116,glipizide_metformin,change
117,max_glu_serum,tolbutamide
118,number_diagnoses,number_emergency
119,time_in_hospital,a1cresult
120,repaglinide,a1cresult
121,max_glu_serum,number_inpatient
122,race,a1cresult
123,a1cresult,metformin
124,glyburide,time_in_hospital
125,number_outpatient,insulin
126,pioglitazone,glipizide
127,repaglinide,acarbose
128,nateglinide,num_medications
129,diag_3,max_glu_serum
130,race,num_lab_procedures
131,max_glu_serum,time_in_hospital
132,number_outpatient,change
133,readmitted,num_lab_procedures
134,diag_3,number_emergency
135,glyburide,pioglitazone
136,diag_3,change
137,diabetesmed,num_lab_procedures
138,glyburide_metformin,pioglitazone
139,acarbose,time_in_hospital
140,num_medications,readmitted
141,diag_1,glyburide_metformin
142,glimepiride,a1cresult
143,acarbose,metformin
144,max_glu_serum,change
145,number_emergency,insulin
146,change,readmitted
147,diag_3,num_lab_procedures
148,gender,change
149,race,glyburide_metformin
150,nateglinide,readmitted
151,race,nateglinide
152,diag_3,a1cresult
153,number_outpatient,diabetesmed
154,diag_2,number_inpatient
155,number_outpatient,pioglitazone
156,gender,a1cresult
157,number_inpatient,num_lab_procedures
158,max_glu_serum,acarbose
159,max_glu_serum,readmitted
160,gender,glipizide_metformin
161,nateglinide,age
162,insulin,readmitted
163,diag_2,metformin
164,tolazamide,a1cresult
165,race,diag_3
166,max_glu_serum,chlorpropamide
167,max_glu_serum,age
168,chlorpropamide,num_procedures
169,glipizide_metformin,pioglitazone
170,age,readmitted
171,repaglinide,num_medications
172,rosiglitazone,insulin
173,tolbutamide,a1cresult
174,acarbose,number_diagnoses
175,glimepiride,number_diagnoses
176,number_inpatient,change
177,number_diagnoses,change
178,chlorpropamide,diabetesmed
179,repaglinide,readmitted
180,rosiglitazone,glyburide_metformin
181,diag_2,num_lab_procedures
182,diag_1,chlorpropamide
183,max_glu_serum,metformin
184,diag_3,rosiglitazone
185,diag_3,chlorpropamide
186,chlorpropamide,number_diagnoses
187,diag_1,age
188,gender,readmitted
189,glyburide,num_lab_procedures
190,insulin,glipizide
191,race,glimepiride
192,glimepiride,glyburide_metformin
193,gender,num_lab_procedures
194,diag_1,acarbose
195,race,pioglitazone
196,glyburide_metformin,metformin
197,nateglinide,glipizide
198,nateglinide,num_lab_procedures
199,pioglitazone,number_inpatient
200,gender,diag_2
201,diag_2,tolazamide
202,diag_1,glyburide
203,rosiglitazone,number_inpatient
204,race,rosiglitazone
205,age,diabetesmed
206,diag_1,tolazamide
207,diag_3,glipizide_metformin
208,number_outpatient,rosiglitazone
209,diag_3,nateglinide
210,glyburide_metformin,glipizide
211,diag_2,glipizide
212,rosiglitazone,number_diagnoses
213,age,change
214,metformin,num_procedures
215,glyburide,number_diagnoses
216,max_glu_serum,pioglitazone
217,glyburide,glyburide_metformin
218,diag_2,chlorpropamide
219,diag_1,diabetesmed
220,num_procedures,readmitted
221,gender,num_medications
222,metformin,num_lab_procedures
223,glyburide,number_emergency
224,chlorpropamide,insulin
225,metformin_pioglitazone,number_diagnoses
226,max_glu_serum,glyburide_metformin
227,diag_1,readmitted
228,age,number_inpatient
229,gender,time_in_hospital
230,number_outpatient,a1cresult
231,a1cresult,number_inpatient
232,diag_2,max_glu_serum
233,max_glu_serum,nateglinide
234,number_emergency,num_procedures
235,diag_1,insulin
236,age,num_procedures
237,number_outpatient,glimepiride
238,glyburide,number_inpatient
239,race,glyburide
240,age,metformin
241,race,diag_1
242,race,max_glu_serum
243,diag_3,num_medications
244,nateglinide,glyburide
245,max_glu_serum,glimepiride
246,diag_2,glimepiride
247,metformin,number_inpatient
248,repaglinide,glyburide
249,number_diagnoses,metformin
250,max_glu_serum,number_diagnoses
251,num_procedures,number_inpatient
252,diag_3,num_procedures
253,max_glu_serum,a1cresult
254,age,insulin
255,diag_2,glyburide
256,race,num_medications
257,diag_1,num_medications
258,diag_2,num_medications
259,gender,age
260,glyburide,insulin
261,age,number_emergency
262,glimepiride,glipizide
263,race,gender
264,diag_1,num_lab_procedures
265,rosiglitazone,pioglitazone
266,max_glu_serum,num_procedures
267,race,number_outpatient
268,race,number_diagnoses
269,diag_2,age
270,diag_1,a1cresult
271,age,a1cresult
272,diag_3,glyburide
273,diag_3,age
274,diag_2,num_procedures
