,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,num_procedures,num_medications
3,change,diabetesmed
4,insulin,change
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,glyburide_metformin,glipizide_metformin
8,number_emergency,number_inpatient
9,num_medications,number_diagnoses
10,age,number_diagnoses
11,metformin,diabetesmed
12,num_lab_procedures,a1cresult
13,metformin,change
14,time_in_hospital,num_procedures
15,time_in_hospital,number_diagnoses
16,glipizide,diabetesmed
17,num_medications,insulin
18,number_inpatient,readmitted
19,glipizide,change
20,num_medications,diabetesmed
21,glyburide,diabetesmed
22,num_medications,change
23,pioglitazone,change
24,num_lab_procedures,number_diagnoses
25,diag_1,diag_2
26,rosiglitazone,change
27,pioglitazone,diabetesmed
28,glyburide,change
29,rosiglitazone,diabetesmed
30,glimepiride,change
31,number_outpatient,number_inpatient
32,glimepiride,diabetesmed
33,number_diagnoses,insulin
34,age,time_in_hospital
35,num_lab_procedures,insulin
36,glimepiride,miglitol
37,time_in_hospital,insulin
38,age,glipizide
39,a1cresult,insulin
40,a1cresult,change
41,number_outpatient,number_diagnoses
42,time_in_hospital,number_inpatient
43,metformin,rosiglitazone
44,number_diagnoses,readmitted
45,repaglinide,change
46,diag_2,number_diagnoses
47,metformin,glipizide
48,diag_3,number_diagnoses
49,time_in_hospital,change
50,time_in_hospital,a1cresult
51,num_medications,number_inpatient
52,number_outpatient,readmitted
53,num_medications,glipizide
54,num_procedures,number_diagnoses
55,number_outpatient,number_emergency
56,number_inpatient,number_diagnoses
57,diag_1,diag_3
58,diag_2,diag_3
59,age,glyburide
60,number_emergency,number_diagnoses
61,pioglitazone,glyburide_metformin
62,number_inpatient,insulin
63,metformin,glyburide
64,num_medications,pioglitazone
65,num_medications,miglitol
66,nateglinide,change
67,repaglinide,diabetesmed
68,time_in_hospital,diag_1
69,glyburide,glipizide_metformin
70,metformin,pioglitazone
71,num_lab_procedures,num_procedures
72,number_inpatient,change
73,diabetesmed,readmitted
74,age,repaglinide
75,diag_2,insulin
76,num_lab_procedures,change
77,diag_1,metformin
78,a1cresult,diabetesmed
79,time_in_hospital,diabetesmed
80,number_inpatient,max_glu_serum
81,num_lab_procedures,diag_3
82,number_diagnoses,change
83,glyburide_metformin,change
84,time_in_hospital,diag_3
85,num_medications,diag_2
86,num_lab_procedures,glyburide_metformin
87,num_procedures,number_inpatient
88,glyburide,insulin
89,age,diag_2
90,glimepiride,glipizide
91,number_inpatient,a1cresult
92,num_lab_procedures,metformin
93,age,diag_3
94,max_glu_serum,a1cresult
95,age,insulin
96,diag_1,a1cresult
97,age,number_inpatient
98,glimepiride,glyburide
99,race,number_diagnoses
100,pioglitazone,rosiglitazone
101,age,metformin
102,number_diagnoses,metformin
103,num_lab_procedures,diag_1
104,num_procedures,diag_1
105,num_procedures,max_glu_serum
106,age,number_emergency
107,glipizide,glyburide
108,num_lab_procedures,max_glu_serum
109,age,a1cresult
110,race,age
