,level_0,level_1
0,time_in_hospital,num_medications
1,insulin,diabetesmed
2,diabetesmed,change
3,insulin,change
4,num_medications,num_procedures
5,time_in_hospital,num_lab_procedures
6,num_medications,num_lab_procedures
7,a1cresult,num_lab_procedures
8,num_medications,number_diagnoses
9,metformin,change
10,number_inpatient,number_emergency
11,metformin,diabetesmed
12,time_in_hospital,number_diagnoses
13,num_medications,insulin
14,time_in_hospital,num_procedures
15,age,number_diagnoses
16,num_medications,change
17,diabetesmed,glipizide
18,max_glu_serum,number_emergency
19,diabetesmed,glyburide
20,num_medications,diabetesmed
21,number_diagnoses,num_lab_procedures
22,glipizide,change
23,number_inpatient,readmitted
24,pioglitazone,change
25,gender,num_procedures
26,rosiglitazone,change
27,diag_1,diag_2
28,glyburide,change
29,acarbose,glimepiride
30,glipizide_metformin,diag_3
31,pioglitazone,diabetesmed
32,rosiglitazone,diabetesmed
33,miglitol,metformin
34,number_inpatient,number_outpatient
35,glimepiride_pioglitazone,change
36,acarbose,change
37,diabetesmed,glimepiride
38,number_inpatient,number_diagnoses
39,rosiglitazone,metformin
40,time_in_hospital,age
41,insulin,number_diagnoses
42,time_in_hospital,change
43,diag_2,diag_3
44,diag_2,number_diagnoses
45,metformin,glyburide
46,glyburide_metformin,diabetesmed
47,nateglinide,num_medications
48,insulin,a1cresult
49,nateglinide,diabetesmed
50,number_outpatient,number_emergency
51,nateglinide,age
52,num_medications,glipizide
53,glimepiride,change
54,number_outpatient,number_diagnoses
55,acarbose,glipizide
56,gender,miglitol
57,nateglinide,num_procedures
58,glyburide_metformin,pioglitazone
59,tolbutamide,num_procedures
60,insulin,number_emergency
61,max_glu_serum,number_outpatient
62,gender,glyburide_metformin
63,time_in_hospital,insulin
64,acarbose,metformin
65,glyburide_metformin,diag_1
66,readmitted,number_diagnoses
67,nateglinide,glimepiride
68,readmitted,number_emergency
69,repaglinide,age
70,nateglinide,number_diagnoses
71,diag_3,number_diagnoses
72,metformin,glipizide
73,insulin,num_lab_procedures
74,time_in_hospital,a1cresult
75,tolazamide,num_lab_procedures
76,glimepiride_pioglitazone,insulin
77,nateglinide,diag_1
78,num_medications,number_inpatient
79,repaglinide,a1cresult
80,a1cresult,race
81,num_medications,metformin
82,num_medications,glimepiride
83,gender,change
84,a1cresult,change
85,nateglinide,metformin
86,gender,rosiglitazone
87,max_glu_serum,number_inpatient
88,number_diagnoses,num_procedures
89,acarbose,diabetesmed
90,time_in_hospital,diabetesmed
91,diabetesmed,repaglinide
92,time_in_hospital,number_inpatient
93,time_in_hospital,glyburide
94,pioglitazone,glipizide
95,max_glu_serum,readmitted
96,pioglitazone,num_medications
97,diabetesmed,a1cresult
98,gender,a1cresult
99,nateglinide,change
100,pioglitazone,glimepiride
101,miglitol,diag_3
102,age,glyburide
103,gender,acarbose
104,readmitted,number_outpatient
105,diag_3,a1cresult
106,time_in_hospital,diag_1
107,number_diagnoses,number_emergency
108,acarbose,readmitted
109,time_in_hospital,glimepiride
110,max_glu_serum,change
111,acarbose,num_medications
112,glipizide_metformin,time_in_hospital
113,num_medications,rosiglitazone
114,glimepiride_pioglitazone,num_procedures
115,acarbose,race
116,chlorpropamide,diag_2
117,pioglitazone,rosiglitazone
118,age,change
119,max_glu_serum,metformin
120,number_inpatient,a1cresult
121,insulin,glyburide
122,tolazamide,diag_2
123,chlorpropamide,diag_1
124,chlorpropamide,number_diagnoses
125,metformin,age
126,metformin,number_diagnoses
127,gender,time_in_hospital
128,metformin,num_lab_procedures
129,max_glu_serum,repaglinide
130,gender,number_inpatient
131,glyburide_metformin,glyburide
132,diag_1,num_medications
133,diag_2,num_procedures
134,number_inpatient,metformin
135,chlorpropamide,insulin
136,glipizide,glimepiride
137,glyburide_metformin,glipizide
138,glimepiride,glyburide
139,max_glu_serum,acarbose
140,glyburide_metformin,metformin
141,gender,diag_3
142,gender,chlorpropamide
143,age,number_emergency
144,gender,tolazamide
145,insulin,age
146,diag_1,a1cresult
147,diag_3,num_procedures
148,diag_3,age
149,max_glu_serum,nateglinide
150,gender,race
151,number_inpatient,num_procedures
152,diag_2,age
153,gender,readmitted
154,max_glu_serum,glyburide_metformin
155,glipizide,glyburide
156,max_glu_serum,race
157,diag_1,num_lab_procedures
158,diag_1,num_procedures
159,max_glu_serum,number_diagnoses
160,tolazamide,number_diagnoses
161,race,number_diagnoses
162,gender,age
163,tolazamide,insulin
164,gender,diag_1
165,a1cresult,age
166,race,age
167,max_glu_serum,a1cresult
168,max_glu_serum,num_procedures
169,max_glu_serum,num_lab_procedures
