,level_0,level_1
0,time_in_hospital,num_medications
1,insulin,diabetesmed
2,num_procedures,num_medications
3,insulin,change
4,change,diabetesmed
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,number_emergency,number_inpatient
8,glyburide_metformin,glipizide_metformin
9,num_medications,number_diagnoses
10,num_lab_procedures,a1cresult
11,metformin,change
12,metformin,diabetesmed
13,time_in_hospital,number_diagnoses
14,num_medications,change
15,age,number_diagnoses
16,glipizide,diabetesmed
17,num_medications,insulin
18,num_medications,diabetesmed
19,time_in_hospital,num_procedures
20,rosiglitazone,change
21,glyburide,diabetesmed
22,number_inpatient,readmitted
23,glipizide,change
24,num_lab_procedures,number_diagnoses
25,pioglitazone,diabetesmed
26,pioglitazone,change
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,diag_1,diag_2
30,glimepiride,diabetesmed
31,age,time_in_hospital
32,glyburide,change
33,time_in_hospital,number_inpatient
34,time_in_hospital,insulin
35,number_outpatient,number_diagnoses
36,number_inpatient,number_diagnoses
37,diag_2,diag_3
38,metformin,glyburide
39,a1cresult,diabetesmed
40,a1cresult,insulin
41,number_outpatient,number_inpatient
42,time_in_hospital,change
43,diag_2,number_diagnoses
44,glipizide,acarbose
45,number_outpatient,number_emergency
46,number_diagnoses,readmitted
47,age,glyburide
48,diag_3,number_diagnoses
49,num_procedures,number_diagnoses
50,time_in_hospital,a1cresult
51,num_medications,glipizide
52,time_in_hospital,diabetesmed
53,time_in_hospital,diag_2
54,num_medications,metformin
55,num_medications,readmitted
56,number_emergency,number_diagnoses
57,glyburide_metformin,change
58,num_lab_procedures,insulin
59,number_diagnoses,insulin
60,glipizide,rosiglitazone
61,num_medications,number_inpatient
62,time_in_hospital,diag_1
63,diabetesmed,readmitted
64,repaglinide,diabetesmed
65,number_emergency,readmitted
66,num_medications,pioglitazone
67,metformin,glimepiride
68,age,repaglinide
69,max_glu_serum,chlorpropamide
70,glimepiride,pioglitazone
71,time_in_hospital,diag_3
72,diag_3,insulin
73,change,readmitted
74,glipizide_metformin,change
75,repaglinide,pioglitazone
76,num_medications,glimepiride
77,num_lab_procedures,num_procedures
78,a1cresult,metformin
79,num_medications,tolbutamide
80,repaglinide,change
81,miglitol,insulin
82,num_procedures,diag_3
83,gender,age
84,age,metformin
85,age,diag_2
86,diag_1,a1cresult
87,race,num_medications
88,num_procedures,number_inpatient
89,glyburide,insulin
90,pioglitazone,rosiglitazone
91,age,diabetesmed
92,age,number_emergency
93,glimepiride,glyburide
94,glimepiride,glipizide
95,max_glu_serum,a1cresult
96,diag_1,insulin
97,num_procedures,max_glu_serum
98,num_procedures,diag_1
99,age,diag_3
100,glipizide,glyburide
101,num_procedures,diag_2
102,number_diagnoses,metformin
103,race,number_diagnoses
104,age,insulin
105,age,a1cresult
106,num_lab_procedures,max_glu_serum
107,race,age
