,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,num_lab_procedures,a1cresult
10,number_emergency,number_inpatient
11,num_medications,number_diagnoses
12,num_medications,change
13,time_in_hospital,number_diagnoses
14,number_inpatient,readmitted
15,glipizide,diabetesmed
16,age,number_diagnoses
17,num_medications,insulin
18,pioglitazone,change
19,rosiglitazone,change
20,time_in_hospital,num_procedures
21,num_medications,diabetesmed
22,glipizide,change
23,glyburide,diabetesmed
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,diag_1,diag_2
30,metformin,glyburide
31,glimepiride,diabetesmed
32,number_outpatient,number_inpatient
33,time_in_hospital,change
34,time_in_hospital,insulin
35,number_diagnoses,readmitted
36,number_inpatient,number_diagnoses
37,number_emergency,readmitted
38,a1cresult,change
39,a1cresult,insulin
40,age,time_in_hospital
41,metformin,rosiglitazone
42,diag_2,diag_3
43,number_outpatient,number_diagnoses
44,number_outpatient,number_emergency
45,number_diagnoses,insulin
46,diag_3,number_diagnoses
47,num_lab_procedures,insulin
48,diag_2,number_diagnoses
49,a1cresult,diabetesmed
50,metformin,glipizide
51,number_outpatient,readmitted
52,repaglinide,change
53,age,glyburide
54,time_in_hospital,number_inpatient
55,diag_1,diag_3
56,num_medications,metformin
57,num_medications,pioglitazone
58,repaglinide,diabetesmed
59,time_in_hospital,a1cresult
60,num_medications,number_inpatient
61,time_in_hospital,diabetesmed
62,time_in_hospital,diag_1
63,number_inpatient,insulin
64,num_procedures,number_diagnoses
65,num_lab_procedures,change
66,num_lab_procedures,num_procedures
67,gender,num_procedures
68,diabetesmed,readmitted
69,num_medications,glipizide
70,metformin,pioglitazone
71,number_emergency,number_diagnoses
72,nateglinide,change
73,time_in_hospital,diag_2
74,num_medications,rosiglitazone
75,number_outpatient,max_glu_serum
76,glipizide,pioglitazone
77,age,glipizide
78,number_diagnoses,change
79,acarbose,change
80,age,repaglinide
81,a1cresult,metformin
82,diag_1,metformin
83,nateglinide,diabetesmed
84,time_in_hospital,readmitted
85,glyburide_metformin,diabetesmed
86,num_medications,glimepiride
87,time_in_hospital,diag_3
88,glipizide,rosiglitazone
89,glimepiride,pioglitazone
90,num_medications,number_outpatient
91,glimepiride,rosiglitazone
92,number_emergency,insulin
93,change,readmitted
94,num_medications,readmitted
95,glyburide_metformin,change
96,num_lab_procedures,number_inpatient
97,metformin,glimepiride
98,number_diagnoses,repaglinide
99,diag_3,insulin
100,num_lab_procedures,readmitted
101,age,glimepiride
102,glyburide,rosiglitazone
103,glipizide,acarbose
104,num_lab_procedures,diag_3
105,number_emergency,change
106,gender,glyburide
107,insulin,readmitted
108,race,a1cresult
109,number_emergency,max_glu_serum
110,race,insulin
111,num_lab_procedures,diabetesmed
112,number_inpatient,max_glu_serum
113,num_medications,glyburide
114,time_in_hospital,repaglinide
115,number_emergency,diag_3
116,number_emergency,diag_2
117,acarbose,diabetesmed
118,a1cresult,repaglinide
119,gender,glipizide
120,number_inpatient,diabetesmed
121,num_medications,a1cresult
122,time_in_hospital,max_glu_serum
123,nateglinide,pioglitazone
124,number_diagnoses,diabetesmed
125,glyburide,pioglitazone
126,glyburide_metformin,glipizide_metformin
127,a1cresult,glimepiride
128,diag_3,a1cresult
