,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,number_emergency,number_inpatient
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,age,number_diagnoses
16,glipizide,diabetesmed
17,num_medications,insulin
18,pioglitazone,change
19,rosiglitazone,change
20,glipizide,change
21,time_in_hospital,num_procedures
22,num_medications,diabetesmed
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,change
33,number_outpatient,number_inpatient
34,number_diagnoses,readmitted
35,time_in_hospital,insulin
36,a1cresult,change
37,number_inpatient,number_diagnoses
38,number_emergency,readmitted
39,a1cresult,insulin
40,metformin,rosiglitazone
41,number_outpatient,number_emergency
42,age,time_in_hospital
43,number_outpatient,number_diagnoses
44,diag_2,diag_3
45,number_diagnoses,insulin
46,num_lab_procedures,insulin
47,diag_3,number_diagnoses
48,number_outpatient,readmitted
49,diag_2,number_diagnoses
50,metformin,glipizide
51,a1cresult,diabetesmed
52,repaglinide,change
53,age,glyburide
54,time_in_hospital,number_inpatient
55,diag_1,diag_3
56,num_medications,metformin
57,time_in_hospital,a1cresult
58,repaglinide,diabetesmed
59,num_medications,pioglitazone
60,time_in_hospital,diag_1
61,time_in_hospital,diabetesmed
62,num_lab_procedures,change
63,number_inpatient,insulin
64,diabetesmed,readmitted
65,num_medications,number_inpatient
66,num_lab_procedures,num_procedures
67,gender,num_procedures
68,num_procedures,number_diagnoses
69,nateglinide,change
70,metformin,pioglitazone
71,num_medications,glipizide
72,number_diagnoses,change
73,a1cresult,metformin
74,number_emergency,number_diagnoses
75,time_in_hospital,readmitted
76,num_medications,rosiglitazone
77,diag_1,metformin
78,age,glipizide
79,time_in_hospital,diag_2
80,glipizide,pioglitazone
81,acarbose,change
82,change,readmitted
83,nateglinide,diabetesmed
84,age,repaglinide
85,number_outpatient,max_glu_serum
86,glyburide_metformin,diabetesmed
87,num_medications,number_outpatient
88,number_emergency,insulin
89,glyburide_metformin,change
90,num_medications,readmitted
91,glimepiride,pioglitazone
92,num_medications,glimepiride
93,time_in_hospital,diag_3
94,glimepiride,rosiglitazone
95,metformin,glimepiride
96,glipizide,rosiglitazone
97,num_lab_procedures,number_inpatient
98,number_diagnoses,repaglinide
99,num_lab_procedures,readmitted
100,insulin,readmitted
101,number_emergency,change
102,race,a1cresult
103,race,insulin
104,glyburide_metformin,glipizide_metformin
105,glyburide,rosiglitazone
106,diag_3,insulin
107,num_medications,glyburide
108,number_emergency,diag_2
109,age,glimepiride
110,time_in_hospital,repaglinide
111,num_lab_procedures,diag_3
112,gender,glyburide
113,glipizide,acarbose
114,number_inpatient,max_glu_serum
115,number_emergency,diag_3
116,num_lab_procedures,diabetesmed
117,number_emergency,max_glu_serum
118,acarbose,diabetesmed
119,pioglitazone,glyburide_metformin
120,gender,glipizide
121,a1cresult,repaglinide
122,time_in_hospital,max_glu_serum
123,number_diagnoses,diabetesmed
124,num_medications,a1cresult
125,number_inpatient,diabetesmed
126,number_outpatient,change
127,glyburide,pioglitazone
128,a1cresult,glimepiride
