,level_0,level_1
0,num_procedures,num_medications
1,insulin,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,number_emergency,number_inpatient
5,change,diabetesmed
6,time_in_hospital,num_lab_procedures
7,num_medications,number_diagnoses
8,time_in_hospital,number_diagnoses
9,num_medications,change
10,num_lab_procedures,num_medications
11,num_lab_procedures,a1cresult
12,metformin,diabetesmed
13,num_medications,insulin
14,metformin,change
15,metformin,glyburide
16,num_lab_procedures,number_diagnoses
17,glipizide,diabetesmed
18,glyburide,diabetesmed
19,time_in_hospital,num_procedures
20,age,number_diagnoses
21,glimepiride_pioglitazone,change
22,number_emergency,diag_2
23,num_medications,rosiglitazone
24,glipizide,change
25,number_diagnoses,insulin
26,num_medications,diabetesmed
27,number_emergency,change
28,pioglitazone,diabetesmed
29,pioglitazone,change
30,rosiglitazone,change
31,rosiglitazone,diabetesmed
32,age,glimepiride
33,diag_2,diag_3
34,number_inpatient,readmitted
35,num_medications,pioglitazone
36,max_glu_serum,tolazamide
37,glimepiride,diabetesmed
38,max_glu_serum,acarbose
39,num_medications,number_outpatient
40,time_in_hospital,rosiglitazone
41,time_in_hospital,change
42,age,number_emergency
43,num_procedures,diag_2
44,num_medications,diag_2
45,race,age
46,num_procedures,diag_1
47,num_medications,diag_3
48,num_lab_procedures,max_glu_serum
49,metformin,readmitted
50,num_lab_procedures,metformin
51,num_lab_procedures,glipizide_metformin
52,age,a1cresult
