,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,metformin,diabetesmed
8,num_lab_procedures,num_medications
9,number_emergency,number_inpatient
10,num_lab_procedures,a1cresult
11,num_medications,number_diagnoses
12,num_medications,change
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,pioglitazone,change
16,glipizide,diabetesmed
17,age,number_diagnoses
18,num_medications,insulin
19,glipizide,change
20,rosiglitazone,change
21,time_in_hospital,num_procedures
22,num_medications,diabetesmed
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,glimepiride,change
28,rosiglitazone,diabetesmed
29,diag_1,diag_2
30,metformin,glyburide
31,glimepiride,diabetesmed
32,time_in_hospital,change
33,number_outpatient,number_inpatient
34,a1cresult,change
35,number_inpatient,number_diagnoses
36,number_diagnoses,readmitted
37,time_in_hospital,insulin
38,number_emergency,readmitted
39,number_outpatient,number_emergency
40,age,time_in_hospital
41,a1cresult,insulin
42,diag_2,diag_3
43,number_outpatient,number_diagnoses
44,metformin,rosiglitazone
45,number_diagnoses,insulin
46,diag_3,number_diagnoses
47,num_lab_procedures,insulin
48,a1cresult,diabetesmed
49,number_outpatient,readmitted
50,diag_2,number_diagnoses
51,metformin,glipizide
52,age,glyburide
53,repaglinide,change
54,diag_1,diag_3
55,time_in_hospital,number_inpatient
56,repaglinide,diabetesmed
57,time_in_hospital,diag_1
58,num_medications,metformin
59,time_in_hospital,a1cresult
60,num_medications,pioglitazone
61,diabetesmed,readmitted
62,gender,num_procedures
63,time_in_hospital,diabetesmed
64,num_lab_procedures,change
65,num_medications,number_inpatient
66,number_inpatient,insulin
67,num_procedures,number_diagnoses
68,nateglinide,change
69,num_medications,glipizide
70,number_emergency,number_diagnoses
71,num_lab_procedures,num_procedures
72,diag_1,metformin
73,num_medications,rosiglitazone
74,metformin,pioglitazone
75,a1cresult,metformin
76,age,repaglinide
77,time_in_hospital,diag_2
78,number_diagnoses,change
79,acarbose,change
80,number_outpatient,max_glu_serum
81,glipizide,pioglitazone
82,num_medications,number_outpatient
83,time_in_hospital,readmitted
84,age,glipizide
85,time_in_hospital,diag_3
86,nateglinide,diabetesmed
87,glyburide_metformin,diabetesmed
88,change,readmitted
89,glimepiride,pioglitazone
90,num_medications,readmitted
91,num_medications,glimepiride
92,race,a1cresult
93,num_lab_procedures,number_inpatient
94,glyburide_metformin,change
95,glipizide,rosiglitazone
96,num_lab_procedures,readmitted
97,glimepiride,rosiglitazone
98,number_emergency,insulin
99,insulin,readmitted
100,metformin,glimepiride
101,race,insulin
102,diag_3,insulin
103,number_diagnoses,repaglinide
104,glipizide,acarbose
105,number_emergency,change
106,glyburide,rosiglitazone
107,number_emergency,diag_3
108,age,glimepiride
109,number_inpatient,max_glu_serum
110,num_medications,glyburide
111,a1cresult,repaglinide
112,time_in_hospital,repaglinide
113,number_emergency,max_glu_serum
114,gender,glipizide
115,acarbose,diabetesmed
116,num_lab_procedures,diag_3
117,number_emergency,diag_2
118,num_lab_procedures,diabetesmed
119,nateglinide,pioglitazone
120,time_in_hospital,glyburide
121,gender,glyburide
122,num_medications,a1cresult
123,time_in_hospital,max_glu_serum
124,glimepiride,miglitol
125,number_emergency,diabetesmed
126,pioglitazone,glyburide_metformin
127,number_outpatient,change
128,repaglinide,readmitted
