,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,diabetesmed,change
3,insulin,change
4,num_medications,num_procedures
5,time_in_hospital,num_lab_procedures
6,num_medications,num_lab_procedures
7,number_inpatient,number_emergency
8,a1cresult,num_lab_procedures
9,metformin,change
10,num_medications,number_diagnoses
11,metformin,diabetesmed
12,age,number_diagnoses
13,time_in_hospital,number_diagnoses
14,num_medications,change
15,time_in_hospital,num_procedures
16,num_medications,insulin
17,diabetesmed,glipizide
18,number_inpatient,readmitted
19,pioglitazone,change
20,num_medications,diabetesmed
21,diabetesmed,glyburide
22,rosiglitazone,change
23,glipizide,change
24,glyburide,change
25,glyburide_metformin,glipizide_metformin
26,number_diagnoses,num_lab_procedures
27,number_outpatient,number_emergency
28,number_outpatient,number_inpatient
29,pioglitazone,diabetesmed
30,rosiglitazone,diabetesmed
31,number_outpatient,number_diagnoses
32,diag_3,diag_2
33,diabetesmed,glimepiride
34,metformin,glyburide
35,diag_1,diag_2
36,glimepiride,change
37,diag_3,number_diagnoses
38,number_inpatient,number_diagnoses
39,time_in_hospital,age
40,time_in_hospital,insulin
41,readmitted,number_emergency
42,time_in_hospital,change
43,insulin,a1cresult
44,readmitted,number_diagnoses
45,insulin,num_lab_procedures
46,rosiglitazone,metformin
47,repaglinide,diabetesmed
48,number_outpatient,readmitted
49,number_outpatient,max_glu_serum
50,repaglinide,change
51,gender,num_procedures
52,age,glyburide
53,insulin,number_diagnoses
54,diag_3,diag_1
55,diag_2,number_diagnoses
56,pioglitazone,num_medications
57,number_outpatient,num_medications
58,a1cresult,change
59,race,a1cresult
60,diabetesmed,a1cresult
61,diag_3,time_in_hospital
62,metformin,glipizide
63,time_in_hospital,number_inpatient
64,repaglinide,age
65,glyburide_metformin,diabetesmed
66,time_in_hospital,diabetesmed
67,num_medications,metformin
68,nateglinide,diabetesmed
69,number_diagnoses,number_emergency
70,diag_3,number_emergency
71,pioglitazone,metformin
72,number_outpatient,acarbose
73,num_medications,number_inpatient
74,diag_3,insulin
75,time_in_hospital,diag_1
76,num_procedures,num_lab_procedures
77,repaglinide,time_in_hospital
78,acarbose,change
79,repaglinide,number_diagnoses
80,troglitazone,glimepiride
81,change,num_lab_procedures
82,number_diagnoses,num_procedures
83,time_in_hospital,a1cresult
84,max_glu_serum,number_emergency
85,max_glu_serum,time_in_hospital
86,race,insulin
87,nateglinide,change
88,diag_1,metformin
89,number_inpatient,insulin
90,pioglitazone,glipizide
91,diag_3,num_lab_procedures
92,insulin,number_emergency
93,num_medications,glipizide
94,acarbose,glyburide_metformin
95,rosiglitazone,glimepiride
96,readmitted,diabetesmed
97,repaglinide,a1cresult
98,gender,glipizide
99,glyburide_metformin,change
100,num_medications,rosiglitazone
101,metformin_pioglitazone,pioglitazone
102,time_in_hospital,diag_2
103,metformin,a1cresult
104,readmitted,change
105,acarbose,glimepiride
106,number_diagnoses,change
107,max_glu_serum,acarbose
108,miglitol,glimepiride
109,num_medications,readmitted
110,max_glu_serum,number_inpatient
111,repaglinide,acarbose
112,gender,glyburide
113,acarbose,diabetesmed
114,gender,acarbose
115,glipizide,age
116,glyburide_metformin,pioglitazone
117,acarbose,glipizide
118,rosiglitazone,glipizide
119,metformin,glimepiride
120,num_medications,glimepiride
121,time_in_hospital,readmitted
122,pioglitazone,glimepiride
123,diag_3,a1cresult
124,rosiglitazone,glyburide
125,gender,tolazamide
126,repaglinide,num_medications
127,max_glu_serum,age
128,num_medications,glyburide
129,number_emergency,change
130,insulin,readmitted
131,number_inpatient,num_lab_procedures
132,repaglinide,pioglitazone
133,number_outpatient,age
134,nateglinide,num_medications
135,age,glimepiride
136,repaglinide,num_lab_procedures
137,miglitol,metformin
138,acarbose,pioglitazone
139,num_medications,age
140,age,num_lab_procedures
141,nateglinide,pioglitazone
142,race,number_emergency
143,readmitted,num_lab_procedures
144,diabetesmed,num_lab_procedures
145,diag_2,number_emergency
146,diabetesmed,number_emergency
147,num_medications,a1cresult
148,number_outpatient,diag_2
149,number_outpatient,diag_3
150,gender,chlorpropamide
151,max_glu_serum,readmitted
152,diag_3,change
153,tolbutamide,num_medications
154,nateglinide,metformin
155,readmitted,age
156,gender,a1cresult
157,nateglinide,age
158,glyburide_metformin,number_emergency
159,tolbutamide,time_in_hospital
160,chlorpropamide,diabetesmed
161,race,num_lab_procedures
162,number_outpatient,change
163,acarbose,readmitted
164,number_inpatient,diabetesmed
165,insulin,diag_2
166,pioglitazone,readmitted
167,number_outpatient,diabetesmed
168,diabetesmed,number_diagnoses
169,glyburide_metformin,num_medications
170,diag_3,number_inpatient
171,troglitazone,diag_2
172,number_outpatient,repaglinide
173,number_inpatient,diag_2
174,repaglinide,number_inpatient
175,diag_1,diabetesmed
176,glipizide,number_diagnoses
177,race,glimepiride
178,number_outpatient,glimepiride
179,readmitted,metformin
180,diag_1,change
181,acarbose,num_procedures
182,pioglitazone,number_inpatient
183,glyburide_metformin,num_lab_procedures
184,glyburide_metformin,glyburide
185,race,glyburide
186,gender,max_glu_serum
187,insulin,glipizide
188,nateglinide,glyburide
189,max_glu_serum,diag_1
190,gender,number_outpatient
191,race,diag_1
192,number_diagnoses,glyburide
193,diag_3,acarbose
194,repaglinide,glyburide
195,race,num_procedures
196,chlorpropamide,number_diagnoses
197,gender,diag_3
198,gender,number_emergency
199,number_emergency,glyburide
200,diabetesmed,age
201,number_outpatient,a1cresult
202,number_inpatient,glipizide
203,gender,num_medications
204,age,change
205,insulin,metformin
206,max_glu_serum,glyburide_metformin
207,diag_2,glyburide
208,diag_1,readmitted
209,gender,diag_2
210,chlorpropamide,insulin
211,max_glu_serum,nateglinide
212,race,readmitted
213,age,num_procedures
214,glyburide_metformin,metformin
215,readmitted,num_procedures
216,gender,time_in_hospital
217,number_outpatient,num_procedures
218,metformin,num_procedures
219,max_glu_serum,repaglinide
220,max_glu_serum,metformin
221,glyburide_metformin,glipizide
222,gender,readmitted
223,number_inpatient,glyburide
224,race,max_glu_serum
225,race,acarbose
226,diag_1,insulin
227,metformin,num_lab_procedures
228,number_inpatient,age
229,diag_3,glyburide
230,max_glu_serum,glimepiride
231,diag_3,num_medications
232,number_emergency,num_procedures
233,diag_1,num_medications
234,number_inpatient,a1cresult
235,num_medications,diag_2
236,metformin,age
237,insulin,glyburide
238,pioglitazone,rosiglitazone
239,race,gender
240,gender,age
241,number_inpatient,metformin
242,diag_1,a1cresult
243,insulin,age
244,glimepiride,glyburide
245,glipizide,glimepiride
246,max_glu_serum,number_diagnoses
247,max_glu_serum,a1cresult
248,diag_2,age
249,diag_1,num_lab_procedures
250,race,num_medications
251,number_inpatient,num_procedures
252,gender,diag_1
253,diag_2,num_procedures
254,metformin,number_diagnoses
255,race,number_outpatient
256,diag_3,num_procedures
257,age,number_emergency
258,diag_1,num_procedures
259,glipizide,glyburide
260,max_glu_serum,num_procedures
261,a1cresult,age
262,race,number_diagnoses
263,diag_3,age
264,max_glu_serum,num_lab_procedures
265,race,age
