,level_0,level_1
0,diabetesmed,insulin
1,time_in_hospital,num_medications
2,diabetesmed,change
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_medications,num_lab_procedures
8,number_emergency,number_inpatient
9,metformin,diabetesmed
10,a1cresult,num_lab_procedures
11,number_diagnoses,num_medications
12,age,number_diagnoses
13,glipizide,diabetesmed
14,num_medications,change
15,time_in_hospital,number_diagnoses
16,pioglitazone,change
17,glyburide,diabetesmed
18,rosiglitazone,change
19,glipizide,change
20,num_medications,insulin
21,number_inpatient,readmitted
22,glyburide,change
23,diag_1,diag_2
24,time_in_hospital,num_procedures
25,num_medications,diabetesmed
26,pioglitazone,diabetesmed
27,glyburide,metformin
28,rosiglitazone,diabetesmed
29,number_diagnoses,num_lab_procedures
30,glimepiride,diabetesmed
31,glimepiride,change
32,diag_2,diag_3
33,number_outpatient,number_inpatient
34,age,time_in_hospital
35,rosiglitazone,metformin
36,number_outpatient,number_emergency
37,diag_1,diag_3
38,number_outpatient,number_diagnoses
39,age,glyburide
40,number_diagnoses,number_inpatient
41,diag_3,number_diagnoses
42,time_in_hospital,insulin
43,time_in_hospital,change
44,number_diagnoses,readmitted
45,a1cresult,change
46,diag_2,number_diagnoses
47,a1cresult,insulin
48,number_outpatient,readmitted
49,number_diagnoses,insulin
50,number_emergency,readmitted
51,insulin,num_lab_procedures
52,repaglinide,change
53,glipizide,metformin
54,pioglitazone,num_medications
55,repaglinide,diabetesmed
56,a1cresult,diabetesmed
57,gender,num_procedures
58,age,glipizide
59,diag_1,time_in_hospital
60,time_in_hospital,number_inpatient
61,age,repaglinide
62,glipizide,pioglitazone
63,time_in_hospital,a1cresult
64,rosiglitazone,num_medications
65,number_outpatient,max_glu_serum
66,glimepiride,rosiglitazone
67,glipizide,num_medications
68,num_medications,number_inpatient
69,pioglitazone,metformin
70,diag_1,metformin
71,metformin,num_medications
72,num_procedures,num_lab_procedures
73,number_diagnoses,num_procedures
74,diabetesmed,readmitted
75,glimepiride,pioglitazone
76,time_in_hospital,diabetesmed
77,glimepiride,num_medications
78,glimepiride,metformin
79,diag_2,time_in_hospital
80,change,num_lab_procedures
81,number_inpatient,insulin
82,glipizide,rosiglitazone
83,number_diagnoses,number_emergency
84,gender,glyburide
85,number_diagnoses,change
86,glyburide_metformin,diabetesmed
87,nateglinide,diabetesmed
88,nateglinide,change
89,number_emergency,insulin
90,diag_3,time_in_hospital
91,a1cresult,metformin
92,glyburide,num_medications
93,race,insulin
94,acarbose,change
95,number_outpatient,num_medications
96,diag_3,insulin
97,max_glu_serum,number_emergency
98,diag_3,number_emergency
99,repaglinide,number_diagnoses
100,max_glu_serum,number_inpatient
101,age,glimepiride
102,num_medications,readmitted
103,time_in_hospital,readmitted
104,gender,glipizide
105,repaglinide,time_in_hospital
106,diag_3,num_lab_procedures
107,race,a1cresult
108,change,readmitted
109,number_inpatient,num_lab_procedures
110,glimepiride,acarbose
111,max_glu_serum,time_in_hospital
112,glyburide,rosiglitazone
113,glipizide,acarbose
114,insulin,readmitted
115,diag_2,number_emergency
116,acarbose,diabetesmed
117,age,readmitted
118,glyburide,pioglitazone
119,diabetesmed,number_inpatient
120,diabetesmed,num_lab_procedures
121,readmitted,num_lab_procedures
122,number_outpatient,diag_2
123,repaglinide,a1cresult
124,pioglitazone,glyburide_metformin
125,glimepiride,a1cresult
126,age,nateglinide
127,glyburide_metformin,change
128,a1cresult,num_medications
129,number_emergency,change
130,repaglinide,pioglitazone
131,glyburide,time_in_hospital
132,age,max_glu_serum
133,nateglinide,num_medications
134,acarbose,miglitol
135,diag_2,metformin
136,nateglinide,pioglitazone
137,acarbose,num_medications
138,repaglinide,num_medications
139,number_inpatient,change
140,repaglinide,readmitted
141,diag_3,a1cresult
142,diag_3,number_inpatient
143,glipizide,a1cresult
144,gender,change
145,number_diagnoses,diabetesmed
146,age,number_outpatient
147,number_outpatient,change
148,repaglinide,acarbose
149,gender,rosiglitazone
150,pioglitazone,metformin_pioglitazone
151,number_outpatient,acarbose
152,race,number_emergency
153,nateglinide,rosiglitazone
154,number_emergency,diabetesmed
155,nateglinide,number_diagnoses
156,number_outpatient,insulin
157,number_outpatient,diabetesmed
158,age,num_medications
159,glipizide,readmitted
160,age,chlorpropamide
161,number_outpatient,diag_3
162,gender,acarbose
163,diag_2,number_inpatient
164,repaglinide,number_inpatient
165,rosiglitazone,a1cresult
166,glimepiride,insulin
167,diag_1,pioglitazone
168,gender,diabetesmed
169,diag_3,change
170,diag_1,glyburide_metformin
171,glimepiride,num_procedures
172,age,num_lab_procedures
173,repaglinide,miglitol
174,rosiglitazone,num_procedures
175,glimepiride,miglitol
176,diag_1,nateglinide
177,glimepiride,time_in_hospital
178,age,tolbutamide
179,chlorpropamide,diabetesmed
180,gender,a1cresult
181,num_procedures,insulin
182,diag_2,num_lab_procedures
183,rosiglitazone,acarbose
184,miglitol,change
185,race,num_lab_procedures
186,repaglinide,rosiglitazone
187,nateglinide,miglitol
188,pioglitazone,readmitted
189,pioglitazone,num_procedures
190,race,change
191,age,miglitol
192,repaglinide,num_lab_procedures
193,gender,pioglitazone
194,glyburide,a1cresult
195,gender,glipizide_metformin
196,race,diag_3
197,race,nateglinide
198,max_glu_serum,readmitted
199,diag_3,max_glu_serum
200,glipizide,time_in_hospital
201,pioglitazone,acarbose
202,diag_2,insulin
203,number_outpatient,num_lab_procedures
204,rosiglitazone,num_lab_procedures
205,diag_2,glipizide
206,chlorpropamide,glipizide
207,gender,readmitted
208,rosiglitazone,number_diagnoses
209,glimepiride,glyburide_metformin
210,diag_1,max_glu_serum
211,race,rosiglitazone
212,number_outpatient,glimepiride
213,glipizide,number_diagnoses
214,gender,number_inpatient
215,diag_1,glyburide
216,chlorpropamide,insulin
217,glimepiride,number_inpatient
218,age,diabetesmed
219,diag_1,glimepiride
220,diag_2,tolazamide
221,diag_3,pioglitazone
222,race,pioglitazone
223,race,glimepiride
224,max_glu_serum,repaglinide
225,diag_2,chlorpropamide
226,rosiglitazone,number_inpatient
227,max_glu_serum,metformin
228,diag_2,glimepiride
229,gender,diag_3
230,age,diag_1
231,glyburide_metformin,metformin
232,repaglinide,glipizide
233,metformin,readmitted
234,max_glu_serum,glyburide_metformin
235,metformin,insulin
236,race,max_glu_serum
237,nateglinide,glipizide
238,max_glu_serum,nateglinide
239,number_outpatient,a1cresult
240,nateglinide,glyburide
241,race,glyburide
242,race,diag_1
243,number_outpatient,num_procedures
244,gender,diag_2
245,race,num_procedures
246,gender,num_medications
247,pioglitazone,number_inpatient
248,gender,number_emergency
249,race,readmitted
250,glipizide,number_inpatient
251,diag_3,glipizide
252,diag_1,change
253,glyburide,number_emergency
254,repaglinide,glyburide
255,num_procedures,readmitted
256,max_glu_serum,glimepiride
257,glipizide,insulin
258,diag_3,glyburide
259,glyburide,number_diagnoses
260,diag_1,diabetesmed
261,number_emergency,num_procedures
262,gender,time_in_hospital
263,race,gender
264,diag_3,num_medications
265,age,change
266,glipizide,glyburide_metformin
267,diag_1,readmitted
268,glyburide,number_inpatient
269,age,num_procedures
270,diag_2,glyburide
271,metformin,num_procedures
272,metformin,num_lab_procedures
273,max_glu_serum,number_diagnoses
274,diag_1,insulin
275,a1cresult,number_inpatient
276,age,number_inpatient
277,diag_1,num_medications
