,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,number_emergency,number_inpatient
8,metformin,diabetesmed
9,num_lab_procedures,num_medications
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,age,number_diagnoses
17,num_medications,insulin
18,pioglitazone,change
19,num_medications,diabetesmed
20,time_in_hospital,num_procedures
21,rosiglitazone,change
22,glipizide,change
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,change
33,a1cresult,change
34,number_diagnoses,readmitted
35,number_outpatient,number_inpatient
36,age,time_in_hospital
37,a1cresult,insulin
38,diag_2,diag_3
39,number_emergency,readmitted
40,num_lab_procedures,insulin
41,time_in_hospital,insulin
42,number_diagnoses,insulin
43,number_inpatient,number_diagnoses
44,number_outpatient,readmitted
45,age,glyburide
46,metformin,rosiglitazone
47,number_outpatient,number_diagnoses
48,diag_3,number_diagnoses
49,diag_2,number_diagnoses
50,number_outpatient,number_emergency
51,repaglinide,change
52,time_in_hospital,a1cresult
53,a1cresult,diabetesmed
54,time_in_hospital,number_inpatient
55,repaglinide,diabetesmed
56,gender,num_procedures
57,num_lab_procedures,change
58,metformin,glipizide
59,num_medications,pioglitazone
60,number_inpatient,insulin
61,num_medications,metformin
62,glyburide_metformin,glipizide_metformin
63,diabetesmed,readmitted
64,num_procedures,number_diagnoses
65,diag_1,diag_3
66,time_in_hospital,diabetesmed
67,a1cresult,metformin
68,num_medications,number_inpatient
69,time_in_hospital,diag_1
70,num_lab_procedures,num_procedures
71,number_emergency,insulin
72,nateglinide,change
73,number_emergency,number_diagnoses
74,time_in_hospital,readmitted
75,num_medications,rosiglitazone
76,age,repaglinide
77,num_medications,readmitted
78,time_in_hospital,diag_2
79,glipizide,pioglitazone
80,insulin,readmitted
81,nateglinide,diabetesmed
82,age,glipizide
83,change,readmitted
84,glyburide_metformin,diabetesmed
85,metformin,glimepiride
86,diag_1,metformin
87,metformin,pioglitazone
88,number_diagnoses,change
89,pioglitazone,glyburide_metformin
90,acarbose,change
91,race,a1cresult
92,num_medications,number_outpatient
93,number_outpatient,max_glu_serum
94,glyburide,rosiglitazone
95,num_medications,glipizide
96,time_in_hospital,diag_3
97,diag_3,a1cresult
98,num_medications,glimepiride
99,glipizide,rosiglitazone
100,number_emergency,change
101,gender,glyburide
102,num_lab_procedures,diag_3
103,num_medications,a1cresult
104,race,num_lab_procedures
105,glimepiride,troglitazone
106,race,number_emergency
107,glimepiride,rosiglitazone
108,number_emergency,diag_2
109,diag_3,insulin
110,number_diagnoses,diabetesmed
111,number_emergency,diag_3
112,number_inpatient,diag_3
113,num_lab_procedures,number_inpatient
114,rosiglitazone,troglitazone
115,glyburide_metformin,change
116,acarbose,diabetesmed
117,a1cresult,glimepiride
118,num_lab_procedures,readmitted
119,number_diagnoses,repaglinide
120,time_in_hospital,repaglinide
121,number_emergency,diabetesmed
122,age,max_glu_serum
123,num_procedures,insulin
124,diag_1,nateglinide
125,repaglinide,miglitol
126,max_glu_serum,readmitted
127,glimepiride,acarbose
128,glyburide,pioglitazone
