,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_lab_procedures,num_medications
8,number_emergency,number_inpatient
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,num_medications,number_diagnoses
12,num_medications,change
13,time_in_hospital,number_diagnoses
14,age,number_diagnoses
15,num_medications,insulin
16,number_inpatient,readmitted
17,glipizide,diabetesmed
18,pioglitazone,change
19,time_in_hospital,num_procedures
20,glipizide,change
21,num_medications,diabetesmed
22,rosiglitazone,change
23,glyburide,diabetesmed
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,change
33,number_outpatient,number_inpatient
34,number_inpatient,number_diagnoses
35,a1cresult,change
36,time_in_hospital,insulin
37,number_diagnoses,readmitted
38,age,time_in_hospital
39,a1cresult,insulin
40,number_emergency,readmitted
41,metformin,rosiglitazone
42,number_diagnoses,insulin
43,number_outpatient,number_emergency
44,number_outpatient,number_diagnoses
45,num_lab_procedures,insulin
46,diag_2,diag_3
47,diag_3,number_diagnoses
48,diag_2,number_diagnoses
49,a1cresult,diabetesmed
50,number_outpatient,readmitted
51,metformin,glipizide
52,repaglinide,change
53,age,glyburide
54,time_in_hospital,number_inpatient
55,diag_1,diag_3
56,repaglinide,diabetesmed
57,num_medications,pioglitazone
58,time_in_hospital,a1cresult
59,num_medications,metformin
60,time_in_hospital,diag_1
61,num_lab_procedures,change
62,num_medications,number_inpatient
63,number_inpatient,insulin
64,num_procedures,number_diagnoses
65,time_in_hospital,diabetesmed
66,diabetesmed,readmitted
67,num_lab_procedures,num_procedures
68,gender,num_procedures
69,num_medications,glipizide
70,metformin,pioglitazone
71,number_diagnoses,change
72,nateglinide,change
73,num_medications,rosiglitazone
74,number_emergency,number_diagnoses
75,diag_1,metformin
76,a1cresult,metformin
77,age,glipizide
78,age,repaglinide
79,glipizide,pioglitazone
80,time_in_hospital,diag_2
81,time_in_hospital,readmitted
82,number_outpatient,max_glu_serum
83,acarbose,change
84,nateglinide,diabetesmed
85,glyburide_metformin,diabetesmed
86,glimepiride,pioglitazone
87,time_in_hospital,diag_3
88,number_emergency,insulin
89,num_medications,readmitted
90,num_medications,number_outpatient
91,glyburide_metformin,change
92,glipizide,rosiglitazone
93,num_medications,glimepiride
94,change,readmitted
95,metformin,glimepiride
96,glimepiride,rosiglitazone
97,insulin,readmitted
98,number_diagnoses,repaglinide
99,num_lab_procedures,number_inpatient
100,glyburide_metformin,glipizide_metformin
101,time_in_hospital,repaglinide
102,num_lab_procedures,readmitted
103,race,insulin
104,num_medications,glyburide
105,diag_3,insulin
106,num_lab_procedures,diag_3
107,age,glimepiride
108,glyburide,rosiglitazone
109,race,a1cresult
110,number_emergency,change
111,number_emergency,max_glu_serum
112,number_emergency,diag_3
113,number_inpatient,max_glu_serum
114,glipizide,acarbose
115,number_emergency,diag_2
116,num_lab_procedures,diabetesmed
117,acarbose,diabetesmed
118,gender,glyburide
119,pioglitazone,glyburide_metformin
120,a1cresult,repaglinide
121,number_inpatient,diabetesmed
122,gender,glipizide
123,time_in_hospital,max_glu_serum
124,num_medications,a1cresult
125,number_emergency,diabetesmed
126,number_diagnoses,diabetesmed
127,diag_3,a1cresult
128,number_outpatient,change
