,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,number_emergency,number_inpatient
8,num_lab_procedures,num_medications
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,num_medications,insulin
17,pioglitazone,change
18,age,number_diagnoses
19,glipizide,change
20,rosiglitazone,change
21,num_medications,diabetesmed
22,time_in_hospital,num_procedures
23,glyburide,diabetesmed
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,glimepiride,change
28,rosiglitazone,diabetesmed
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_emergency,readmitted
33,time_in_hospital,change
34,a1cresult,change
35,time_in_hospital,insulin
36,number_outpatient,number_inpatient
37,number_outpatient,number_emergency
38,number_diagnoses,readmitted
39,number_inpatient,number_diagnoses
40,a1cresult,insulin
41,age,time_in_hospital
42,number_outpatient,number_diagnoses
43,metformin,rosiglitazone
44,diag_2,diag_3
45,number_diagnoses,insulin
46,num_lab_procedures,insulin
47,diag_3,number_diagnoses
48,diag_2,number_diagnoses
49,a1cresult,diabetesmed
50,repaglinide,change
51,metformin,glipizide
52,number_outpatient,readmitted
53,age,glyburide
54,repaglinide,diabetesmed
55,time_in_hospital,number_inpatient
56,num_medications,pioglitazone
57,diag_1,diag_3
58,number_inpatient,insulin
59,time_in_hospital,diabetesmed
60,num_medications,metformin
61,num_medications,number_inpatient
62,time_in_hospital,diag_1
63,time_in_hospital,a1cresult
64,number_emergency,number_diagnoses
65,num_lab_procedures,num_procedures
66,diabetesmed,readmitted
67,gender,num_procedures
68,num_procedures,number_diagnoses
69,num_medications,glipizide
70,metformin,pioglitazone
71,nateglinide,change
72,num_medications,rosiglitazone
73,num_lab_procedures,change
74,number_emergency,insulin
75,time_in_hospital,readmitted
76,a1cresult,metformin
77,acarbose,change
78,age,repaglinide
79,metformin,glimepiride
80,number_diagnoses,change
81,number_emergency,change
82,diag_1,metformin
83,number_outpatient,max_glu_serum
84,time_in_hospital,diag_2
85,glimepiride,pioglitazone
86,glipizide,rosiglitazone
87,glyburide_metformin,diabetesmed
88,age,glipizide
89,nateglinide,diabetesmed
90,time_in_hospital,diag_3
91,num_medications,number_outpatient
92,num_medications,glimepiride
93,num_lab_procedures,number_inpatient
94,number_diagnoses,repaglinide
95,num_medications,readmitted
96,diag_3,insulin
97,change,readmitted
98,glipizide,pioglitazone
99,glyburide_metformin,change
100,race,a1cresult
101,glimepiride,rosiglitazone
102,num_lab_procedures,readmitted
103,time_in_hospital,repaglinide
104,num_medications,glyburide
105,insulin,readmitted
106,age,glimepiride
107,gender,glyburide
108,glyburide_metformin,glipizide_metformin
109,number_emergency,diag_2
110,number_emergency,diag_3
111,number_emergency,max_glu_serum
112,gender,glipizide
113,a1cresult,repaglinide
114,num_medications,a1cresult
115,num_lab_procedures,diabetesmed
116,glipizide,acarbose
117,number_inpatient,max_glu_serum
118,glyburide,rosiglitazone
119,acarbose,diabetesmed
120,num_lab_procedures,diag_3
121,race,insulin
122,number_inpatient,diabetesmed
123,gender,a1cresult
124,number_outpatient,change
125,time_in_hospital,max_glu_serum
126,number_emergency,diabetesmed
127,time_in_hospital,glyburide
128,number_outpatient,diag_2
