,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,number_emergency,number_inpatient
8,num_lab_procedures,a1cresult
9,metformin,change
10,num_medications,number_diagnoses
11,metformin,diabetesmed
12,age,number_diagnoses
13,num_medications,change
14,time_in_hospital,number_diagnoses
15,num_medications,insulin
16,time_in_hospital,num_procedures
17,glipizide,diabetesmed
18,pioglitazone,change
19,number_inpatient,readmitted
20,num_medications,diabetesmed
21,glyburide,diabetesmed
22,num_lab_procedures,number_diagnoses
23,glipizide,change
24,rosiglitazone,change
25,pioglitazone,diabetesmed
26,glyburide,change
27,rosiglitazone,diabetesmed
28,diag_1,diag_2
29,metformin,glyburide
30,glimepiride,change
31,glimepiride,diabetesmed
32,age,time_in_hospital
33,number_outpatient,number_inpatient
34,time_in_hospital,change
35,num_lab_procedures,insulin
36,a1cresult,insulin
37,time_in_hospital,insulin
38,number_emergency,readmitted
39,number_inpatient,number_diagnoses
40,number_outpatient,number_emergency
41,diag_3,number_diagnoses
42,number_diagnoses,insulin
43,number_outpatient,number_diagnoses
44,number_diagnoses,readmitted
45,a1cresult,change
46,metformin,rosiglitazone
47,metformin,glipizide
48,a1cresult,diabetesmed
49,diag_2,diag_3
50,diag_2,number_diagnoses
51,diag_1,diag_3
52,glyburide_metformin,glipizide_metformin
53,age,glyburide
54,num_lab_procedures,change
55,num_medications,metformin
56,num_medications,number_inpatient
57,repaglinide,change
58,number_outpatient,readmitted
59,repaglinide,diabetesmed
60,num_lab_procedures,num_procedures
61,number_emergency,number_diagnoses
62,num_procedures,number_diagnoses
63,num_medications,pioglitazone
64,time_in_hospital,a1cresult
65,metformin,pioglitazone
66,a1cresult,metformin
67,time_in_hospital,diag_1
68,num_medications,glipizide
69,number_inpatient,insulin
70,time_in_hospital,diabetesmed
71,time_in_hospital,diag_2
72,time_in_hospital,number_inpatient
73,time_in_hospital,readmitted
74,acarbose,change
75,num_medications,glimepiride
76,num_medications,readmitted
77,gender,num_procedures
78,number_outpatient,max_glu_serum
79,num_medications,rosiglitazone
80,nateglinide,change
81,num_lab_procedures,readmitted
82,age,glipizide
83,number_emergency,insulin
84,diabetesmed,readmitted
85,diag_1,metformin
86,time_in_hospital,repaglinide
87,nateglinide,diabetesmed
88,number_diagnoses,change
89,num_medications,number_outpatient
90,age,repaglinide
91,glyburide_metformin,diabetesmed
92,time_in_hospital,diag_3
93,num_lab_procedures,number_inpatient
94,pioglitazone,glyburide_metformin
95,time_in_hospital,max_glu_serum
96,race,insulin
97,acarbose,miglitol
98,metformin,glimepiride
99,num_medications,glyburide
100,number_diagnoses,repaglinide
101,glimepiride,pioglitazone
102,glipizide,pioglitazone
103,insulin,readmitted
104,num_medications,a1cresult
105,num_lab_procedures,diag_3
106,glyburide_metformin,change
107,glipizide,rosiglitazone
108,age,glimepiride
109,diag_3,insulin
110,pioglitazone,metformin_pioglitazone
111,number_emergency,diag_2
112,gender,glyburide
113,race,a1cresult
114,number_emergency,change
115,glipizide,acarbose
116,num_lab_procedures,diabetesmed
117,number_outpatient,diag_2
118,number_outpatient,change
119,age,nateglinide
120,glimepiride,rosiglitazone
121,acarbose,diabetesmed
122,glyburide,rosiglitazone
123,time_in_hospital,glyburide
124,number_emergency,diabetesmed
125,number_emergency,diag_3
126,change,readmitted
127,age,number_outpatient
128,age,num_medications
129,a1cresult,glimepiride
130,gender,a1cresult
131,nateglinide,pioglitazone
132,repaglinide,readmitted
133,metformin,nateglinide
134,number_diagnoses,diabetesmed
135,num_procedures,insulin
136,age,readmitted
137,number_emergency,max_glu_serum
138,pioglitazone,acarbose
139,number_inpatient,max_glu_serum
140,num_lab_procedures,repaglinide
141,diag_3,a1cresult
142,gender,glipizide
143,age,num_lab_procedures
144,number_diagnoses,nateglinide
145,time_in_hospital,troglitazone
146,age,diabetesmed
147,gender,diag_2
148,gender,time_in_hospital
149,metformin,readmitted
150,number_diagnoses,chlorpropamide
151,repaglinide,glipizide
152,glipizide,glyburide_metformin
153,repaglinide,glyburide
154,number_diagnoses,glyburide
155,number_inpatient,glipizide
156,glipizide,insulin
157,metformin,glyburide_metformin
158,diag_3,glyburide
159,max_glu_serum,glimepiride
160,gender,num_medications
161,max_glu_serum,metformin
162,age,num_procedures
163,number_emergency,glyburide
164,race,gender
165,num_procedures,number_outpatient
166,race,readmitted
167,num_procedures,number_emergency
168,race,glyburide
169,num_procedures,readmitted
170,num_procedures,metformin
171,num_medications,diag_3
172,number_inpatient,glyburide
173,race,number_outpatient
174,diag_1,readmitted
175,age,change
176,number_diagnoses,max_glu_serum
177,num_lab_procedures,metformin
178,gender,diag_1
179,age,number_inpatient
180,diag_1,insulin
181,gender,age
182,num_medications,diag_2
183,num_medications,diag_1
184,race,num_medications
185,num_procedures,diag_3
186,max_glu_serum,a1cresult
187,number_inpatient,metformin
188,number_inpatient,a1cresult
189,num_procedures,max_glu_serum
190,pioglitazone,rosiglitazone
191,glyburide,insulin
192,num_procedures,number_inpatient
193,diag_1,a1cresult
194,age,metformin
195,glimepiride,glyburide
196,glimepiride,glipizide
197,age,insulin
198,num_procedures,diag_2
199,num_lab_procedures,diag_1
200,number_diagnoses,metformin
201,age,diag_2
202,race,number_diagnoses
203,age,diag_3
204,num_procedures,diag_1
205,glipizide,glyburide
206,age,number_emergency
207,age,a1cresult
208,num_lab_procedures,max_glu_serum
209,race,age
