,level_0,level_1
0,number_emergency,number_inpatient
1,num_lab_procedures,a1cresult
2,number_inpatient,readmitted
3,age,number_diagnoses
4,diabetesmed,insulin
5,num_lab_procedures,time_in_hospital
6,time_in_hospital,num_medications
7,metformin,change
8,num_lab_procedures,num_medications
9,metformin,diabetesmed
10,number_diagnoses,num_medications
11,num_procedures,num_medications
12,diabetesmed,change
13,insulin,change
14,num_lab_procedures,number_diagnoses
15,metformin,glyburide
16,number_diagnoses,time_in_hospital
17,diag_1,diag_2
18,glipizide,diabetesmed
19,glyburide,diabetesmed
20,pioglitazone,change
21,number_diagnoses,readmitted
22,number_outpatient,number_inpatient
23,diag_2,diag_3
24,number_emergency,readmitted
25,rosiglitazone,change
26,number_inpatient,number_diagnoses
27,glipizide,change
28,number_outpatient,readmitted
29,pioglitazone,diabetesmed
30,glyburide,change
31,age,glyburide
32,metformin,rosiglitazone
33,number_outpatient,number_diagnoses
34,rosiglitazone,diabetesmed
35,num_medications,insulin
36,diag_3,number_diagnoses
37,num_medications,change
38,diag_2,number_diagnoses
39,time_in_hospital,num_procedures
40,number_outpatient,number_emergency
41,glimepiride,diabetesmed
42,glimepiride,change
43,metformin,glipizide
44,diabetesmed,num_medications
45,glyburide_metformin,glipizide_metformin
46,age,time_in_hospital
47,diag_1,diag_3
48,a1cresult,insulin
49,a1cresult,metformin
50,num_lab_procedures,insulin
51,number_diagnoses,insulin
52,a1cresult,change
53,number_emergency,number_diagnoses
54,age,repaglinide
55,glipizide,pioglitazone
56,age,glipizide
57,a1cresult,time_in_hospital
58,number_inpatient,time_in_hospital
59,metformin,glimepiride
60,diag_1,metformin
61,number_inpatient,insulin
62,metformin,pioglitazone
63,gender,num_procedures
64,pioglitazone,glyburide_metformin
65,a1cresult,diabetesmed
66,pioglitazone,num_medications
67,metformin,num_medications
68,race,a1cresult
69,number_outpatient,max_glu_serum
70,glyburide,rosiglitazone
71,readmitted,diabetesmed
72,number_diagnoses,num_procedures
73,repaglinide,diabetesmed
74,diag_3,a1cresult
75,time_in_hospital,insulin
76,glipizide,rosiglitazone
77,diag_1,time_in_hospital
78,time_in_hospital,change
79,gender,glyburide
80,num_lab_procedures,diag_3
81,number_inpatient,num_medications
82,repaglinide,change
83,num_lab_procedures,num_procedures
84,number_emergency,insulin
85,readmitted,time_in_hospital
86,race,num_lab_procedures
87,glimepiride,troglitazone
88,rosiglitazone,num_medications
89,race,number_emergency
90,readmitted,num_medications
91,glimepiride,rosiglitazone
92,number_emergency,diag_2
93,diag_2,time_in_hospital
94,number_emergency,diag_3
95,readmitted,insulin
96,num_lab_procedures,change
97,number_inpatient,diag_3
98,num_lab_procedures,number_inpatient
99,rosiglitazone,troglitazone
100,a1cresult,glimepiride
101,num_lab_procedures,readmitted
102,number_diagnoses,repaglinide
103,glyburide_metformin,diabetesmed
104,nateglinide,change
105,nateglinide,diabetesmed
106,age,max_glu_serum
107,diag_1,nateglinide
108,repaglinide,miglitol
109,max_glu_serum,readmitted
110,glipizide,num_medications
111,glimepiride,acarbose
112,glyburide,pioglitazone
113,number_diagnoses,change
114,glimepiride,num_medications
115,number_outpatient,num_medications
116,diag_3,time_in_hospital
117,glimepiride,pioglitazone
118,age,glimepiride
119,acarbose,change
120,time_in_hospital,diabetesmed
121,number_inpatient,diag_2
122,a1cresult,num_medications
123,readmitted,change
124,nateglinide,pioglitazone
125,nateglinide,acarbose
126,diag_1,rosiglitazone
127,diag_3,max_glu_serum
128,number_outpatient,diag_2
129,number_emergency,max_glu_serum
130,nateglinide,rosiglitazone
131,age,num_lab_procedures
132,diag_3,insulin
133,max_glu_serum,chlorpropamide
134,number_outpatient,diag_3
135,number_outpatient,diag_1
136,age,chlorpropamide
137,number_emergency,glyburide_metformin
138,num_lab_procedures,diag_2
139,diag_2,metformin
140,age,tolbutamide
141,age,readmitted
142,gender,a1cresult
143,repaglinide,time_in_hospital
144,metformin,acarbose
145,number_diagnoses,diabetesmed
146,acetohexamide,num_medications
147,glipizide,acarbose
148,glimepiride,miglitol
149,gender,rosiglitazone
150,acarbose,diabetesmed
151,nateglinide,glimepiride
152,race,diag_2
153,number_emergency,diabetesmed
154,age,pioglitazone
155,number_emergency,change
156,gender,acarbose
157,number_inpatient,max_glu_serum
158,race,acarbose
159,a1cresult,acarbose
160,gender,glipizide
161,glyburide,num_medications
162,rosiglitazone,miglitol
163,nateglinide,readmitted
164,race,insulin
165,a1cresult,repaglinide
166,repaglinide,rosiglitazone
167,number_outpatient,nateglinide
168,number_diagnoses,acarbose
169,gender,change
170,num_lab_procedures,diabetesmed
171,repaglinide,num_medications
172,age,num_medications
173,glipizide,time_in_hospital
174,num_lab_procedures,repaglinide
175,number_inpatient,change
176,pioglitazone,readmitted
177,max_glu_serum,tolazamide
178,number_outpatient,acarbose
179,race,diag_3
180,number_outpatient,insulin
181,diag_2,change
182,diag_1,pioglitazone
183,number_emergency,num_medications
184,glipizide_metformin,readmitted
185,diag_3,change
186,glipizide,readmitted
187,gender,pioglitazone
188,glyburide,time_in_hospital
189,glyburide_metformin,change
190,age,rosiglitazone
191,rosiglitazone,acarbose
192,number_inpatient,repaglinide
193,diag_2,chlorpropamide
194,repaglinide,readmitted
195,gender,num_lab_procedures
196,repaglinide,pioglitazone
197,glyburide_metformin,readmitted
198,a1cresult,miglitol
199,glimepiride,readmitted
200,num_procedures,insulin
201,glyburide,glipizide_metformin
202,number_diagnoses,nateglinide
203,a1cresult,nateglinide
204,num_lab_procedures,tolazamide
205,num_lab_procedures,troglitazone
206,gender,diabetesmed
207,number_outpatient,pioglitazone
208,number_outpatient,num_procedures
209,tolbutamide,readmitted
210,diag_1,number_diagnoses
211,tolazamide,readmitted
212,number_diagnoses,glyburide_metformin
213,repaglinide,glyburide_metformin
214,diag_1,change
215,number_diagnoses,tolazamide
216,chlorpropamide,glipizide
217,num_lab_procedures,glyburide
218,nateglinide,glipizide
219,num_lab_procedures,number_outpatient
220,diag_1,glyburide
221,max_glu_serum,pioglitazone
222,number_emergency,rosiglitazone
223,age,diag_1
224,num_lab_procedures,miglitol
225,number_inpatient,chlorpropamide
226,diag_3,pioglitazone
227,max_glu_serum,rosiglitazone
228,age,diabetesmed
229,metformin,insulin
230,number_outpatient,glyburide_metformin
231,number_inpatient,glimepiride
232,race,max_glu_serum
233,metformin,chlorpropamide
234,number_outpatient,metformin
235,race,glipizide
236,metformin,num_procedures
237,race,metformin
238,max_glu_serum,repaglinide
239,gender,repaglinide
240,number_diagnoses,rosiglitazone
241,gender,glimepiride
242,number_emergency,num_procedures
243,diag_3,glipizide
244,diag_2,glimepiride
245,diag_1,diabetesmed
246,gender,number_inpatient
247,tolazamide,insulin
248,diag_2,readmitted
249,glimepiride,glyburide_metformin
250,gender,nateglinide
251,chlorpropamide,insulin
252,nateglinide,glyburide
253,max_glu_serum,glyburide_metformin
254,max_glu_serum,nateglinide
255,gender,number_emergency
256,num_lab_procedures,pioglitazone
257,diag_3,num_medications
258,diag_2,tolazamide
259,gender,time_in_hospital
260,num_lab_procedures,rosiglitazone
261,diag_2,repaglinide
262,repaglinide,glipizide
263,max_glu_serum,glimepiride
264,glipizide,insulin
265,num_lab_procedures,glyburide_metformin
266,race,glyburide
267,age,num_procedures
268,race,rosiglitazone
269,gender,diag_2
270,gender,num_medications
271,diag_3,chlorpropamide
272,metformin,glyburide_metformin
273,diag_1,max_glu_serum
274,max_glu_serum,metformin
275,num_lab_procedures,nateglinide
276,metformin,readmitted
277,diag_2,glyburide
278,diag_2,glipizide
279,readmitted,num_procedures
280,race,readmitted
281,number_emergency,glyburide
282,repaglinide,glyburide
283,age,change
284,number_outpatient,a1cresult
285,glipizide,glyburide_metformin
286,diag_1,repaglinide
287,diag_1,readmitted
288,gender,readmitted
289,diag_3,glyburide
290,diag_1,insulin
291,number_inpatient,glipizide
292,race,gender
293,number_inpatient,num_procedures
294,race,num_medications
295,diag_2,num_medications
296,number_inpatient,pioglitazone
297,diag_1,num_medications
298,number_inpatient,rosiglitazone
299,number_diagnoses,glyburide
300,gender,diag_1
301,race,number_outpatient
302,number_diagnoses,max_glu_serum
303,diag_3,num_procedures
304,number_inpatient,glyburide
305,age,number_inpatient
306,max_glu_serum,num_procedures
307,num_lab_procedures,metformin
308,age,insulin
309,glyburide,insulin
310,diag_2,num_procedures
311,gender,age
312,max_glu_serum,a1cresult
313,age,diag_2
314,diag_1,num_procedures
315,pioglitazone,rosiglitazone
316,number_inpatient,a1cresult
317,glimepiride,glyburide
318,glimepiride,glipizide
