,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,num_lab_procedures,a1cresult
10,num_medications,number_diagnoses
11,num_medications,change
12,number_emergency,number_inpatient
13,time_in_hospital,number_diagnoses
14,number_inpatient,readmitted
15,age,number_diagnoses
16,glipizide,diabetesmed
17,num_medications,insulin
18,pioglitazone,change
19,rosiglitazone,change
20,glipizide,change
21,num_medications,diabetesmed
22,time_in_hospital,num_procedures
23,glyburide,change
24,glyburide,diabetesmed
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,metformin,glyburide
28,rosiglitazone,diabetesmed
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,insulin
33,number_diagnoses,readmitted
34,number_outpatient,number_inpatient
35,time_in_hospital,change
36,age,time_in_hospital
37,a1cresult,change
38,number_inpatient,number_diagnoses
39,number_outpatient,number_emergency
40,number_outpatient,number_diagnoses
41,a1cresult,insulin
42,number_emergency,readmitted
43,metformin,rosiglitazone
44,num_lab_procedures,insulin
45,number_diagnoses,insulin
46,metformin,glipizide
47,time_in_hospital,number_inpatient
48,diag_3,number_diagnoses
49,a1cresult,diabetesmed
50,diag_2,diag_3
51,number_outpatient,readmitted
52,diag_2,number_diagnoses
53,repaglinide,change
54,num_medications,pioglitazone
55,time_in_hospital,diag_1
56,gender,num_procedures
57,diag_1,diag_3
58,age,glyburide
59,repaglinide,diabetesmed
60,time_in_hospital,a1cresult
61,num_procedures,number_diagnoses
62,num_medications,metformin
63,num_medications,number_inpatient
64,time_in_hospital,diabetesmed
65,metformin,pioglitazone
66,number_inpatient,insulin
67,num_medications,rosiglitazone
68,num_lab_procedures,change
69,number_diagnoses,change
70,glipizide,pioglitazone
71,num_medications,glipizide
72,nateglinide,change
73,time_in_hospital,diag_2
74,diabetesmed,readmitted
75,number_outpatient,max_glu_serum
76,a1cresult,metformin
77,acarbose,change
78,time_in_hospital,diag_3
79,number_emergency,number_diagnoses
80,nateglinide,diabetesmed
81,glyburide_metformin,diabetesmed
82,glimepiride,pioglitazone
83,change,readmitted
84,number_emergency,insulin
85,diag_1,metformin
86,time_in_hospital,readmitted
87,num_medications,number_outpatient
88,age,glipizide
89,age,repaglinide
90,number_emergency,change
91,num_medications,readmitted
92,insulin,readmitted
93,num_lab_procedures,num_procedures
94,glyburide,rosiglitazone
95,glyburide_metformin,change
96,diag_3,insulin
97,number_diagnoses,repaglinide
98,num_medications,glyburide
99,race,a1cresult
100,num_lab_procedures,readmitted
101,time_in_hospital,repaglinide
102,num_medications,glimepiride
103,gender,glipizide
104,gender,glyburide
105,acarbose,miglitol
106,a1cresult,repaglinide
107,metformin,glimepiride
108,glipizide,rosiglitazone
109,number_emergency,max_glu_serum
110,num_lab_procedures,number_inpatient
111,age,glimepiride
112,num_lab_procedures,diabetesmed
113,nateglinide,pioglitazone
114,age,num_medications
115,acarbose,diabetesmed
116,num_lab_procedures,diag_3
117,glimepiride,rosiglitazone
118,number_diagnoses,diabetesmed
119,number_emergency,diag_3
120,number_emergency,glyburide_metformin
121,num_procedures,insulin
122,num_procedures,chlorpropamide
123,pioglitazone,glyburide_metformin
124,number_emergency,diag_2
125,race,insulin
126,glimepiride,acarbose
127,age,max_glu_serum
128,num_procedures,rosiglitazone
129,num_medications,repaglinide
