,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,num_procedures,num_medications
3,change,diabetesmed
4,insulin,change
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,metformin,change
8,num_medications,number_diagnoses
9,number_emergency,number_inpatient
10,metformin,diabetesmed
11,num_lab_procedures,a1cresult
12,time_in_hospital,number_diagnoses
13,num_medications,insulin
14,num_medications,change
15,age,number_diagnoses
16,time_in_hospital,num_procedures
17,glipizide,diabetesmed
18,num_medications,diabetesmed
19,glyburide,diabetesmed
20,number_inpatient,readmitted
21,pioglitazone,change
22,rosiglitazone,change
23,num_lab_procedures,number_diagnoses
24,glipizide,change
25,pioglitazone,diabetesmed
26,glyburide,change
27,rosiglitazone,diabetesmed
28,diag_1,diag_2
29,metformin,glyburide
30,glimepiride,diabetesmed
31,glimepiride,change
32,age,time_in_hospital
33,time_in_hospital,insulin
34,num_lab_procedures,insulin
35,a1cresult,insulin
36,time_in_hospital,change
37,number_diagnoses,insulin
38,number_emergency,readmitted
39,diag_2,diag_3
40,number_outpatient,number_emergency
41,a1cresult,change
42,number_inpatient,number_diagnoses
43,number_outpatient,number_diagnoses
44,number_diagnoses,readmitted
45,number_outpatient,number_inpatient
46,age,glyburide
47,metformin,rosiglitazone
48,number_outpatient,readmitted
49,diag_3,number_diagnoses
50,time_in_hospital,a1cresult
51,number_inpatient,insulin
52,diag_2,number_diagnoses
53,time_in_hospital,number_inpatient
54,num_medications,pioglitazone
55,glyburide_metformin,glipizide_metformin
56,repaglinide,diabetesmed
57,num_medications,metformin
58,num_procedures,number_diagnoses
59,a1cresult,diabetesmed
60,a1cresult,metformin
61,time_in_hospital,diabetesmed
62,diag_1,diag_3
63,metformin,glipizide
64,time_in_hospital,diag_1
65,diabetesmed,readmitted
66,repaglinide,change
67,num_lab_procedures,num_procedures
68,number_emergency,insulin
69,age,repaglinide
70,number_emergency,number_diagnoses
71,num_medications,rosiglitazone
72,num_medications,number_inpatient
73,num_lab_procedures,change
74,time_in_hospital,readmitted
75,gender,num_procedures
76,time_in_hospital,diag_2
77,age,glipizide
78,glipizide,pioglitazone
79,diag_1,metformin
80,metformin,pioglitazone
81,glyburide_metformin,diabetesmed
82,insulin,readmitted
83,nateglinide,change
84,nateglinide,diabetesmed
85,num_medications,glipizide
86,pioglitazone,glyburide_metformin
87,glyburide,rosiglitazone
88,metformin,glimepiride
89,number_outpatient,max_glu_serum
90,num_medications,readmitted
91,num_medications,glimepiride
92,gender,glyburide
93,glimepiride,troglitazone
94,acarbose,change
95,number_diagnoses,change
96,num_lab_procedures,diag_3
97,diag_3,a1cresult
98,race,a1cresult
99,num_medications,number_outpatient
100,num_medications,a1cresult
101,race,num_lab_procedures
102,rosiglitazone,troglitazone
103,repaglinide,miglitol
104,time_in_hospital,diag_3
105,glipizide,rosiglitazone
106,diag_3,insulin
107,number_diagnoses,repaglinide
108,a1cresult,glimepiride
109,race,number_emergency
110,time_in_hospital,repaglinide
111,number_diagnoses,diabetesmed
112,age,max_glu_serum
113,change,readmitted
114,num_lab_procedures,number_inpatient
115,num_medications,acetohexamide
116,number_emergency,diag_3
117,glimepiride,rosiglitazone
118,number_inpatient,diag_3
119,glimepiride,acarbose
120,acarbose,diabetesmed
121,number_emergency,diabetesmed
122,num_procedures,insulin
123,number_emergency,change
124,glimepiride,pioglitazone
125,num_procedures,metformin
126,gender,time_in_hospital
127,tolazamide,insulin
128,repaglinide,glyburide
129,num_lab_procedures,nateglinide
130,chlorpropamide,insulin
131,diag_1,repaglinide
132,diag_2,glyburide
133,number_inpatient,glipizide
134,diag_2,glipizide
135,num_medications,diag_3
136,glipizide,glyburide_metformin
137,num_procedures,readmitted
138,number_outpatient,a1cresult
139,diag_3,glyburide
140,glipizide,insulin
141,number_inpatient,rosiglitazone
142,age,num_procedures
143,number_diagnoses,max_glu_serum
144,number_inpatient,pioglitazone
145,gender,num_medications
146,race,number_outpatient
147,number_diagnoses,glyburide
148,number_inpatient,glyburide
149,age,number_inpatient
150,age,change
151,num_lab_procedures,metformin
152,gender,age
153,num_medications,diag_1
154,diag_1,insulin
155,max_glu_serum,a1cresult
156,number_inpatient,a1cresult
157,num_medications,diag_2
158,race,num_medications
159,age,diag_2
160,num_procedures,number_inpatient
161,pioglitazone,rosiglitazone
162,number_inpatient,metformin
163,diag_1,a1cresult
164,num_procedures,diag_3
165,glimepiride,glyburide
166,glimepiride,glipizide
167,race,number_diagnoses
168,num_procedures,max_glu_serum
169,glyburide,insulin
170,num_lab_procedures,diag_1
171,age,metformin
172,age,insulin
173,age,diag_3
174,number_diagnoses,metformin
175,num_procedures,diag_2
176,num_procedures,diag_1
177,age,number_emergency
178,glipizide,glyburide
179,age,a1cresult
180,race,age
181,num_lab_procedures,max_glu_serum
