,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_lab_procedures,num_medications
8,num_lab_procedures,a1cresult
9,metformin,diabetesmed
10,number_emergency,number_inpatient
11,num_medications,number_diagnoses
12,num_medications,change
13,time_in_hospital,number_diagnoses
14,num_medications,insulin
15,age,number_diagnoses
16,time_in_hospital,num_procedures
17,glipizide,diabetesmed
18,rosiglitazone,change
19,number_inpatient,readmitted
20,num_medications,diabetesmed
21,glyburide,diabetesmed
22,glipizide,change
23,pioglitazone,change
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,glimepiride,change
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,insulin
33,number_outpatient,number_inpatient
34,metformin,rosiglitazone
35,number_inpatient,number_diagnoses
36,time_in_hospital,change
37,age,time_in_hospital
38,diag_2,diag_3
39,number_emergency,readmitted
40,a1cresult,insulin
41,number_outpatient,number_emergency
42,num_lab_procedures,insulin
43,number_diagnoses,readmitted
44,diag_3,number_diagnoses
45,number_outpatient,number_diagnoses
46,a1cresult,change
47,number_diagnoses,insulin
48,diag_2,number_diagnoses
49,a1cresult,diabetesmed
50,metformin,glipizide
51,repaglinide,change
52,number_outpatient,readmitted
53,age,glyburide
54,time_in_hospital,number_inpatient
55,num_medications,metformin
56,repaglinide,diabetesmed
57,diag_1,diag_3
58,num_medications,pioglitazone
59,time_in_hospital,a1cresult
60,num_lab_procedures,num_procedures
61,time_in_hospital,diabetesmed
62,num_procedures,number_diagnoses
63,num_medications,number_inpatient
64,number_inpatient,insulin
65,gender,num_procedures
66,time_in_hospital,diag_1
67,number_emergency,number_diagnoses
68,num_medications,glipizide
69,num_medications,rosiglitazone
70,diabetesmed,readmitted
71,metformin,pioglitazone
72,age,repaglinide
73,diag_1,metformin
74,num_lab_procedures,change
75,nateglinide,change
76,glipizide,pioglitazone
77,glimepiride,rosiglitazone
78,metformin,glimepiride
79,a1cresult,metformin
80,number_emergency,insulin
81,number_outpatient,max_glu_serum
82,time_in_hospital,readmitted
83,number_diagnoses,change
84,nateglinide,diabetesmed
85,age,glipizide
86,num_medications,glimepiride
87,time_in_hospital,diag_2
88,glipizide,rosiglitazone
89,glyburide_metformin,diabetesmed
90,num_medications,number_outpatient
91,acarbose,change
92,num_lab_procedures,number_inpatient
93,time_in_hospital,diag_3
94,change,readmitted
95,race,a1cresult
96,number_emergency,change
97,glyburide,rosiglitazone
98,glimepiride,pioglitazone
99,insulin,readmitted
100,diag_3,insulin
101,glyburide_metformin,change
102,number_emergency,max_glu_serum
103,time_in_hospital,repaglinide
104,number_emergency,diag_3
105,number_diagnoses,repaglinide
106,num_medications,readmitted
107,race,insulin
108,num_lab_procedures,readmitted
109,num_medications,glyburide
110,num_lab_procedures,diag_3
111,number_inpatient,max_glu_serum
112,num_medications,a1cresult
113,number_emergency,diag_2
114,pioglitazone,glyburide_metformin
115,age,glimepiride
116,acarbose,diabetesmed
117,num_lab_procedures,diabetesmed
118,repaglinide,miglitol
119,number_diagnoses,diabetesmed
120,number_emergency,diabetesmed
121,a1cresult,glimepiride
122,glyburide,pioglitazone
123,gender,glyburide
124,nateglinide,pioglitazone
125,number_outpatient,diag_2
126,gender,glipizide
127,number_inpatient,diabetesmed
128,repaglinide,pioglitazone
129,glyburide_metformin,glipizide_metformin
130,gender,a1cresult
131,time_in_hospital,max_glu_serum
132,diag_3,a1cresult
133,age,num_lab_procedures
134,num_medications,repaglinide
135,a1cresult,glipizide
136,num_medications,nateglinide
137,time_in_hospital,glyburide
138,a1cresult,repaglinide
139,number_inpatient,change
140,race,number_emergency
141,age,number_outpatient
142,age,num_medications
143,age,readmitted
144,number_inpatient,diag_3
145,age,max_glu_serum
146,repaglinide,readmitted
147,glipizide,acarbose
148,number_outpatient,diag_1
149,num_medications,acarbose
150,num_procedures,insulin
151,diag_2,insulin
152,glipizide,readmitted
153,gender,acarbose
154,time_in_hospital,acetohexamide
155,number_diagnoses,nateglinide
156,num_procedures,glimepiride
157,a1cresult,rosiglitazone
158,time_in_hospital,glimepiride
159,diag_2,metformin
160,acarbose,miglitol
161,number_inpatient,diag_2
162,number_outpatient,change
163,time_in_hospital,glipizide
164,glimepiride,acarbose
165,race,change
166,gender,diabetesmed
167,age,chlorpropamide
168,number_outpatient,acarbose
169,gender,rosiglitazone
170,chlorpropamide,diabetesmed
171,glimepiride,insulin
172,age,nateglinide
173,number_diagnoses,glimepiride
174,nateglinide,glipizide
175,diag_2,glipizide
176,max_glu_serum,nateglinide
177,diag_3,chlorpropamide
178,race,rosiglitazone
179,number_inpatient,glimepiride
180,chlorpropamide,insulin
181,diag_1,glyburide
182,race,glyburide
183,max_glu_serum,glyburide_metformin
184,diag_2,glimepiride
185,repaglinide,glipizide
186,number_inpatient,rosiglitazone
187,diag_3,glipizide
188,metformin,insulin
189,number_outpatient,a1cresult
190,max_glu_serum,metformin
191,race,readmitted
192,metformin,readmitted
193,nateglinide,glyburide
194,race,max_glu_serum
195,gender,num_medications
196,number_inpatient,glipizide
197,number_inpatient,pioglitazone
198,race,num_procedures
199,repaglinide,glyburide
200,metformin,glyburide_metformin
201,glipizide,insulin
202,gender,time_in_hospital
203,age,diabetesmed
204,diag_1,change
205,max_glu_serum,glimepiride
206,glipizide,glyburide_metformin
207,num_procedures,number_outpatient
208,race,gender
209,diag_2,glyburide
210,diag_1,diabetesmed
211,number_emergency,glyburide
212,diag_3,glyburide
213,number_diagnoses,glyburide
214,diag_1,readmitted
215,num_medications,diag_3
216,number_inpatient,glyburide
217,num_procedures,readmitted
218,num_procedures,metformin
219,age,change
220,num_procedures,number_emergency
221,race,number_outpatient
222,num_lab_procedures,metformin
223,age,num_procedures
224,number_diagnoses,max_glu_serum
225,gender,diag_1
226,diag_1,insulin
227,age,number_inpatient
228,gender,age
229,number_inpatient,a1cresult
230,max_glu_serum,a1cresult
231,num_medications,diag_1
232,race,num_medications
233,num_medications,diag_2
234,num_procedures,diag_3
235,pioglitazone,rosiglitazone
236,age,diag_2
237,glimepiride,glyburide
238,glyburide,insulin
239,diag_1,a1cresult
240,age,insulin
241,number_inpatient,metformin
242,age,metformin
243,num_lab_procedures,diag_1
244,glimepiride,glipizide
245,num_procedures,max_glu_serum
246,num_procedures,number_inpatient
247,number_diagnoses,metformin
248,race,number_diagnoses
249,age,diag_3
250,num_procedures,diag_2
251,num_procedures,diag_1
252,age,number_emergency
253,glipizide,glyburide
254,age,a1cresult
255,num_lab_procedures,max_glu_serum
256,race,age
