,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,num_lab_procedures,a1cresult
10,number_emergency,number_inpatient
11,num_medications,number_diagnoses
12,num_medications,change
13,time_in_hospital,number_diagnoses
14,age,number_diagnoses
15,glipizide,diabetesmed
16,num_medications,insulin
17,number_inpatient,readmitted
18,time_in_hospital,num_procedures
19,glipizide,change
20,num_medications,diabetesmed
21,pioglitazone,change
22,rosiglitazone,change
23,glyburide,diabetesmed
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,insulin
33,number_outpatient,number_inpatient
34,time_in_hospital,change
35,number_diagnoses,readmitted
36,number_inpatient,number_diagnoses
37,a1cresult,change
38,a1cresult,insulin
39,age,time_in_hospital
40,number_emergency,readmitted
41,number_outpatient,number_emergency
42,number_diagnoses,insulin
43,number_outpatient,number_diagnoses
44,metformin,rosiglitazone
45,diag_2,diag_3
46,num_lab_procedures,insulin
47,diag_3,number_diagnoses
48,diag_2,number_diagnoses
49,metformin,glipizide
50,a1cresult,diabetesmed
51,time_in_hospital,number_inpatient
52,age,glyburide
53,number_outpatient,readmitted
54,repaglinide,change
55,num_medications,pioglitazone
56,repaglinide,diabetesmed
57,num_medications,metformin
58,diag_1,diag_3
59,time_in_hospital,diag_1
60,time_in_hospital,a1cresult
61,num_medications,number_inpatient
62,time_in_hospital,diabetesmed
63,number_inpatient,insulin
64,num_lab_procedures,num_procedures
65,metformin,pioglitazone
66,diabetesmed,readmitted
67,num_procedures,number_diagnoses
68,num_lab_procedures,change
69,gender,num_procedures
70,num_medications,glipizide
71,num_medications,rosiglitazone
72,number_emergency,number_diagnoses
73,diag_1,metformin
74,number_emergency,insulin
75,a1cresult,metformin
76,time_in_hospital,diag_2
77,number_outpatient,max_glu_serum
78,glimepiride,pioglitazone
79,number_diagnoses,change
80,nateglinide,change
81,age,repaglinide
82,time_in_hospital,diag_3
83,time_in_hospital,readmitted
84,age,glipizide
85,glyburide_metformin,diabetesmed
86,nateglinide,diabetesmed
87,glipizide,pioglitazone
88,glyburide_metformin,glipizide_metformin
89,glimepiride,rosiglitazone
90,num_medications,number_outpatient
91,glyburide_metformin,change
92,metformin,glimepiride
93,num_medications,readmitted
94,number_diagnoses,repaglinide
95,acarbose,change
96,num_medications,glimepiride
97,num_lab_procedures,diag_3
98,insulin,readmitted
99,number_emergency,change
100,diag_3,insulin
101,glipizide,rosiglitazone
102,time_in_hospital,repaglinide
103,change,readmitted
104,num_medications,glyburide
105,num_lab_procedures,number_inpatient
106,glyburide,rosiglitazone
107,race,insulin
108,race,a1cresult
109,gender,glyburide
110,age,glimepiride
111,number_inpatient,max_glu_serum
112,time_in_hospital,max_glu_serum
113,number_emergency,max_glu_serum
114,number_emergency,diag_3
115,number_emergency,diag_2
116,number_diagnoses,diabetesmed
117,num_lab_procedures,readmitted
118,acarbose,diabetesmed
119,glipizide,acarbose
120,num_medications,repaglinide
121,number_emergency,diabetesmed
122,nateglinide,pioglitazone
123,num_medications,nateglinide
124,number_outpatient,diag_2
125,a1cresult,repaglinide
126,pioglitazone,glyburide_metformin
127,number_outpatient,change
128,number_inpatient,diabetesmed
129,glyburide,pioglitazone
130,age,readmitted
131,num_lab_procedures,diabetesmed
132,glimepiride,acarbose
133,num_medications,a1cresult
134,gender,glipizide
135,diag_3,a1cresult
136,time_in_hospital,glyburide
137,num_medications,acarbose
138,number_inpatient,diag_3
139,repaglinide,readmitted
140,a1cresult,glipizide
141,age,num_medications
142,a1cresult,glimepiride
143,number_outpatient,diag_1
144,age,number_outpatient
145,age,max_glu_serum
146,num_procedures,insulin
147,glimepiride,miglitol
148,repaglinide,pioglitazone
149,race,number_emergency
150,number_inpatient,diag_2
151,number_outpatient,diabetesmed
152,race,num_lab_procedures
153,number_inpatient,change
154,max_glu_serum,readmitted
155,age,num_lab_procedures
156,age,chlorpropamide
157,num_procedures,rosiglitazone
158,metformin,nateglinide
159,number_outpatient,insulin
160,diag_2,metformin
161,num_lab_procedures,glipizide
162,num_lab_procedures,repaglinide
163,chlorpropamide,diabetesmed
164,age,nateglinide
165,repaglinide,acarbose
166,diag_2,insulin
167,max_glu_serum,change
168,gender,change
169,number_diagnoses,nateglinide
170,gender,a1cresult
171,number_outpatient,diag_3
172,num_procedures,glimepiride
173,diag_3,change
174,acarbose,miglitol
175,time_in_hospital,glimepiride
176,num_procedures,pioglitazone
177,num_medications,number_emergency
178,gender,diabetesmed
179,age,tolbutamide
180,num_medications,glyburide_metformin
181,time_in_hospital,glipizide
182,nateglinide,rosiglitazone
183,diag_1,glyburide_metformin
184,gender,rosiglitazone
185,num_lab_procedures,diag_2
186,miglitol,change
187,race,glimepiride
188,race,pioglitazone
189,glyburide,glyburide_metformin
190,diag_2,glipizide
191,repaglinide,glipizide
192,diag_3,chlorpropamide
193,race,num_procedures
194,race,diag_1
195,diag_1,glimepiride
196,number_diagnoses,glipizide
197,max_glu_serum,repaglinide
198,gender,readmitted
199,age,diag_1
200,diag_1,glyburide
201,number_diagnoses,rosiglitazone
202,gender,number_inpatient
203,chlorpropamide,insulin
204,max_glu_serum,glyburide_metformin
205,gender,number_emergency
206,max_glu_serum,nateglinide
207,number_inpatient,rosiglitazone
208,race,max_glu_serum
209,diag_3,glipizide
210,nateglinide,glyburide
211,metformin,insulin
212,diag_1,change
213,gender,diag_2
214,number_outpatient,a1cresult
215,metformin,glyburide_metformin
216,age,diabetesmed
217,glipizide,insulin
218,race,glyburide
219,gender,num_medications
220,race,readmitted
221,repaglinide,glyburide
222,max_glu_serum,glimepiride
223,race,gender
224,metformin,readmitted
225,max_glu_serum,metformin
226,number_inpatient,pioglitazone
227,glipizide,glyburide_metformin
228,number_inpatient,glipizide
229,number_emergency,glyburide
230,diag_2,glyburide
231,diag_1,diabetesmed
232,gender,time_in_hospital
233,diag_3,glyburide
234,number_diagnoses,glyburide
235,num_procedures,number_outpatient
236,num_medications,diag_3
237,num_procedures,metformin
238,num_procedures,number_emergency
239,race,number_outpatient
240,diag_1,readmitted
241,number_inpatient,glyburide
242,age,change
243,age,num_procedures
244,num_procedures,readmitted
245,diag_1,insulin
246,gender,age
247,num_lab_procedures,metformin
248,age,number_inpatient
249,number_diagnoses,max_glu_serum
250,gender,diag_1
251,max_glu_serum,a1cresult
252,num_medications,diag_1
253,num_medications,diag_2
254,number_inpatient,a1cresult
255,race,num_medications
256,num_procedures,diag_3
257,pioglitazone,rosiglitazone
258,num_procedures,number_inpatient
259,number_inpatient,metformin
260,num_lab_procedures,diag_1
261,glimepiride,glyburide
262,glyburide,insulin
263,age,metformin
264,num_procedures,max_glu_serum
265,age,insulin
266,age,diag_2
267,glimepiride,glipizide
268,number_diagnoses,metformin
269,diag_1,a1cresult
270,race,number_diagnoses
271,num_procedures,diag_2
272,age,diag_3
273,age,number_emergency
274,num_procedures,diag_1
275,glipizide,glyburide
276,age,a1cresult
277,num_lab_procedures,max_glu_serum
278,race,age
