,level_0,level_1
0,diabetesmed,insulin
1,time_in_hospital,num_medications
2,diabetesmed,change
3,insulin,change
4,num_procedures,num_medications
5,num_lab_procedures,time_in_hospital
6,number_emergency,number_inpatient
7,metformin,change
8,num_lab_procedures,a1cresult
9,num_lab_procedures,num_medications
10,metformin,diabetesmed
11,number_inpatient,readmitted
12,number_diagnoses,num_medications
13,age,number_diagnoses
14,number_diagnoses,time_in_hospital
15,num_medications,change
16,glipizide,diabetesmed
17,pioglitazone,change
18,rosiglitazone,change
19,glyburide,diabetesmed
20,glipizide,change
21,num_medications,insulin
22,time_in_hospital,num_procedures
23,num_lab_procedures,number_diagnoses
24,diabetesmed,num_medications
25,glyburide,change
26,metformin,glyburide
27,diag_1,diag_2
28,pioglitazone,diabetesmed
29,rosiglitazone,diabetesmed
30,glimepiride,change
31,glimepiride,diabetesmed
32,number_emergency,readmitted
33,number_inpatient,number_diagnoses
34,number_outpatient,number_inpatient
35,number_diagnoses,readmitted
36,metformin,rosiglitazone
37,number_outpatient,number_emergency
38,number_outpatient,number_diagnoses
39,diag_3,number_diagnoses
40,diag_2,diag_3
41,a1cresult,insulin
42,a1cresult,change
43,age,time_in_hospital
44,number_outpatient,readmitted
45,diag_2,number_diagnoses
46,time_in_hospital,insulin
47,number_diagnoses,insulin
48,metformin,glipizide
49,time_in_hospital,change
50,num_lab_procedures,insulin
51,diag_1,diag_3
52,age,glyburide
53,a1cresult,diabetesmed
54,number_inpatient,time_in_hospital
55,repaglinide,change
56,metformin,num_medications
57,repaglinide,diabetesmed
58,a1cresult,time_in_hospital
59,pioglitazone,num_medications
60,metformin,pioglitazone
61,diag_1,time_in_hospital
62,number_inpatient,num_medications
63,gender,num_procedures
64,readmitted,diabetesmed
65,number_inpatient,insulin
66,number_diagnoses,num_procedures
67,num_lab_procedures,num_procedures
68,a1cresult,metformin
69,number_emergency,number_diagnoses
70,glipizide,num_medications
71,diag_1,metformin
72,num_lab_procedures,change
73,nateglinide,change
74,time_in_hospital,diabetesmed
75,age,glipizide
76,number_outpatient,max_glu_serum
77,rosiglitazone,num_medications
78,glipizide,pioglitazone
79,age,repaglinide
80,glipizide,rosiglitazone
81,diag_2,time_in_hospital
82,glimepiride,pioglitazone
83,number_diagnoses,change
84,number_outpatient,num_medications
85,number_emergency,insulin
86,readmitted,time_in_hospital
87,num_lab_procedures,number_inpatient
88,metformin,glimepiride
89,glyburide_metformin,diabetesmed
90,diag_3,time_in_hospital
91,nateglinide,diabetesmed
92,readmitted,num_medications
93,readmitted,change
94,num_lab_procedures,readmitted
95,number_emergency,max_glu_serum
96,number_diagnoses,repaglinide
97,glimepiride,rosiglitazone
98,age,glimepiride
99,number_inpatient,max_glu_serum
100,glimepiride,num_medications
101,readmitted,insulin
102,acarbose,change
103,glyburide,rosiglitazone
104,gender,glyburide
105,num_lab_procedures,diag_3
106,glyburide_metformin,glipizide_metformin
107,repaglinide,time_in_hospital
108,race,a1cresult
109,number_emergency,diag_2
110,a1cresult,repaglinide
111,number_emergency,diag_3
112,diag_3,insulin
113,glipizide,acarbose
114,glyburide_metformin,change
115,gender,glipizide
116,glyburide,num_medications
117,number_emergency,change
118,num_lab_procedures,diabetesmed
119,max_glu_serum,time_in_hospital
120,number_inpatient,diabetesmed
121,race,insulin
122,number_diagnoses,diabetesmed
123,acarbose,diabetesmed
124,number_emergency,diabetesmed
125,pioglitazone,glyburide_metformin
126,nateglinide,pioglitazone
127,glimepiride,miglitol
128,age,readmitted
129,number_outpatient,change
130,a1cresult,num_medications
131,gender,a1cresult
132,repaglinide,readmitted
133,age,num_lab_procedures
134,glyburide,pioglitazone
135,number_outpatient,diag_2
136,age,max_glu_serum
137,diag_2,metformin
138,diag_3,a1cresult
139,a1cresult,glimepiride
140,metformin,nateglinide
141,glyburide,time_in_hospital
142,pioglitazone,acarbose
143,race,number_emergency
144,glimepiride,acarbose
145,age,number_outpatient
146,repaglinide,pioglitazone
147,number_inpatient,diag_2
148,repaglinide,num_medications
149,age,nateglinide
150,a1cresult,rosiglitazone
151,repaglinide,rosiglitazone
152,age,num_medications
153,glipizide,time_in_hospital
154,repaglinide,miglitol
155,number_outpatient,diabetesmed
156,max_glu_serum,readmitted
157,diag_2,insulin
158,num_procedures,insulin
159,number_inpatient,change
160,a1cresult,glipizide
161,nateglinide,num_medications
162,gender,diabetesmed
163,glipizide,readmitted
164,num_lab_procedures,repaglinide
165,diag_3,max_glu_serum
166,age,tolbutamide
167,number_diagnoses,nateglinide
168,number_inpatient,diag_3
169,number_outpatient,insulin
170,pioglitazone,num_procedures
171,pioglitazone,metformin_pioglitazone
172,gender,rosiglitazone
173,chlorpropamide,diabetesmed
174,number_outpatient,diag_3
175,acarbose,num_medications
176,number_outpatient,diag_1
177,nateglinide,rosiglitazone
178,num_lab_procedures,diag_2
179,acarbose,readmitted
180,acetohexamide,time_in_hospital
181,a1cresult,glyburide
182,metformin,acarbose
183,max_glu_serum,change
184,pioglitazone,readmitted
185,diag_1,pioglitazone
186,num_lab_procedures,glipizide
187,number_emergency,num_medications
188,glyburide,acarbose
189,diag_3,change
190,age,chlorpropamide
191,gender,change
192,rosiglitazone,num_procedures
193,race,num_lab_procedures
194,number_inpatient,repaglinide
195,number_diagnoses,glimepiride
196,number_emergency,repaglinide
197,gender,tolazamide
198,repaglinide,insulin
199,max_glu_serum,glipizide
200,rosiglitazone,readmitted
201,diag_1,glyburide_metformin
202,glimepiride,insulin
203,glimepiride,num_procedures
204,diag_3,chlorpropamide
205,metformin,chlorpropamide
206,glyburide,glyburide_metformin
207,diag_2,readmitted
208,number_diagnoses,glyburide_metformin
209,number_outpatient,glimepiride
210,number_inpatient,glyburide_metformin
211,number_diagnoses,chlorpropamide
212,diag_3,readmitted
213,race,diag_1
214,number_outpatient,metformin
215,number_inpatient,glimepiride
216,gender,diag_3
217,number_outpatient,time_in_hospital
218,number_diagnoses,glipizide
219,number_emergency,rosiglitazone
220,diag_1,glyburide
221,diag_3,pioglitazone
222,race,rosiglitazone
223,diag_2,glimepiride
224,glimepiride,glyburide_metformin
225,repaglinide,glimepiride
226,number_diagnoses,rosiglitazone
227,num_lab_procedures,pioglitazone
228,diag_3,glimepiride
229,metformin,insulin
230,gender,readmitted
231,gender,number_inpatient
232,gender,diag_2
233,max_glu_serum,repaglinide
234,diag_2,glipizide
235,repaglinide,glipizide
236,race,num_procedures
237,diag_1,glimepiride
238,max_glu_serum,nateglinide
239,age,diag_1
240,max_glu_serum,glyburide_metformin
241,chlorpropamide,insulin
242,diag_3,glipizide
243,race,glyburide
244,a1cresult,readmitted
245,race,pioglitazone
246,diag_1,max_glu_serum
247,max_glu_serum,pioglitazone
248,race,glimepiride
249,nateglinide,glipizide
250,nateglinide,glyburide
251,gender,number_emergency
252,gender,num_medications
253,age,diabetesmed
254,number_inpatient,rosiglitazone
255,number_inpatient,glipizide
256,diag_1,change
257,race,max_glu_serum
258,number_outpatient,num_procedures
259,number_outpatient,a1cresult
260,gender,time_in_hospital
261,max_glu_serum,metformin
262,number_inpatient,pioglitazone
263,glipizide,insulin
264,repaglinide,glyburide
265,diag_1,diabetesmed
266,metformin,readmitted
267,diag_2,glyburide
268,race,readmitted
269,metformin,glyburide_metformin
270,glipizide,glyburide_metformin
271,diag_3,glyburide
272,number_diagnoses,glyburide
