,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,num_procedures,num_medications
3,change,diabetesmed
4,insulin,change
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_lab_procedures,num_medications
8,number_emergency,number_inpatient
9,num_lab_procedures,a1cresult
10,num_medications,number_diagnoses
11,metformin,diabetesmed
12,time_in_hospital,number_diagnoses
13,num_medications,change
14,age,number_diagnoses
15,num_medications,insulin
16,time_in_hospital,num_procedures
17,glipizide,diabetesmed
18,num_medications,diabetesmed
19,glyburide,diabetesmed
20,glipizide,change
21,num_lab_procedures,number_diagnoses
22,glyburide,change
23,number_inpatient,readmitted
24,pioglitazone,change
25,metformin,glyburide
26,rosiglitazone,change
27,pioglitazone,diabetesmed
28,rosiglitazone,diabetesmed
29,glimepiride,change
30,glimepiride,diabetesmed
31,diag_1,diag_2
32,number_outpatient,number_inpatient
33,number_diagnoses,insulin
34,a1cresult,change
35,number_inpatient,number_diagnoses
36,num_lab_procedures,insulin
37,time_in_hospital,change
38,number_outpatient,number_diagnoses
39,number_diagnoses,readmitted
40,number_emergency,readmitted
41,diag_2,diag_3
42,number_outpatient,number_emergency
43,metformin,rosiglitazone
44,age,time_in_hospital
45,time_in_hospital,insulin
46,age,glyburide
47,diag_3,number_diagnoses
48,a1cresult,insulin
49,a1cresult,diabetesmed
50,num_medications,glipizide
51,num_medications,metformin
52,time_in_hospital,a1cresult
53,repaglinide,acarbose
54,num_medications,glimepiride
55,gender,num_procedures
56,repaglinide,diabetesmed
57,nateglinide,change
58,time_in_hospital,number_inpatient
59,num_medications,number_inpatient
60,number_inpatient,insulin
61,diag_2,number_diagnoses
62,num_medications,pioglitazone
63,num_lab_procedures,change
64,diag_1,diag_3
65,age,glipizide
66,num_lab_procedures,num_procedures
67,num_medications,rosiglitazone
68,glipizide,acarbose
69,number_diagnoses,repaglinide
70,metformin,pioglitazone
71,diag_1,metformin
72,num_medications,number_outpatient
73,number_outpatient,readmitted
74,time_in_hospital,diag_2
75,change,readmitted
76,age,repaglinide
77,metformin,miglitol
78,age,tolbutamide
79,number_outpatient,max_glu_serum
80,number_diagnoses,diabetesmed
81,metformin,glipizide
82,race,insulin
83,number_emergency,insulin
84,num_procedures,number_diagnoses
85,number_emergency,number_diagnoses
86,number_outpatient,change
87,repaglinide,change
88,time_in_hospital,diag_3
89,glyburide,pioglitazone
90,glimepiride,pioglitazone
91,nateglinide,diabetesmed
92,glipizide,pioglitazone
93,glyburide_metformin,diabetesmed
94,glyburide,rosiglitazone
95,repaglinide,miglitol
96,time_in_hospital,diabetesmed
97,time_in_hospital,readmitted
98,glimepiride,rosiglitazone
99,diabetesmed,readmitted
100,number_inpatient,max_glu_serum
101,num_medications,a1cresult
102,number_diagnoses,change
103,num_medications,readmitted
104,time_in_hospital,max_glu_serum
105,num_lab_procedures,number_inpatient
106,num_medications,glyburide
107,time_in_hospital,diag_1
108,diag_3,insulin
109,insulin,readmitted
110,glipizide,readmitted
111,number_emergency,metformin
112,diag_1,readmitted
113,glimepiride,readmitted
114,number_inpatient,glyburide
115,num_procedures,metformin
116,race,num_medications
117,num_lab_procedures,metformin
118,num_medications,diag_2
119,age,number_inpatient
120,number_diagnoses,max_glu_serum
121,age,num_procedures
122,gender,age
123,race,number_outpatient
124,num_medications,diag_1
125,number_inpatient,a1cresult
126,number_diagnoses,glyburide
127,diag_1,insulin
128,num_procedures,readmitted
129,glyburide,insulin
130,diag_1,a1cresult
131,glimepiride,glyburide
132,pioglitazone,rosiglitazone
133,age,metformin
134,num_procedures,number_inpatient
135,max_glu_serum,a1cresult
136,num_procedures,diag_3
137,glimepiride,glipizide
138,gender,diag_1
139,age,diag_2
140,age,insulin
141,number_inpatient,metformin
142,num_procedures,max_glu_serum
143,num_procedures,diag_2
144,number_diagnoses,metformin
145,race,number_diagnoses
146,num_lab_procedures,diag_1
147,num_procedures,diag_1
148,age,number_emergency
149,age,diag_3
150,glipizide,glyburide
151,age,a1cresult
152,num_lab_procedures,max_glu_serum
153,race,age
