,level_0,level_1
0,insulin,diabetesmed
1,tolbutamide,gender
2,time_in_hospital,num_medications
3,num_medications,num_procedures
4,insulin,change
5,time_in_hospital,num_lab_procedures
6,diabetesmed,change
7,tolazamide,readmitted
8,tolazamide,num_medications
9,a1cresult,num_lab_procedures
10,num_medications,number_diagnoses
11,miglitol,diag_3
12,num_medications,insulin
13,num_medications,num_lab_procedures
14,metformin,diabetesmed
15,metformin,change
16,time_in_hospital,num_procedures
17,time_in_hospital,number_diagnoses
18,diabetesmed,glipizide
19,acarbose,race
20,num_medications,change
21,diag_1,diag_2
22,num_medications,diabetesmed
23,pioglitazone,change
24,number_inpatient,number_emergency
25,number_inpatient,max_glu_serum
26,acarbose,gender
27,glipizide,change
28,diabetesmed,glyburide
29,age,number_diagnoses
30,num_medications,glimepiride
31,rosiglitazone,nateglinide
32,rosiglitazone,metformin
33,insulin,a1cresult
34,glyburide,change
35,number_inpatient,number_outpatient
36,pioglitazone,diabetesmed
37,race,chlorpropamide
38,rosiglitazone,glipizide
39,time_in_hospital,age
40,number_diagnoses,num_lab_procedures
41,rosiglitazone,diabetesmed
42,acarbose,num_procedures
43,rosiglitazone,change
44,diabetesmed,glimepiride
45,number_inpatient,number_diagnoses
46,metformin,glipizide
47,glimepiride,change
48,number_inpatient,readmitted
49,time_in_hospital,number_inpatient
50,miglitol,num_procedures
51,age,change
52,diag_2,age
53,number_inpatient,glyburide
54,diag_3,age
55,acarbose,num_lab_procedures
56,diag_1,num_lab_procedures
57,race,age
58,tolbutamide,diag_3
59,miglitol,number_diagnoses
