,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,num_lab_procedures,a1cresult
10,number_emergency,number_inpatient
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,age,number_diagnoses
17,num_medications,insulin
18,time_in_hospital,num_procedures
19,glipizide,change
20,pioglitazone,change
21,rosiglitazone,change
22,num_medications,diabetesmed
23,glyburide,diabetesmed
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_outpatient,number_inpatient
33,number_inpatient,number_diagnoses
34,time_in_hospital,insulin
35,time_in_hospital,change
36,number_diagnoses,readmitted
37,number_emergency,readmitted
38,age,time_in_hospital
39,metformin,rosiglitazone
40,a1cresult,change
41,number_outpatient,number_diagnoses
42,a1cresult,insulin
43,diag_3,number_diagnoses
44,diag_2,diag_3
45,num_lab_procedures,insulin
46,number_diagnoses,insulin
47,number_outpatient,readmitted
48,repaglinide,change
49,number_outpatient,number_emergency
50,diag_2,number_diagnoses
51,a1cresult,diabetesmed
52,metformin,glipizide
53,diag_1,diag_3
54,time_in_hospital,number_inpatient
55,age,glyburide
56,num_medications,metformin
57,repaglinide,diabetesmed
58,time_in_hospital,diabetesmed
59,diabetesmed,readmitted
60,num_medications,number_inpatient
61,metformin,pioglitazone
62,time_in_hospital,a1cresult
63,time_in_hospital,diag_1
64,glyburide_metformin,glipizide_metformin
65,num_lab_procedures,num_procedures
66,num_procedures,number_diagnoses
67,num_medications,pioglitazone
68,num_lab_procedures,change
69,gender,num_procedures
70,number_inpatient,insulin
71,number_diagnoses,change
72,num_medications,glipizide
73,nateglinide,change
74,num_medications,rosiglitazone
75,number_outpatient,max_glu_serum
76,number_emergency,insulin
77,age,repaglinide
78,number_emergency,number_diagnoses
79,diag_1,metformin
80,time_in_hospital,diag_3
81,age,glipizide
82,glipizide,pioglitazone
83,num_medications,number_outpatient
84,time_in_hospital,readmitted
85,a1cresult,metformin
86,time_in_hospital,diag_2
87,num_medications,glyburide
88,nateglinide,diabetesmed
89,acarbose,change
90,num_medications,readmitted
91,change,readmitted
92,race,a1cresult
93,glyburide_metformin,change
94,glyburide_metformin,diabetesmed
95,number_emergency,change
96,glimepiride,pioglitazone
97,glipizide,rosiglitazone
98,metformin,glimepiride
99,insulin,readmitted
100,num_medications,glimepiride
101,number_inpatient,max_glu_serum
102,diag_3,insulin
103,num_lab_procedures,readmitted
104,num_lab_procedures,number_inpatient
105,glimepiride,rosiglitazone
106,number_diagnoses,repaglinide
107,glyburide,rosiglitazone
108,glimepiride,miglitol
109,number_emergency,diag_2
110,time_in_hospital,repaglinide
111,num_medications,a1cresult
112,num_lab_procedures,diabetesmed
113,race,insulin
114,number_emergency,diag_3
115,glipizide,acarbose
116,number_diagnoses,diabetesmed
117,nateglinide,pioglitazone
118,acarbose,diabetesmed
119,time_in_hospital,max_glu_serum
120,gender,glyburide
121,number_emergency,max_glu_serum
122,age,glimepiride
123,num_lab_procedures,diag_3
124,time_in_hospital,glyburide
125,a1cresult,repaglinide
126,number_outpatient,change
127,diag_3,a1cresult
128,gender,glipizide
