,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_lab_procedures,num_medications
8,metformin,diabetesmed
9,number_emergency,number_inpatient
10,num_lab_procedures,a1cresult
11,num_medications,change
12,num_medications,number_diagnoses
13,number_inpatient,readmitted
14,time_in_hospital,number_diagnoses
15,glipizide,diabetesmed
16,age,number_diagnoses
17,num_medications,insulin
18,pioglitazone,change
19,rosiglitazone,change
20,glipizide,change
21,num_medications,diabetesmed
22,time_in_hospital,num_procedures
23,glyburide,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,num_lab_procedures,number_diagnoses
27,glimepiride,change
28,rosiglitazone,diabetesmed
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_diagnoses,readmitted
33,time_in_hospital,change
34,number_outpatient,number_inpatient
35,a1cresult,change
36,number_inpatient,number_diagnoses
37,time_in_hospital,insulin
38,age,time_in_hospital
39,number_emergency,readmitted
40,metformin,rosiglitazone
41,diag_2,diag_3
42,number_outpatient,number_diagnoses
43,a1cresult,insulin
44,num_lab_procedures,insulin
45,number_outpatient,number_emergency
46,diag_2,number_diagnoses
47,diag_3,number_diagnoses
48,number_diagnoses,insulin
49,a1cresult,diabetesmed
50,repaglinide,change
51,number_outpatient,readmitted
52,time_in_hospital,number_inpatient
53,age,glyburide
54,num_medications,metformin
55,time_in_hospital,a1cresult
56,diag_1,diag_3
57,num_lab_procedures,change
58,glyburide_metformin,glipizide_metformin
59,repaglinide,diabetesmed
60,metformin,glipizide
61,metformin,pioglitazone
62,num_medications,pioglitazone
63,time_in_hospital,diag_1
64,number_inpatient,insulin
65,gender,num_procedures
66,time_in_hospital,diabetesmed
67,num_procedures,number_diagnoses
68,num_medications,number_inpatient
69,num_lab_procedures,num_procedures
70,diabetesmed,readmitted
71,diag_1,metformin
72,nateglinide,change
73,age,glipizide
74,a1cresult,metformin
75,num_medications,rosiglitazone
76,number_emergency,number_diagnoses
77,age,repaglinide
78,num_medications,glipizide
79,time_in_hospital,diag_2
80,time_in_hospital,readmitted
81,number_emergency,insulin
82,time_in_hospital,diag_3
83,number_diagnoses,change
84,change,readmitted
85,acarbose,change
86,nateglinide,diabetesmed
87,number_outpatient,max_glu_serum
88,glimepiride,rosiglitazone
89,number_emergency,change
90,glyburide_metformin,diabetesmed
91,metformin,glimepiride
92,num_medications,glimepiride
93,num_medications,readmitted
94,glyburide_metformin,change
95,glipizide,rosiglitazone
96,glipizide,pioglitazone
97,num_lab_procedures,readmitted
98,insulin,readmitted
99,num_medications,glyburide
100,glyburide,rosiglitazone
101,race,insulin
102,glimepiride,pioglitazone
103,num_medications,number_outpatient
104,gender,glyburide
105,num_lab_procedures,number_inpatient
106,diag_3,insulin
107,number_emergency,diag_3
108,num_lab_procedures,diag_3
109,race,a1cresult
110,age,glimepiride
111,num_lab_procedures,diabetesmed
112,number_diagnoses,repaglinide
113,time_in_hospital,repaglinide
114,num_medications,a1cresult
115,gender,glipizide
116,glipizide,acarbose
117,number_emergency,max_glu_serum
118,number_emergency,diag_2
119,acarbose,diabetesmed
120,number_inpatient,diabetesmed
121,number_inpatient,diag_3
122,number_diagnoses,diabetesmed
123,a1cresult,repaglinide
124,number_inpatient,max_glu_serum
125,pioglitazone,glyburide_metformin
126,a1cresult,glimepiride
127,race,number_emergency
128,glyburide,pioglitazone
