,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,number_emergency,number_inpatient
8,num_lab_procedures,num_medications
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,num_medications,number_diagnoses
12,num_medications,change
13,time_in_hospital,number_diagnoses
14,age,number_diagnoses
15,num_medications,insulin
16,glipizide,diabetesmed
17,number_inpatient,readmitted
18,time_in_hospital,num_procedures
19,rosiglitazone,change
20,pioglitazone,change
21,num_medications,diabetesmed
22,glipizide,change
23,glyburide,diabetesmed
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,time_in_hospital,change
33,number_outpatient,number_inpatient
34,number_diagnoses,readmitted
35,number_emergency,readmitted
36,time_in_hospital,insulin
37,number_inpatient,number_diagnoses
38,a1cresult,insulin
39,age,time_in_hospital
40,a1cresult,change
41,metformin,rosiglitazone
42,number_outpatient,number_diagnoses
43,num_lab_procedures,insulin
44,diag_2,diag_3
45,number_outpatient,number_emergency
46,diag_3,number_diagnoses
47,number_diagnoses,insulin
48,a1cresult,diabetesmed
49,diag_2,number_diagnoses
50,number_outpatient,readmitted
51,age,glyburide
52,time_in_hospital,number_inpatient
53,metformin,glipizide
54,repaglinide,change
55,repaglinide,diabetesmed
56,time_in_hospital,a1cresult
57,diag_1,diag_3
58,num_medications,metformin
59,num_medications,pioglitazone
60,num_lab_procedures,num_procedures
61,time_in_hospital,diag_1
62,num_medications,number_inpatient
63,num_procedures,number_diagnoses
64,diabetesmed,readmitted
65,num_lab_procedures,change
66,gender,num_procedures
67,number_emergency,number_diagnoses
68,number_inpatient,insulin
69,time_in_hospital,diabetesmed
70,num_medications,glipizide
71,num_medications,rosiglitazone
72,metformin,pioglitazone
73,number_outpatient,max_glu_serum
74,a1cresult,metformin
75,number_diagnoses,change
76,nateglinide,change
77,time_in_hospital,diag_2
78,age,glipizide
79,glimepiride,pioglitazone
80,diag_1,metformin
81,time_in_hospital,readmitted
82,age,repaglinide
83,time_in_hospital,diag_3
84,number_emergency,insulin
85,acarbose,change
86,nateglinide,diabetesmed
87,glyburide_metformin,diabetesmed
88,glipizide,pioglitazone
89,glipizide,rosiglitazone
90,num_medications,number_outpatient
91,metformin,glimepiride
92,num_medications,glimepiride
93,glyburide,rosiglitazone
94,age,glimepiride
95,number_emergency,diag_3
96,num_lab_procedures,number_inpatient
97,number_diagnoses,repaglinide
98,num_lab_procedures,diabetesmed
99,glyburide_metformin,change
100,race,insulin
101,glimepiride,rosiglitazone
102,num_medications,glyburide
103,num_medications,readmitted
104,num_lab_procedures,readmitted
105,number_emergency,diag_2
106,a1cresult,repaglinide
107,race,a1cresult
108,diag_3,insulin
109,change,readmitted
110,number_inpatient,max_glu_serum
111,insulin,readmitted
112,gender,glyburide
113,time_in_hospital,repaglinide
114,number_emergency,change
115,glyburide_metformin,glipizide_metformin
116,glipizide,acarbose
117,number_emergency,max_glu_serum
118,a1cresult,glimepiride
119,acarbose,diabetesmed
120,num_medications,a1cresult
121,number_diagnoses,diabetesmed
122,num_lab_procedures,diag_3
123,nateglinide,pioglitazone
124,number_inpatient,diabetesmed
125,number_emergency,diabetesmed
126,age,readmitted
127,num_medications,repaglinide
128,time_in_hospital,max_glu_serum
129,max_glu_serum,readmitted
130,gender,glipizide
131,number_outpatient,diag_2
132,time_in_hospital,glyburide
133,num_medications,nateglinide
134,diag_3,a1cresult
135,race,number_emergency
136,pioglitazone,glyburide_metformin
137,num_medications,acarbose
138,number_outpatient,change
139,age,num_medications
140,number_inpatient,change
141,pioglitazone,acarbose
142,a1cresult,glipizide
143,glyburide,pioglitazone
144,repaglinide,readmitted
145,number_inpatient,diag_2
146,metformin,nateglinide
147,number_outpatient,diabetesmed
148,age,number_outpatient
149,age,max_glu_serum
150,number_outpatient,diag_1
151,repaglinide,pioglitazone
152,age,tolbutamide
153,repaglinide,miglitol
154,gender,a1cresult
155,number_inpatient,diag_3
156,glimepiride,acarbose
157,repaglinide,rosiglitazone
158,num_procedures,insulin
159,diag_3,change
160,number_outpatient,insulin
161,glimepiride,miglitol
162,age,num_lab_procedures
163,pioglitazone,metformin_pioglitazone
164,num_lab_procedures,repaglinide
165,number_outpatient,acarbose
166,age,nateglinide
167,chlorpropamide,diabetesmed
168,repaglinide,acarbose
169,number_diagnoses,nateglinide
170,a1cresult,rosiglitazone
171,gender,rosiglitazone
172,time_in_hospital,glipizide
173,diag_2,metformin
174,diag_2,insulin
175,number_outpatient,pioglitazone
176,time_in_hospital,glimepiride
177,glipizide,readmitted
178,gender,change
179,age,chlorpropamide
180,nateglinide,rosiglitazone
181,race,num_lab_procedures
182,number_diagnoses,chlorpropamide
183,gender,diag_3
184,number_inpatient,glimepiride
185,diag_1,glyburide
186,num_lab_procedures,pioglitazone
187,gender,number_outpatient
188,max_glu_serum,repaglinide
189,num_lab_procedures,glyburide_metformin
190,gender,number_inpatient
191,diag_2,glimepiride
192,race,pioglitazone
193,a1cresult,readmitted
194,number_outpatient,metformin
195,repaglinide,glipizide
196,max_glu_serum,glyburide_metformin
197,race,glimepiride
198,race,num_procedures
199,gender,diag_2
200,chlorpropamide,insulin
201,max_glu_serum,pioglitazone
202,diag_1,max_glu_serum
203,nateglinide,glipizide
204,race,max_glu_serum
205,max_glu_serum,nateglinide
206,age,diag_1
207,gender,number_emergency
208,race,readmitted
209,diag_2,glipizide
210,age,diabetesmed
211,race,glyburide
212,gender,num_medications
213,diag_3,glipizide
214,diag_1,change
215,number_inpatient,rosiglitazone
216,number_outpatient,a1cresult
217,number_inpatient,glipizide
218,metformin,glyburide_metformin
219,repaglinide,glyburide
220,metformin,insulin
221,nateglinide,glyburide
222,glipizide,insulin
223,max_glu_serum,metformin
224,metformin,readmitted
225,number_inpatient,pioglitazone
226,gender,time_in_hospital
227,diag_1,diabetesmed
228,race,gender
229,num_procedures,number_outpatient
230,diag_2,glyburide
231,glipizide,glyburide_metformin
232,number_emergency,glyburide
233,max_glu_serum,glimepiride
234,number_diagnoses,glyburide
235,diag_3,glyburide
236,num_medications,diag_3
237,number_inpatient,glyburide
238,num_procedures,number_emergency
239,num_procedures,metformin
240,diag_1,readmitted
241,age,change
242,race,number_outpatient
243,age,number_inpatient
244,num_lab_procedures,metformin
245,age,num_procedures
246,number_diagnoses,max_glu_serum
247,num_procedures,readmitted
248,diag_1,insulin
249,num_medications,diag_1
250,gender,age
251,max_glu_serum,a1cresult
252,race,num_medications
253,number_inpatient,a1cresult
254,num_medications,diag_2
255,gender,diag_1
256,num_procedures,diag_3
257,num_procedures,number_inpatient
258,pioglitazone,rosiglitazone
259,glyburide,insulin
260,age,metformin
261,glimepiride,glyburide
262,number_inpatient,metformin
263,age,insulin
264,number_diagnoses,metformin
265,glimepiride,glipizide
266,num_procedures,max_glu_serum
267,diag_1,a1cresult
268,num_lab_procedures,diag_1
269,age,diag_2
270,race,number_diagnoses
271,num_procedures,diag_2
272,age,diag_3
273,num_procedures,diag_1
274,age,number_emergency
275,glipizide,glyburide
276,age,a1cresult
277,num_lab_procedures,max_glu_serum
278,race,age
