,level_0,level_1
0,time_in_hospital,num_medications
1,insulin,diabetesmed
2,diabetesmed,change
3,insulin,change
4,num_medications,num_procedures
5,time_in_hospital,num_lab_procedures
6,number_outpatient,number_inpatient
7,num_medications,num_lab_procedures
8,a1cresult,num_lab_procedures
9,num_medications,number_diagnoses
10,metformin,change
11,diag_3,diag_2
12,number_inpatient,number_emergency
13,metformin,diabetesmed
14,number_outpatient,number_emergency
15,time_in_hospital,number_diagnoses
16,number_outpatient,number_diagnoses
17,diag_3,number_diagnoses
18,num_medications,insulin
19,time_in_hospital,num_procedures
20,age,number_diagnoses
21,number_outpatient,max_glu_serum
22,num_medications,change
23,diabetesmed,glipizide
24,repaglinide,age
25,race,a1cresult
26,max_glu_serum,number_emergency
27,diabetesmed,glyburide
28,num_medications,diabetesmed
29,number_diagnoses,num_lab_procedures
30,glipizide,change
31,number_inpatient,readmitted
32,pioglitazone,change
33,repaglinide,a1cresult
34,gender,num_procedures
35,rosiglitazone,change
36,diag_1,diag_2
37,glyburide,change
38,repaglinide,diabetesmed
39,number_outpatient,readmitted
40,acarbose,glimepiride
41,pioglitazone,diabetesmed
42,rosiglitazone,diabetesmed
43,miglitol,metformin
44,diag_3,glipizide_metformin
45,race,repaglinide
46,glimepiride_pioglitazone,change
47,race,glyburide_metformin
48,acarbose,change
49,diabetesmed,glimepiride
50,diag_3,miglitol
51,number_inpatient,number_diagnoses
52,rosiglitazone,metformin
53,time_in_hospital,age
54,insulin,number_diagnoses
55,diag_3,max_glu_serum
56,time_in_hospital,change
57,diag_3,time_in_hospital
58,diag_2,number_diagnoses
59,number_outpatient,num_medications
60,metformin,glyburide
61,glyburide_metformin,diabetesmed
62,nateglinide,num_medications
63,diag_3,diag_1
64,insulin,a1cresult
65,nateglinide,diabetesmed
66,diag_3,a1cresult
67,nateglinide,age
68,num_medications,glipizide
69,glimepiride,change
70,repaglinide,nateglinide
71,acarbose,glipizide
72,gender,miglitol
73,nateglinide,num_procedures
74,glyburide_metformin,pioglitazone
75,tolbutamide,num_procedures
76,insulin,number_emergency
77,gender,glyburide_metformin
78,diag_3,num_lab_procedures
79,time_in_hospital,insulin
80,acarbose,metformin
81,repaglinide,number_diagnoses
82,glyburide_metformin,diag_1
83,repaglinide,change
84,diag_3,number_emergency
85,readmitted,number_diagnoses
86,race,num_lab_procedures
87,number_outpatient,insulin
88,nateglinide,glimepiride
89,readmitted,number_emergency
90,nateglinide,number_diagnoses
91,metformin,glipizide
92,insulin,num_lab_procedures
93,time_in_hospital,a1cresult
94,tolazamide,num_lab_procedures
95,glimepiride_pioglitazone,insulin
96,nateglinide,diag_1
97,number_outpatient,diabetesmed
98,repaglinide,num_lab_procedures
99,num_medications,number_inpatient
100,num_medications,metformin
101,num_medications,glimepiride
102,race,insulin
103,gender,change
104,a1cresult,change
105,nateglinide,metformin
106,gender,rosiglitazone
107,number_outpatient,diag_2
108,max_glu_serum,number_inpatient
109,number_diagnoses,num_procedures
110,acarbose,diabetesmed
111,time_in_hospital,diabetesmed
112,time_in_hospital,number_inpatient
113,time_in_hospital,glyburide
114,pioglitazone,glipizide
115,max_glu_serum,readmitted
116,pioglitazone,num_medications
117,diabetesmed,a1cresult
118,gender,a1cresult
119,nateglinide,change
120,pioglitazone,glimepiride
121,diag_3,insulin
122,age,glyburide
123,gender,acarbose
124,time_in_hospital,diag_1
125,number_diagnoses,number_emergency
126,acarbose,readmitted
127,time_in_hospital,glimepiride
128,repaglinide,num_medications
129,max_glu_serum,change
130,acarbose,num_medications
131,glipizide_metformin,time_in_hospital
132,num_medications,rosiglitazone
133,glimepiride_pioglitazone,num_procedures
134,chlorpropamide,diag_2
135,diag_3,rosiglitazone
136,pioglitazone,rosiglitazone
137,age,change
138,max_glu_serum,metformin
139,number_inpatient,a1cresult
140,insulin,glyburide
141,tolazamide,diag_2
142,chlorpropamide,diag_1
143,chlorpropamide,number_diagnoses
144,metformin,age
145,metformin,number_diagnoses
146,gender,time_in_hospital
147,repaglinide,glimepiride
148,metformin,num_lab_procedures
149,race,change
150,gender,number_inpatient
151,glyburide_metformin,glyburide
152,repaglinide,diag_2
153,diag_1,num_medications
154,diag_2,num_procedures
155,number_inpatient,metformin
156,diag_3,tolbutamide
157,chlorpropamide,insulin
158,glipizide,glimepiride
159,diag_3,chlorpropamide
160,glyburide_metformin,glipizide
161,race,glyburide
162,glimepiride,glyburide
163,max_glu_serum,acarbose
164,glyburide_metformin,metformin
165,gender,chlorpropamide
166,race,diag_1
167,age,number_emergency
168,gender,tolazamide
169,insulin,age
170,diag_1,a1cresult
171,max_glu_serum,nateglinide
172,number_inpatient,num_procedures
173,diag_2,age
174,gender,readmitted
175,max_glu_serum,glyburide_metformin
176,glipizide,glyburide
177,diag_1,num_lab_procedures
178,diag_1,num_procedures
179,max_glu_serum,number_diagnoses
180,tolazamide,number_diagnoses
181,gender,age
182,diag_3,num_medications
183,number_outpatient,a1cresult
184,tolazamide,insulin
185,race,num_medications
186,diag_3,acarbose
187,race,acarbose
188,gender,diag_1
189,a1cresult,age
190,max_glu_serum,repaglinide
191,gender,diag_3
192,max_glu_serum,a1cresult
193,max_glu_serum,num_procedures
194,race,gender
195,diag_3,age
196,race,max_glu_serum
197,diag_3,num_procedures
198,race,number_outpatient
199,race,number_diagnoses
200,race,age
201,max_glu_serum,num_lab_procedures
