,level_0,level_1
0,diabetesmed,insulin
1,diabetesmed,change
2,time_in_hospital,num_medications
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,metformin,change
7,num_medications,num_lab_procedures
8,number_emergency,number_inpatient
9,metformin,diabetesmed
10,a1cresult,num_lab_procedures
11,number_diagnoses,num_medications
12,num_medications,change
13,time_in_hospital,number_diagnoses
14,number_inpatient,readmitted
15,age,number_diagnoses
16,diabetesmed,glipizide
17,num_medications,insulin
18,glyburide,diabetesmed
19,time_in_hospital,num_procedures
20,pioglitazone,change
21,glipizide,change
22,rosiglitazone,change
23,num_medications,diabetesmed
24,glyburide,change
25,number_diagnoses,num_lab_procedures
26,pioglitazone,diabetesmed
27,diag_1,diag_2
28,glyburide,metformin
29,glimepiride,change
30,rosiglitazone,diabetesmed
31,glimepiride,diabetesmed
32,number_outpatient,number_inpatient
33,time_in_hospital,change
34,number_diagnoses,number_inpatient
35,number_diagnoses,readmitted
36,time_in_hospital,insulin
37,diag_2,diag_3
38,a1cresult,change
39,a1cresult,insulin
40,number_emergency,readmitted
41,age,time_in_hospital
42,metformin,rosiglitazone
43,number_outpatient,number_diagnoses
44,number_outpatient,number_emergency
45,diag_3,number_diagnoses
46,diag_2,number_diagnoses
47,insulin,num_lab_procedures
48,number_diagnoses,insulin
49,a1cresult,diabetesmed
50,number_outpatient,readmitted
51,diag_1,diag_3
52,repaglinide,change
53,glyburide,age
54,metformin,glipizide
55,time_in_hospital,number_inpatient
56,repaglinide,diabetesmed
57,diag_1,time_in_hospital
58,pioglitazone,num_medications
59,time_in_hospital,a1cresult
60,metformin,num_medications
61,gender,num_procedures
62,time_in_hospital,diabetesmed
63,num_medications,number_inpatient
64,change,num_lab_procedures
65,number_inpatient,insulin
66,nateglinide,change
67,num_procedures,num_lab_procedures
68,diabetesmed,readmitted
69,diag_1,metformin
70,pioglitazone,metformin
71,repaglinide,age
72,number_diagnoses,num_procedures
73,number_diagnoses,change
74,num_medications,rosiglitazone
75,num_medications,glipizide
76,number_diagnoses,number_emergency
77,number_outpatient,max_glu_serum
78,diag_2,time_in_hospital
79,a1cresult,metformin
80,diag_3,time_in_hospital
81,nateglinide,diabetesmed
82,acarbose,change
83,glyburide_metformin,diabetesmed
84,number_emergency,insulin
85,age,glipizide
86,glimepiride,pioglitazone
87,number_outpatient,num_medications
88,pioglitazone,glipizide
89,glimepiride,num_medications
90,glyburide_metformin,glipizide_metformin
91,time_in_hospital,readmitted
92,glimepiride,metformin
93,glyburide_metformin,change
94,rosiglitazone,glipizide
95,change,readmitted
96,num_medications,readmitted
97,glimepiride,rosiglitazone
98,diag_3,insulin
99,repaglinide,time_in_hospital
100,race,insulin
101,number_emergency,change
102,race,a1cresult
103,repaglinide,number_diagnoses
104,number_inpatient,num_lab_procedures
105,glyburide,rosiglitazone
106,glimepiride,age
107,glyburide,num_medications
108,max_glu_serum,number_emergency
109,diag_3,num_lab_procedures
110,insulin,readmitted
111,max_glu_serum,number_inpatient
112,acarbose,glipizide
113,readmitted,num_lab_procedures
114,gender,glyburide
115,diag_2,number_emergency
116,max_glu_serum,time_in_hospital
117,acarbose,diabetesmed
118,glyburide_metformin,pioglitazone
119,diabetesmed,num_lab_procedures
120,diag_3,number_emergency
121,repaglinide,a1cresult
122,number_inpatient,diabetesmed
123,gender,glipizide
124,a1cresult,num_medications
125,number_diagnoses,diabetesmed
126,nateglinide,pioglitazone
127,glimepiride,miglitol
128,diag_3,a1cresult
129,number_emergency,diabetesmed
130,repaglinide,num_medications
131,glyburide,time_in_hospital
132,glyburide,pioglitazone
133,number_outpatient,change
134,glimepiride,a1cresult
135,nateglinide,num_medications
136,age,readmitted
137,number_outpatient,diag_2
138,max_glu_serum,age
139,acarbose,num_medications
140,glimepiride,acarbose
141,gender,a1cresult
142,repaglinide,pioglitazone
143,number_outpatient,age
144,repaglinide,readmitted
145,nateglinide,metformin
146,number_inpatient,change
147,diag_2,metformin
148,race,number_emergency
149,diag_2,number_inpatient
150,age,num_medications
151,diag_3,number_inpatient
152,diag_3,change
153,num_procedures,insulin
154,a1cresult,glipizide
155,diag_2,insulin
156,age,num_lab_procedures
157,nateglinide,age
158,number_outpatient,diabetesmed
159,repaglinide,acarbose
160,glipizide,readmitted
161,glimepiride,time_in_hospital
162,number_outpatient,acarbose
163,chlorpropamide,diabetesmed
164,repaglinide,rosiglitazone
165,number_outpatient,insulin
166,max_glu_serum,readmitted
167,miglitol,change
168,max_glu_serum,change
169,gender,diabetesmed
170,nateglinide,miglitol
171,nateglinide,number_diagnoses
172,gender,acarbose
173,nateglinide,rosiglitazone
174,a1cresult,rosiglitazone
175,glipizide,num_lab_procedures
176,tolbutamide,age
177,diag_2,num_lab_procedures
178,chlorpropamide,age
179,metformin_pioglitazone,pioglitazone
180,gender,rosiglitazone
181,time_in_hospital,glipizide
182,number_emergency,num_medications
183,acarbose,pioglitazone
184,repaglinide,number_inpatient
185,miglitol,age
186,diag_3,max_glu_serum
187,race,num_lab_procedures
188,glimepiride,number_diagnoses
189,number_outpatient,diag_1
190,glyburide,acarbose
191,pioglitazone,readmitted
192,diag_1,pioglitazone
193,acarbose,readmitted
194,glyburide,a1cresult
195,pioglitazone,num_procedures
196,repaglinide,num_lab_procedures
197,gender,tolazamide
198,number_outpatient,pioglitazone
199,number_outpatient,diag_3
200,acarbose,metformin
201,glimepiride,insulin
202,gender,change
203,max_glu_serum,insulin
204,acarbose,miglitol
205,tolazamide,diabetesmed
206,repaglinide,number_emergency
207,miglitol,diabetesmed
208,diag_1,glyburide
209,chlorpropamide,metformin
210,diag_2,tolazamide
211,gender,number_outpatient
212,tolazamide,number_diagnoses
213,glyburide_metformin,number_inpatient
214,time_in_hospital,number_emergency
215,a1cresult,readmitted
216,glimepiride,number_inpatient
217,diag_3,chlorpropamide
218,pioglitazone,num_lab_procedures
219,gender,diag_3
220,glyburide,glyburide_metformin
221,number_diagnoses,rosiglitazone
222,number_outpatient,metformin
223,diag_3,glimepiride
224,glimepiride,glyburide_metformin
225,diag_3,pioglitazone
226,tolazamide,insulin
227,nateglinide,glipizide
228,diag_2,glimepiride
229,race,pioglitazone
230,race,glimepiride
231,gender,number_inpatient
232,diag_1,age
233,chlorpropamide,insulin
234,number_outpatient,glimepiride
235,diag_2,glipizide
236,max_glu_serum,glyburide_metformin
237,max_glu_serum,repaglinide
238,diag_1,glimepiride
239,max_glu_serum,pioglitazone
240,repaglinide,glipizide
241,diag_1,max_glu_serum
242,race,diag_1
243,max_glu_serum,nateglinide
244,race,num_procedures
245,gender,readmitted
246,race,max_glu_serum
247,age,diabetesmed
248,gender,num_medications
249,rosiglitazone,number_inpatient
250,glyburide_metformin,metformin
251,gender,number_emergency
252,number_outpatient,a1cresult
253,diag_3,glipizide
254,nateglinide,glyburide
255,gender,diag_2
256,race,glyburide
257,max_glu_serum,metformin
258,metformin,insulin
259,race,readmitted
260,diag_1,change
261,insulin,glipizide
262,number_inpatient,glipizide
263,pioglitazone,number_inpatient
264,diag_1,diabetesmed
265,number_outpatient,num_procedures
266,repaglinide,glyburide
267,glyburide_metformin,glipizide
268,metformin,readmitted
269,glyburide,number_emergency
270,diag_2,glyburide
271,gender,time_in_hospital
272,max_glu_serum,glimepiride
273,race,gender
274,glyburide,number_diagnoses
275,diag_3,glyburide
276,age,change
277,diag_3,num_medications
278,number_emergency,num_procedures
279,metformin,num_procedures
280,diag_1,readmitted
281,glyburide,number_inpatient
282,num_procedures,readmitted
283,age,num_procedures
284,max_glu_serum,number_diagnoses
285,age,number_inpatient
286,race,number_outpatient
287,metformin,num_lab_procedures
288,diag_1,insulin
289,diag_1,num_medications
290,race,num_medications
291,max_glu_serum,a1cresult
292,a1cresult,number_inpatient
293,gender,age
294,diag_2,num_medications
295,gender,diag_1
296,pioglitazone,rosiglitazone
297,age,metformin
298,diag_3,num_procedures
299,glyburide,insulin
300,metformin,number_inpatient
301,num_procedures,number_inpatient
302,age,insulin
303,diag_2,age
304,glimepiride,glipizide
305,max_glu_serum,num_procedures
306,glimepiride,glyburide
307,number_diagnoses,metformin
308,diag_1,a1cresult
309,diag_1,num_lab_procedures
310,race,number_diagnoses
311,age,number_emergency
312,diag_2,num_procedures
313,diag_3,age
314,diag_1,num_procedures
315,glyburide,glipizide
316,age,a1cresult
317,max_glu_serum,num_lab_procedures
318,race,age
