,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,num_medications,num_procedures
3,diabetesmed,change
4,insulin,change
5,time_in_hospital,num_lab_procedures
6,number_inpatient,number_emergency
7,num_medications,num_lab_procedures
8,num_medications,number_diagnoses
9,metformin,change
10,a1cresult,num_lab_procedures
11,metformin,diabetesmed
12,glyburide_metformin,glipizide_metformin
13,time_in_hospital,number_diagnoses
14,time_in_hospital,num_procedures
15,num_medications,change
16,age,number_diagnoses
17,num_medications,insulin
18,diabetesmed,glipizide
19,number_inpatient,readmitted
20,num_medications,diabetesmed
21,diabetesmed,glyburide
22,number_diagnoses,num_lab_procedures
23,rosiglitazone,change
24,diag_3,number_diagnoses
25,glipizide,change
26,pioglitazone,change
27,pioglitazone,diabetesmed
28,diag_3,diag_2
29,rosiglitazone,diabetesmed
30,diag_1,diag_2
31,repaglinide,change
32,metformin,glyburide
33,glimepiride,change
34,glyburide,change
35,diabetesmed,glimepiride
36,repaglinide,diabetesmed
37,max_glu_serum,tolbutamide
38,time_in_hospital,age
39,number_inpatient,number_outpatient
40,diag_3,diag_1
41,gender,num_procedures
42,glipizide_metformin,readmitted
43,insulin,num_lab_procedures
44,readmitted,number_outpatient
45,rosiglitazone,metformin
46,insulin,a1cresult
47,diag_3,time_in_hospital
48,time_in_hospital,insulin
49,readmitted,number_diagnoses
50,insulin,number_diagnoses
51,number_inpatient,number_diagnoses
52,readmitted,number_emergency
53,acetohexamide,num_medications
54,number_outpatient,number_diagnoses
55,time_in_hospital,diag_1
56,acarbose,change
57,gender,glyburide_metformin
58,number_outpatient,number_emergency
59,glyburide_metformin,diabetesmed
60,repaglinide,age
61,gender,a1cresult
62,gender,tolazamide
63,miglitol,glimepiride
64,nateglinide,change
65,diag_2,number_diagnoses
66,nateglinide,diabetesmed
67,miglitol,metformin
68,diabetesmed,a1cresult
69,diag_3,insulin
70,repaglinide,number_diagnoses
71,age,glyburide
72,num_medications,glipizide
73,num_medications,metformin
74,time_in_hospital,number_inpatient
75,max_glu_serum,number_emergency
76,time_in_hospital,change
77,nateglinide,pioglitazone
78,repaglinide,a1cresult
79,gender,glyburide
80,glyburide_metformin,change
81,repaglinide,num_lab_procedures
82,race,insulin
83,number_diagnoses,num_procedures
84,time_in_hospital,diabetesmed
85,glimepiride_pioglitazone,diag_2
86,time_in_hospital,a1cresult
87,num_medications,rosiglitazone
88,pioglitazone,num_medications
89,gender,chlorpropamide
90,diag_3,change
91,num_medications,number_inpatient
92,a1cresult,change
93,repaglinide,time_in_hospital
94,max_glu_serum,number_outpatient
95,glipizide,age
96,race,a1cresult
97,repaglinide,acarbose
98,number_inpatient,insulin
99,pioglitazone,glimepiride
100,num_procedures,num_lab_procedures
101,max_glu_serum,age
102,acarbose,diabetesmed
103,metformin,a1cresult
104,nateglinide,rosiglitazone
105,diag_3,max_glu_serum
106,gender,acarbose
107,chlorpropamide,age
108,glyburide_metformin,pioglitazone
109,num_medications,a1cresult
110,acetohexamide,readmitted
111,diag_1,metformin
112,metformin,glipizide
113,diag_3,num_lab_procedures
114,glimepiride_pioglitazone,number_inpatient
115,acarbose,age
116,pioglitazone,metformin
117,diag_3,a1cresult
118,max_glu_serum,chlorpropamide
119,pioglitazone,glipizide
120,time_in_hospital,diag_2
121,tolbutamide,age
122,repaglinide,num_procedures
123,diag_3,metformin
124,insulin,readmitted
125,acarbose,rosiglitazone
126,acarbose,readmitted
127,race,number_emergency
128,number_diagnoses,number_emergency
129,insulin,number_emergency
130,nateglinide,num_medications
131,repaglinide,number_outpatient
132,num_medications,glyburide
133,gender,glipizide
134,num_medications,number_outpatient
135,max_glu_serum,number_inpatient
136,acarbose,pioglitazone
137,change,num_lab_procedures
138,acarbose,metformin
139,acarbose,number_outpatient
140,time_in_hospital,readmitted
141,max_glu_serum,time_in_hospital
142,acarbose,glimepiride
143,gender,tolbutamide
144,metformin,glimepiride
145,miglitol,pioglitazone
146,diabetesmed,number_emergency
147,miglitol,readmitted
148,rosiglitazone,glyburide
149,number_outpatient,age
150,tolazamide,age
151,number_diagnoses,change
152,readmitted,diabetesmed
153,rosiglitazone,glipizide
154,number_inpatient,num_lab_procedures
155,tolazamide,diag_1
156,age,glimepiride
157,chlorpropamide,num_procedures
158,chlorpropamide,diag_1
159,max_glu_serum,repaglinide
160,readmitted,metformin
161,diag_3,glyburide_metformin
162,max_glu_serum,nateglinide
163,tolbutamide,num_medications
164,glyburide_metformin,glimepiride
165,diag_3,miglitol
166,readmitted,num_procedures
167,metformin,num_procedures
168,repaglinide,diag_2
169,race,max_glu_serum
170,gender,num_medications
171,chlorpropamide,insulin
172,number_inpatient,glyburide
173,gender,repaglinide
174,gender,number_diagnoses
175,diag_3,repaglinide
176,diag_1,num_medications
177,diag_3,glipizide
178,diag_3,num_medications
179,race,chlorpropamide
180,tolazamide,insulin
181,num_medications,diag_2
182,number_diagnoses,glyburide
183,diag_1,insulin
184,race,pioglitazone
185,number_inpatient,metformin
186,number_inpatient,age
187,glyburide_metformin,glipizide
188,gender,diag_3
189,race,rosiglitazone
190,diag_3,glyburide
191,age,num_procedures
192,number_emergency,num_procedures
193,max_glu_serum,glimepiride
194,max_glu_serum,diag_1
195,chlorpropamide,number_diagnoses
196,diag_1,num_lab_procedures
197,race,readmitted
198,diag_3,nateglinide
199,pioglitazone,rosiglitazone
200,number_inpatient,a1cresult
201,max_glu_serum,glyburide_metformin
202,metformin,age
203,insulin,glyburide
204,glipizide,glimepiride
205,glimepiride,glyburide
206,diag_1,a1cresult
207,insulin,age
208,diag_2,age
209,number_inpatient,num_procedures
210,race,number_outpatient
211,race,num_medications
212,metformin,number_diagnoses
213,max_glu_serum,a1cresult
214,max_glu_serum,metformin
215,age,number_emergency
216,race,gender
217,diag_2,num_procedures
218,glipizide,glyburide
219,diag_1,num_procedures
220,gender,age
221,max_glu_serum,number_diagnoses
222,max_glu_serum,num_procedures
223,gender,diag_1
224,diag_3,num_procedures
225,a1cresult,age
226,race,number_diagnoses
227,diag_3,age
228,max_glu_serum,num_lab_procedures
229,race,age
