,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,number_emergency,number_inpatient
8,num_lab_procedures,a1cresult
9,metformin,change
10,num_medications,number_diagnoses
11,metformin,diabetesmed
12,age,number_diagnoses
13,time_in_hospital,number_diagnoses
14,num_medications,change
15,time_in_hospital,num_procedures
16,num_medications,insulin
17,glipizide,diabetesmed
18,number_inpatient,readmitted
19,pioglitazone,change
20,num_medications,diabetesmed
21,glyburide,diabetesmed
22,rosiglitazone,change
23,glipizide,change
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,glimepiride,diabetesmed
29,metformin,glyburide
30,diag_1,diag_2
31,glimepiride,change
32,number_outpatient,number_inpatient
33,number_inpatient,number_diagnoses
34,number_outpatient,number_emergency
35,age,time_in_hospital
36,time_in_hospital,insulin
37,glyburide_metformin,glipizide_metformin
38,number_emergency,readmitted
39,time_in_hospital,change
40,a1cresult,insulin
41,number_diagnoses,readmitted
42,num_lab_procedures,insulin
43,metformin,rosiglitazone
44,number_outpatient,number_diagnoses
45,age,glyburide
46,number_diagnoses,insulin
47,diag_2,diag_3
48,diag_2,number_diagnoses
49,num_medications,pioglitazone
50,diag_3,number_diagnoses
51,a1cresult,change
52,a1cresult,diabetesmed
53,metformin,glipizide
54,time_in_hospital,number_inpatient
55,repaglinide,diabetesmed
56,time_in_hospital,diabetesmed
57,num_medications,metformin
58,number_outpatient,readmitted
59,number_emergency,number_diagnoses
60,metformin,pioglitazone
61,repaglinide,change
62,num_medications,number_inpatient
63,time_in_hospital,diag_1
64,num_lab_procedures,num_procedures
65,diag_1,diag_3
66,num_lab_procedures,change
67,num_procedures,number_diagnoses
68,time_in_hospital,a1cresult
69,race,a1cresult
70,diag_1,metformin
71,number_inpatient,insulin
72,glipizide,pioglitazone
73,number_emergency,insulin
74,num_medications,glipizide
75,num_medications,number_outpatient
76,glimepiride,rosiglitazone
77,diabetesmed,readmitted
78,time_in_hospital,diag_3
79,num_medications,rosiglitazone
80,time_in_hospital,diag_2
81,gender,num_procedures
82,a1cresult,metformin
83,change,readmitted
84,number_diagnoses,change
85,age,repaglinide
86,glyburide_metformin,diabetesmed
87,nateglinide,diabetesmed
88,num_medications,readmitted
89,number_outpatient,max_glu_serum
90,age,glipizide
91,glipizide,rosiglitazone
92,metformin,glimepiride
93,num_medications,glimepiride
94,time_in_hospital,readmitted
95,glimepiride,troglitazone
96,time_in_hospital,max_glu_serum
97,acarbose,change
98,glimepiride,pioglitazone
99,number_emergency,max_glu_serum
100,time_in_hospital,repaglinide
101,number_diagnoses,repaglinide
102,nateglinide,change
103,number_emergency,diag_3
104,glyburide,rosiglitazone
105,diag_3,insulin
106,race,insulin
107,num_lab_procedures,diag_3
108,num_medications,glyburide
109,number_emergency,change
110,insulin,readmitted
111,gender,glipizide
112,num_lab_procedures,number_inpatient
113,a1cresult,repaglinide
114,glyburide_metformin,change
115,age,glimepiride
116,pioglitazone,metformin_pioglitazone
117,glimepiride,acarbose
118,number_inpatient,max_glu_serum
119,glimepiride,miglitol
120,age,num_medications
121,acarbose,diabetesmed
122,pioglitazone,glyburide_metformin
123,age,num_lab_procedures
124,num_lab_procedures,readmitted
125,num_lab_procedures,diabetesmed
126,number_emergency,diag_2
127,glipizide,acarbose
128,number_emergency,diabetesmed
129,num_medications,a1cresult
130,number_outpatient,acarbose
131,num_medications,repaglinide
132,age,max_glu_serum
133,diag_3,a1cresult
134,age,number_outpatient
135,age,readmitted
136,acarbose,glyburide_metformin
137,repaglinide,pioglitazone
138,gender,glyburide
139,num_medications,nateglinide
140,num_lab_procedures,repaglinide
141,metformin,miglitol
142,pioglitazone,acarbose
143,number_inpatient,diabetesmed
144,max_glu_serum,acarbose
145,diag_2,insulin
146,pioglitazone,readmitted
147,number_diagnoses,diabetesmed
148,nateglinide,pioglitazone
149,repaglinide,acarbose
150,gender,tolazamide
151,number_inpatient,diag_2
152,number_outpatient,a1cresult
153,diag_1,diabetesmed
154,gender,number_emergency
155,number_diagnoses,glipizide
156,metformin,readmitted
157,diag_1,change
158,number_inpatient,pioglitazone
159,chlorpropamide,insulin
160,race,acarbose
161,race,max_glu_serum
162,glipizide,insulin
163,race,readmitted
164,gender,time_in_hospital
165,metformin,glyburide_metformin
166,number_diagnoses,glyburide
167,num_procedures,number_outpatient
168,glipizide,glyburide_metformin
169,max_glu_serum,metformin
170,race,gender
171,number_emergency,glyburide
172,age,diabetesmed
173,number_inpatient,glipizide
174,age,change
175,metformin,insulin
176,diag_2,glyburide
177,diag_1,readmitted
178,num_medications,diag_3
179,diag_3,glyburide
180,max_glu_serum,glimepiride
181,age,num_procedures
182,num_procedures,readmitted
183,num_procedures,metformin
184,gender,age
185,race,number_outpatient
186,number_inpatient,glyburide
187,diag_1,insulin
188,num_lab_procedures,metformin
189,age,number_inpatient
190,number_diagnoses,max_glu_serum
191,num_procedures,number_emergency
192,gender,diag_1
193,num_medications,diag_1
194,max_glu_serum,a1cresult
195,number_inpatient,a1cresult
196,race,num_medications
197,num_procedures,diag_3
198,num_medications,diag_2
199,age,metformin
200,glyburide,insulin
201,pioglitazone,rosiglitazone
202,number_inpatient,metformin
203,diag_1,a1cresult
204,age,insulin
205,glimepiride,glyburide
206,glimepiride,glipizide
207,num_procedures,max_glu_serum
208,age,diag_2
209,num_lab_procedures,diag_1
210,num_procedures,number_inpatient
211,num_procedures,diag_2
212,race,number_diagnoses
213,number_diagnoses,metformin
214,age,diag_3
215,age,number_emergency
216,num_procedures,diag_1
217,glipizide,glyburide
218,age,a1cresult
219,num_lab_procedures,max_glu_serum
220,race,age
