,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,time_in_hospital,num_medications
3,insulin,change
4,number_emergency,number_inpatient
5,num_procedures,num_medications
6,time_in_hospital,num_lab_procedures
7,metformin,change
8,metformin,diabetesmed
9,num_lab_procedures,a1cresult
10,num_lab_procedures,num_medications
11,num_medications,change
12,time_in_hospital,number_diagnoses
13,age,number_diagnoses
14,num_medications,insulin
15,glipizide,change
16,pioglitazone,change
17,number_inpatient,readmitted
18,num_medications,number_diagnoses
19,time_in_hospital,num_procedures
20,glipizide,diabetesmed
21,glyburide,diabetesmed
22,rosiglitazone,change
23,num_medications,diabetesmed
24,glyburide,change
25,pioglitazone,diabetesmed
26,rosiglitazone,diabetesmed
27,diag_1,diag_2
28,glimepiride,change
29,num_lab_procedures,number_diagnoses
30,glimepiride,diabetesmed
31,time_in_hospital,insulin
32,time_in_hospital,change
33,number_inpatient,number_diagnoses
34,diag_2,diag_3
35,number_emergency,readmitted
36,number_outpatient,number_diagnoses
37,number_diagnoses,readmitted
38,metformin,glyburide
39,number_outpatient,number_inpatient
40,number_outpatient,readmitted
41,repaglinide,change
42,number_diagnoses,insulin
43,age,time_in_hospital
44,a1cresult,diabetesmed
45,number_emergency,max_glu_serum
46,metformin,rosiglitazone
47,time_in_hospital,diag_2
48,time_in_hospital,number_inpatient
49,diag_3,number_diagnoses
50,num_medications,pioglitazone
51,num_medications,glipizide
52,num_medications,number_inpatient
53,number_outpatient,number_emergency
54,num_lab_procedures,insulin
55,chlorpropamide,rosiglitazone
56,glimepiride,troglitazone
57,time_in_hospital,a1cresult
58,a1cresult,insulin
59,metformin,glipizide
60,time_in_hospital,diag_1
61,a1cresult,change
62,diag_1,diag_3
63,number_diagnoses,change
64,repaglinide,diabetesmed
65,gender,num_procedures
66,number_inpatient,max_glu_serum
67,a1cresult,repaglinide
68,num_lab_procedures,num_procedures
69,num_medications,metformin
70,age,readmitted
71,age,glipizide
72,time_in_hospital,diag_3
73,num_lab_procedures,readmitted
74,glimepiride,pioglitazone
75,number_inpatient,insulin
76,age,glyburide
77,metformin,pioglitazone
78,num_medications,readmitted
79,time_in_hospital,diabetesmed
80,max_glu_serum,acarbose
81,glipizide,pioglitazone
82,number_diagnoses,repaglinide
83,number_emergency,insulin
84,number_emergency,number_diagnoses
85,time_in_hospital,acarbose
86,num_medications,number_outpatient
87,number_inpatient,diag_2
88,race,a1cresult
89,diag_2,number_diagnoses
90,diag_1,metformin
91,a1cresult,glimepiride
92,metformin,glimepiride
93,num_lab_procedures,diabetesmed
94,nateglinide,change
95,glyburide,rosiglitazone
96,num_medications,glimepiride
97,time_in_hospital,readmitted
98,glimepiride,rosiglitazone
99,glipizide,rosiglitazone
100,number_emergency,diag_2
101,glimepiride,miglitol
102,diag_2,metformin
103,a1cresult,metformin
104,glyburide_metformin,diabetesmed
105,number_diagnoses,diabetesmed
106,age,repaglinide
107,max_glu_serum,readmitted
108,diabetesmed,readmitted
109,insulin,readmitted
110,num_medications,a1cresult
111,a1cresult,glipizide
112,glyburide_metformin,change
113,num_lab_procedures,change
114,time_in_hospital,repaglinide
115,change,readmitted
116,diag_3,rosiglitazone
117,pioglitazone,insulin
118,diag_1,glyburide_metformin
119,nateglinide,diabetesmed
120,num_procedures,insulin
121,num_medications,rosiglitazone
122,number_inpatient,repaglinide
123,diag_3,insulin
124,number_outpatient,max_glu_serum
125,race,number_emergency
126,number_outpatient,diag_3
127,repaglinide,readmitted
128,number_emergency,change
