,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,number_emergency,number_inpatient
8,metformin,change
9,num_lab_procedures,a1cresult
10,metformin,diabetesmed
11,num_medications,number_diagnoses
12,time_in_hospital,number_diagnoses
13,num_medications,change
14,num_medications,insulin
15,time_in_hospital,num_procedures
16,glipizide,diabetesmed
17,age,number_diagnoses
18,number_inpatient,readmitted
19,rosiglitazone,change
20,num_medications,diabetesmed
21,glyburide,diabetesmed
22,pioglitazone,change
23,glipizide,change
24,num_lab_procedures,number_diagnoses
25,glyburide,change
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,change
30,diag_1,diag_2
31,glimepiride,diabetesmed
32,number_outpatient,number_inpatient
33,number_outpatient,number_emergency
34,number_emergency,readmitted
35,number_inpatient,number_diagnoses
36,age,time_in_hospital
37,time_in_hospital,insulin
38,metformin,rosiglitazone
39,number_diagnoses,readmitted
40,glyburide_metformin,glipizide_metformin
41,time_in_hospital,change
42,a1cresult,insulin
43,diag_3,number_diagnoses
44,diag_2,diag_3
45,number_outpatient,number_diagnoses
46,number_diagnoses,insulin
47,num_lab_procedures,insulin
48,metformin,glipizide
49,a1cresult,change
50,diag_2,number_diagnoses
51,a1cresult,diabetesmed
52,diag_1,diag_3
53,age,glyburide
54,num_medications,metformin
55,repaglinide,diabetesmed
56,time_in_hospital,a1cresult
57,number_outpatient,readmitted
58,num_medications,pioglitazone
59,time_in_hospital,diag_1
60,number_inpatient,insulin
61,num_medications,number_inpatient
62,time_in_hospital,number_inpatient
63,repaglinide,change
64,number_emergency,number_diagnoses
65,time_in_hospital,diabetesmed
66,num_medications,rosiglitazone
67,metformin,glimepiride
68,age,repaglinide
69,nateglinide,change
70,num_lab_procedures,num_procedures
71,gender,num_procedures
72,num_medications,glipizide
73,num_procedures,number_diagnoses
74,time_in_hospital,diag_2
75,metformin,pioglitazone
76,num_lab_procedures,change
77,age,glipizide
78,diag_1,metformin
79,number_emergency,insulin
80,number_outpatient,max_glu_serum
81,num_medications,glimepiride
82,glimepiride,pioglitazone
83,glimepiride,rosiglitazone
84,diabetesmed,readmitted
85,nateglinide,diabetesmed
86,glyburide_metformin,diabetesmed
87,glyburide_metformin,change
88,time_in_hospital,diag_3
89,glipizide,rosiglitazone
90,acarbose,change
91,num_medications,number_outpatient
92,number_inpatient,max_glu_serum
93,glipizide,pioglitazone
94,number_emergency,max_glu_serum
95,number_diagnoses,change
96,insulin,readmitted
97,num_lab_procedures,readmitted
98,a1cresult,metformin
99,race,number_emergency
100,race,a1cresult
101,age,glimepiride
102,time_in_hospital,readmitted
103,num_medications,glyburide
104,pioglitazone,glyburide_metformin
105,number_diagnoses,diabetesmed
106,number_diagnoses,repaglinide
107,num_lab_procedures,diag_3
108,number_emergency,diag_3
109,gender,glyburide
110,pioglitazone,metformin_pioglitazone
111,change,readmitted
112,num_lab_procedures,number_inpatient
113,number_emergency,change
114,glyburide,rosiglitazone
115,age,readmitted
116,time_in_hospital,max_glu_serum
117,a1cresult,repaglinide
118,num_medications,acarbose
119,diag_3,insulin
120,diag_3,a1cresult
121,time_in_hospital,repaglinide
122,acarbose,diabetesmed
123,race,insulin
124,glipizide,acarbose
125,diag_2,insulin
126,gender,glipizide
127,glyburide,pioglitazone
128,number_emergency,diag_2
129,num_medications,readmitted
130,number_inpatient,change
131,age,num_medications
132,time_in_hospital,glyburide
133,num_procedures,insulin
134,num_lab_procedures,diabetesmed
135,number_inpatient,diabetesmed
136,number_emergency,diabetesmed
137,repaglinide,readmitted
138,age,max_glu_serum
139,a1cresult,glimepiride
140,number_inpatient,diag_2
141,a1cresult,glyburide
142,number_outpatient,a1cresult
143,race,max_glu_serum
144,nateglinide,glyburide
145,gender,num_medications
146,gender,diag_2
147,number_inpatient,pioglitazone
148,num_procedures,number_outpatient
149,diag_3,glipizide
150,number_inpatient,rosiglitazone
151,gender,time_in_hospital
152,metformin,glyburide_metformin
153,glipizide,insulin
154,repaglinide,glyburide
155,number_emergency,glyburide
156,glipizide,glyburide_metformin
157,race,gender
158,diag_1,diabetesmed
159,diag_2,glyburide
160,max_glu_serum,glimepiride
161,metformin,readmitted
162,diag_1,readmitted
163,number_diagnoses,glyburide
164,gender,diag_1
165,diag_3,glyburide
166,num_procedures,readmitted
167,race,number_outpatient
168,num_procedures,number_emergency
169,number_inpatient,glyburide
170,diag_1,insulin
171,num_medications,diag_3
172,age,change
173,num_lab_procedures,metformin
174,num_procedures,metformin
175,num_medications,diag_1
176,number_diagnoses,max_glu_serum
177,age,num_procedures
178,max_glu_serum,a1cresult
179,gender,age
180,age,number_inpatient
181,race,num_medications
182,num_procedures,max_glu_serum
183,num_medications,diag_2
184,number_inpatient,a1cresult
185,pioglitazone,rosiglitazone
186,number_inpatient,metformin
187,age,insulin
188,num_procedures,diag_3
189,race,number_diagnoses
190,glyburide,insulin
191,age,metformin
192,glimepiride,glyburide
193,num_procedures,number_inpatient
194,number_diagnoses,metformin
195,glimepiride,glipizide
196,num_lab_procedures,diag_1
197,diag_1,a1cresult
198,num_procedures,diag_2
199,age,diag_2
200,age,diag_3
201,age,number_emergency
202,num_procedures,diag_1
203,glipizide,glyburide
204,age,a1cresult
205,race,age
206,num_lab_procedures,max_glu_serum
