,level_0,level_1
0,insulin,diabetesmed
1,glimepiride,troglitazone
2,num_procedures,num_medications
3,time_in_hospital,num_medications
4,insulin,change
5,change,diabetesmed
6,time_in_hospital,num_lab_procedures
7,num_medications,insulin
8,nateglinide,acarbose
9,age,number_diagnoses
10,num_lab_procedures,a1cresult
11,metformin,diabetesmed
12,metformin,change
13,num_medications,diabetesmed
14,num_lab_procedures,num_medications
15,number_inpatient,readmitted
16,num_medications,number_diagnoses
17,number_emergency,number_inpatient
18,time_in_hospital,insulin
19,glipizide,diabetesmed
20,pioglitazone,change
21,num_medications,change
22,time_in_hospital,number_diagnoses
23,glyburide,diabetesmed
24,glipizide,change
25,rosiglitazone,change
26,time_in_hospital,num_procedures
27,metformin,glyburide
28,pioglitazone,diabetesmed
29,rosiglitazone,diabetesmed
30,metformin,rosiglitazone
31,num_procedures,number_diagnoses
32,number_outpatient,diag_2
33,diag_2,number_diagnoses
34,nateglinide,pioglitazone
35,glyburide,change
36,gender,num_procedures
37,glyburide,pioglitazone
38,glimepiride,diabetesmed
39,diag_1,diag_2
40,number_inpatient,miglitol
41,number_inpatient,number_diagnoses
42,num_lab_procedures,number_diagnoses
43,number_outpatient,rosiglitazone
44,num_lab_procedures,change
45,time_in_hospital,diag_1
46,a1cresult,diabetesmed
47,time_in_hospital,diabetesmed
48,diag_1,diag_3
49,age,a1cresult
50,glipizide,glyburide
51,race,age
52,race,number_diagnoses
53,age,diag_2
54,num_lab_procedures,max_glu_serum
