,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,metformin,change
8,num_lab_procedures,a1cresult
9,metformin,diabetesmed
10,number_emergency,number_inpatient
11,num_medications,number_diagnoses
12,time_in_hospital,number_diagnoses
13,num_medications,change
14,age,number_diagnoses
15,num_medications,insulin
16,time_in_hospital,num_procedures
17,glipizide,diabetesmed
18,num_medications,diabetesmed
19,glyburide,diabetesmed
20,number_inpatient,readmitted
21,glipizide,change
22,pioglitazone,change
23,rosiglitazone,change
24,num_lab_procedures,number_diagnoses
25,pioglitazone,diabetesmed
26,glyburide,change
27,diag_1,diag_2
28,rosiglitazone,diabetesmed
29,glimepiride,change
30,glimepiride,diabetesmed
31,metformin,glyburide
32,time_in_hospital,insulin
33,number_outpatient,number_inpatient
34,a1cresult,insulin
35,age,time_in_hospital
36,metformin,rosiglitazone
37,number_inpatient,number_diagnoses
38,time_in_hospital,change
39,number_outpatient,number_emergency
40,number_outpatient,number_diagnoses
41,number_diagnoses,insulin
42,diag_2,diag_3
43,num_lab_procedures,insulin
44,a1cresult,change
45,number_diagnoses,readmitted
46,diag_3,number_diagnoses
47,metformin,glipizide
48,number_emergency,readmitted
49,time_in_hospital,number_inpatient
50,repaglinide,change
51,number_outpatient,readmitted
52,a1cresult,diabetesmed
53,diag_1,diag_3
54,diag_2,number_diagnoses
55,repaglinide,diabetesmed
56,num_medications,pioglitazone
57,num_medications,metformin
58,age,glyburide
59,time_in_hospital,diag_1
60,time_in_hospital,diabetesmed
61,num_procedures,number_diagnoses
62,nateglinide,change
63,number_emergency,insulin
64,num_medications,rosiglitazone
65,num_lab_procedures,num_procedures
66,num_lab_procedures,change
67,number_inpatient,insulin
68,time_in_hospital,a1cresult
69,num_medications,number_inpatient
70,number_emergency,number_diagnoses
71,num_medications,glipizide
72,age,repaglinide
73,diag_1,metformin
74,diabetesmed,readmitted
75,glipizide,rosiglitazone
76,number_diagnoses,change
77,glimepiride,pioglitazone
78,num_medications,number_outpatient
79,time_in_hospital,readmitted
80,a1cresult,metformin
81,nateglinide,diabetesmed
82,num_medications,glimepiride
83,glimepiride,rosiglitazone
84,number_emergency,max_glu_serum
85,race,a1cresult
86,age,glipizide
87,glyburide_metformin,diabetesmed
88,metformin,pioglitazone
89,number_diagnoses,repaglinide
90,glipizide,pioglitazone
91,acarbose,change
92,number_outpatient,max_glu_serum
93,num_medications,glyburide
94,num_lab_procedures,number_inpatient
95,metformin,glimepiride
96,time_in_hospital,diag_3
97,glipizide,acarbose
98,gender,num_procedures
99,diag_3,insulin
100,num_medications,readmitted
101,number_emergency,change
102,number_inpatient,max_glu_serum
103,num_lab_procedures,readmitted
104,time_in_hospital,diag_2
105,acarbose,miglitol
106,time_in_hospital,max_glu_serum
107,number_diagnoses,diabetesmed
108,race,insulin
109,number_outpatient,diabetesmed
110,repaglinide,pioglitazone
111,num_medications,nateglinide
112,num_medications,a1cresult
113,insulin,readmitted
114,num_lab_procedures,diabetesmed
115,num_lab_procedures,diag_3
116,glyburide,rosiglitazone
117,number_inpatient,diabetesmed
118,age,glimepiride
119,metformin,nateglinide
120,time_in_hospital,acetohexamide
121,number_outpatient,diag_2
122,num_procedures,insulin
123,glyburide_metformin,change
124,acarbose,glyburide_metformin
125,acarbose,diabetesmed
126,repaglinide,miglitol
127,num_medications,repaglinide
128,number_emergency,diabetesmed
129,metformin,tolazamide
130,number_emergency,diag_3
131,a1cresult,repaglinide
132,a1cresult,glimepiride
133,change,readmitted
134,time_in_hospital,glyburide
135,gender,glyburide
136,age,max_glu_serum
137,time_in_hospital,repaglinide
138,gender,glipizide
139,race,number_emergency
140,time_in_hospital,glipizide
141,time_in_hospital,acarbose
142,pioglitazone,glyburide_metformin
143,max_glu_serum,change
144,number_emergency,diag_2
145,num_lab_procedures,repaglinide
146,insulin,glyburide_metformin
147,diag_2,insulin
148,number_outpatient,change
149,nateglinide,miglitol
150,age,num_medications
151,number_inpatient,diag_2
152,gender,diabetesmed
153,diag_3,chlorpropamide
154,repaglinide,glyburide
155,metformin,glyburide_metformin
156,gender,num_medications
157,number_inpatient,glipizide
158,gender,diag_2
159,metformin,insulin
160,diag_3,glipizide
161,race,readmitted
162,glipizide,glyburide_metformin
163,num_lab_procedures,rosiglitazone
164,number_outpatient,glimepiride
165,number_inpatient,pioglitazone
166,glipizide,insulin
167,metformin,readmitted
168,gender,time_in_hospital
169,age,change
170,repaglinide,glipizide
171,num_procedures,metformin
172,num_procedures,number_outpatient
173,diag_2,glyburide
174,race,max_glu_serum
175,race,glyburide
176,diag_1,diabetesmed
177,number_diagnoses,glyburide
178,diag_3,glyburide
179,max_glu_serum,glimepiride
180,number_emergency,glyburide
181,race,number_outpatient
182,race,gender
183,num_medications,diag_3
184,diag_1,readmitted
185,num_procedures,number_emergency
186,gender,diag_1
187,number_inpatient,glyburide
188,num_procedures,readmitted
189,gender,age
190,age,number_inpatient
191,num_lab_procedures,metformin
192,age,num_procedures
193,num_medications,diag_1
194,diag_1,insulin
195,number_diagnoses,max_glu_serum
196,number_inpatient,a1cresult
197,num_medications,diag_2
198,max_glu_serum,a1cresult
199,num_procedures,diag_3
200,age,metformin
201,race,num_medications
202,pioglitazone,rosiglitazone
203,age,insulin
204,number_inpatient,metformin
205,glyburide,insulin
206,num_lab_procedures,diag_1
207,diag_1,a1cresult
208,glimepiride,glyburide
209,age,diag_2
210,glimepiride,glipizide
211,race,number_diagnoses
212,num_procedures,number_inpatient
213,number_diagnoses,metformin
214,num_procedures,max_glu_serum
215,age,diag_3
216,age,number_emergency
217,num_procedures,diag_1
218,num_procedures,diag_2
219,glipizide,glyburide
220,age,a1cresult
221,num_lab_procedures,max_glu_serum
222,race,age
