,level_0,level_1
0,insulin,diabetesmed
1,change,diabetesmed
2,insulin,change
3,time_in_hospital,num_medications
4,num_procedures,num_medications
5,metformin,change
6,time_in_hospital,num_lab_procedures
7,metformin,diabetesmed
8,num_lab_procedures,a1cresult
9,num_medications,number_diagnoses
10,num_medications,change
11,pioglitazone,change
12,number_emergency,number_inpatient
13,glipizide,change
14,num_lab_procedures,num_medications
15,num_medications,diabetesmed
16,glipizide,diabetesmed
17,rosiglitazone,change
18,number_inpatient,readmitted
19,time_in_hospital,number_diagnoses
20,age,number_diagnoses
21,glyburide,diabetesmed
22,glimepiride,change
23,glyburide,change
24,num_medications,insulin
25,num_lab_procedures,number_diagnoses
26,rosiglitazone,diabetesmed
27,num_medications,glipizide
28,a1cresult,change
29,pioglitazone,diabetesmed
30,metformin,glyburide
31,time_in_hospital,insulin
32,glimepiride,diabetesmed
33,diag_1,metformin
34,time_in_hospital,num_procedures
35,number_emergency,readmitted
36,number_outpatient,number_inpatient
37,number_outpatient,readmitted
38,num_lab_procedures,change
39,number_inpatient,number_diagnoses
40,diag_2,number_diagnoses
41,glimepiride,insulin
42,diag_1,diag_2
43,time_in_hospital,change
44,time_in_hospital,number_inpatient
45,num_medications,metformin
46,number_diagnoses,readmitted
47,time_in_hospital,a1cresult
48,gender,max_glu_serum
49,time_in_hospital,diag_3
50,age,glyburide
51,repaglinide,readmitted
52,num_procedures,number_diagnoses
53,a1cresult,insulin
54,number_emergency,acarbose
55,num_lab_procedures,insulin
56,metformin,rosiglitazone
57,diag_1,diag_3
58,diag_2,repaglinide
59,number_outpatient,number_emergency
60,number_outpatient,number_diagnoses
61,gender,insulin
62,age,repaglinide
63,change,readmitted
64,time_in_hospital,repaglinide
65,age,max_glu_serum
66,number_diagnoses,glyburide
67,num_medications,glimepiride
68,number_diagnoses,repaglinide
69,metformin,pioglitazone
70,number_inpatient,insulin
71,number_diagnoses,change
72,num_lab_procedures,readmitted
73,num_medications,number_outpatient
74,time_in_hospital,readmitted
75,num_medications,rosiglitazone
76,acarbose,change
77,time_in_hospital,diabetesmed
78,nateglinide,change
79,glyburide_metformin,change
80,diabetesmed,readmitted
81,race,glipizide
82,insulin,readmitted
83,pioglitazone,insulin
84,pioglitazone,glyburide_metformin
85,nateglinide,insulin
86,diag_2,diag_3
87,number_emergency,change
88,number_diagnoses,insulin
89,diag_1,rosiglitazone
90,diag_3,number_diagnoses
91,num_procedures,glyburide_metformin
92,num_lab_procedures,diabetesmed
93,num_procedures,glimepiride
94,number_emergency,nateglinide
95,a1cresult,glimepiride
96,a1cresult,acarbose
97,repaglinide,insulin
98,num_lab_procedures,number_inpatient
99,gender,num_procedures
100,number_emergency,number_diagnoses
101,acarbose,insulin
102,pioglitazone,readmitted
103,a1cresult,glyburide
104,num_medications,readmitted
105,glyburide_metformin,diabetesmed
106,glyburide,acarbose
107,number_emergency,diabetesmed
108,repaglinide,diabetesmed
109,num_procedures,pioglitazone
110,diag_3,diabetesmed
111,number_diagnoses,nateglinide
112,number_emergency,a1cresult
113,age,time_in_hospital
114,num_medications,nateglinide
115,metformin,glimepiride
116,a1cresult,diabetesmed
117,diag_3,nateglinide
118,a1cresult,rosiglitazone
119,num_medications,glyburide
120,diag_3,insulin
121,max_glu_serum,glipizide
122,time_in_hospital,diag_1
123,repaglinide,change
124,age,glipizide
125,num_lab_procedures,diag_3
126,metformin,repaglinide
127,number_inpatient,max_glu_serum
128,num_procedures,change
129,time_in_hospital,glyburide_metformin
