,level_0,level_1
0,insulin,diabetesmed
1,time_in_hospital,num_medications
2,change,diabetesmed
3,insulin,change
4,num_procedures,num_medications
5,time_in_hospital,num_lab_procedures
6,num_lab_procedures,num_medications
7,metformin,change
8,number_emergency,number_inpatient
9,metformin,diabetesmed
10,num_lab_procedures,a1cresult
11,num_medications,number_diagnoses
12,num_medications,change
13,num_medications,insulin
14,time_in_hospital,number_diagnoses
15,age,number_diagnoses
16,time_in_hospital,num_procedures
17,glipizide,diabetesmed
18,num_medications,diabetesmed
19,number_inpatient,readmitted
20,pioglitazone,change
21,glyburide,diabetesmed
22,glipizide,change
23,rosiglitazone,change
24,glyburide,change
25,num_lab_procedures,number_diagnoses
26,pioglitazone,diabetesmed
27,rosiglitazone,diabetesmed
28,metformin,glyburide
29,glimepiride,diabetesmed
30,diag_1,diag_2
31,glimepiride,change
32,age,time_in_hospital
33,number_outpatient,number_inpatient
34,time_in_hospital,insulin
35,number_outpatient,number_emergency
36,time_in_hospital,change
37,number_diagnoses,insulin
38,number_inpatient,number_diagnoses
39,metformin,rosiglitazone
40,number_outpatient,number_diagnoses
41,number_diagnoses,readmitted
42,num_lab_procedures,insulin
43,number_emergency,readmitted
44,diag_2,number_diagnoses
45,diag_2,diag_3
46,diag_3,number_diagnoses
47,a1cresult,insulin
48,a1cresult,change
49,metformin,glipizide
50,a1cresult,diabetesmed
51,age,glyburide
52,time_in_hospital,number_inpatient
53,number_outpatient,readmitted
54,repaglinide,diabetesmed
55,number_inpatient,insulin
56,num_procedures,number_diagnoses
57,diag_1,diag_3
58,repaglinide,change
59,num_medications,number_inpatient
60,num_medications,metformin
61,num_lab_procedures,change
62,time_in_hospital,a1cresult
63,num_lab_procedures,num_procedures
64,time_in_hospital,diabetesmed
65,num_medications,pioglitazone
66,time_in_hospital,diag_1
67,number_emergency,number_diagnoses
68,diag_1,metformin
69,age,repaglinide
70,glimepiride,pioglitazone
71,nateglinide,change
72,gender,num_procedures
73,num_medications,glipizide
74,number_emergency,insulin
75,metformin,pioglitazone
76,num_medications,rosiglitazone
77,number_outpatient,max_glu_serum
78,number_diagnoses,change
79,diabetesmed,readmitted
80,time_in_hospital,diag_3
81,age,glipizide
82,number_emergency,max_glu_serum
83,time_in_hospital,readmitted
84,time_in_hospital,diag_2
85,nateglinide,diabetesmed
86,num_lab_procedures,number_inpatient
87,a1cresult,metformin
88,glyburide_metformin,diabetesmed
89,time_in_hospital,repaglinide
90,num_medications,glimepiride
91,acarbose,change
92,number_diagnoses,repaglinide
93,num_lab_procedures,diabetesmed
94,metformin,glimepiride
95,glimepiride,rosiglitazone
96,glipizide,pioglitazone
97,glipizide,rosiglitazone
98,time_in_hospital,max_glu_serum
99,age,glimepiride
100,num_medications,number_outpatient
101,glipizide,acarbose
102,num_lab_procedures,readmitted
103,glyburide,rosiglitazone
104,number_emergency,change
105,number_inpatient,max_glu_serum
106,metformin,nateglinide
107,nateglinide,pioglitazone
108,repaglinide,acarbose
109,nateglinide,miglitol
110,glimepiride,miglitol
111,glyburide_metformin,change
112,diag_3,insulin
113,num_medications,glyburide
114,gender,glipizide
115,race,a1cresult
116,number_emergency,diag_2
117,pioglitazone,glyburide_metformin
118,acarbose,diabetesmed
119,number_inpatient,diabetesmed
120,num_medications,a1cresult
121,num_medications,readmitted
122,num_procedures,insulin
123,gender,glyburide
124,race,insulin
125,number_emergency,diabetesmed
126,glyburide,pioglitazone
127,change,readmitted
128,a1cresult,glipizide
129,insulin,readmitted
130,acarbose,miglitol
131,number_emergency,diag_3
132,a1cresult,repaglinide
133,diag_3,change
134,num_lab_procedures,diag_3
135,glyburide_metformin,glipizide_metformin
136,glimepiride,acarbose
137,number_diagnoses,diabetesmed
138,number_inpatient,change
139,diag_2,metformin
140,number_outpatient,insulin
141,num_medications,acarbose
142,age,tolbutamide
143,num_medications,repaglinide
144,diag_2,insulin
145,a1cresult,glimepiride
146,time_in_hospital,glipizide
147,age,nateglinide
148,max_glu_serum,tolbutamide
149,time_in_hospital,glyburide
150,number_outpatient,diag_2
151,num_medications,nateglinide
152,pioglitazone,acarbose
153,max_glu_serum,change
154,age,chlorpropamide
155,race,number_emergency
156,number_outpatient,change
157,number_inpatient,diag_3
158,chlorpropamide,insulin
159,diag_2,readmitted
160,nateglinide,glipizide
161,diag_3,pioglitazone
162,gender,diag_2
163,number_diagnoses,glipizide
164,max_glu_serum,nateglinide
165,diag_2,glimepiride
166,number_inpatient,glyburide_metformin
167,diag_1,change
168,number_diagnoses,tolazamide
169,repaglinide,glipizide
170,metformin,glyburide_metformin
171,max_glu_serum,pioglitazone
172,num_procedures,number_outpatient
173,metformin,readmitted
174,diag_3,chlorpropamide
175,nateglinide,glyburide
176,number_inpatient,rosiglitazone
177,race,readmitted
178,repaglinide,glyburide
179,race,max_glu_serum
180,number_inpatient,glipizide
181,diag_2,glyburide
182,age,diag_1
183,glipizide,insulin
184,diag_1,diabetesmed
185,number_emergency,glyburide
186,glipizide,glyburide_metformin
187,race,glyburide
188,race,gender
189,number_inpatient,pioglitazone
190,diag_3,glyburide
191,max_glu_serum,metformin
192,max_glu_serum,glimepiride
193,diag_1,readmitted
194,race,number_outpatient
195,num_procedures,readmitted
196,number_inpatient,glyburide
197,age,change
198,number_diagnoses,glyburide
199,num_procedures,number_emergency
200,num_medications,diag_3
201,num_procedures,metformin
202,age,num_procedures
203,num_lab_procedures,metformin
204,diag_1,insulin
205,num_medications,diag_1
206,number_diagnoses,max_glu_serum
207,gender,age
208,max_glu_serum,a1cresult
209,num_medications,diag_2
210,gender,diag_1
211,number_inpatient,a1cresult
212,race,num_medications
213,age,number_inpatient
214,num_procedures,number_inpatient
215,age,diag_2
216,num_procedures,diag_3
217,pioglitazone,rosiglitazone
218,number_inpatient,metformin
219,age,metformin
220,number_diagnoses,metformin
221,age,insulin
222,num_procedures,max_glu_serum
223,glimepiride,glyburide
224,num_lab_procedures,diag_1
225,glyburide,insulin
226,glimepiride,glipizide
227,race,number_diagnoses
228,diag_1,a1cresult
229,age,diag_3
230,num_procedures,diag_2
231,num_procedures,diag_1
232,age,number_emergency
233,glipizide,glyburide
234,age,a1cresult
235,num_lab_procedures,max_glu_serum
236,race,age
